x,y,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,ID,HEATING_DEGREE_DAYS,LOCAL_DATE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,PROVINCE_CODE
-120.8333333,56.25,25,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.9,,1910,10.6,,,4,,,2.2,,,1182998.1910.4.25,7.4,1910-04-25 0:00,,,,0,,BC
-120.8333333,56.25,26,1182998,FORT ST JOHN,,,,0,,0,,,0,,16.1,,1910,11.1,,,4,,,6.1,,,1182998.1910.4.26,6.9,1910-04-26 0:00,,,,0,,BC
-120.8333333,56.25,27,1182998,FORT ST JOHN,,,,1.3,,0,,,1.3,,13.9,,1910,5.9,,,4,,,-2.2,,,1182998.1910.4.27,12.1,1910-04-27 0:00,,,,0,,BC
-120.8333333,56.25,28,1182998,FORT ST JOHN,,,,0,,0,,,0,,13.9,,1910,5.6,,,4,,,-2.8,,,1182998.1910.4.28,12.4,1910-04-28 0:00,,,,0,,BC
-120.8333333,56.25,29,1182998,FORT ST JOHN,,,,0,,1.3,,,1.3,,15.6,,1910,6.7,,,4,,,-2.2,,,1182998.1910.4.29,11.3,1910-04-29 0:00,,,,0,,BC
-120.8333333,56.25,30,1182998,FORT ST JOHN,,,,0,,0,,,0,,10.6,,1910,2.5,,,4,,,-5.6,,,1182998.1910.4.30,15.5,1910-04-30 0:00,,,,0,,BC
-120.8333333,56.25,1,1182998,FORT ST JOHN,,,,0,,0,,,0,,15,,1910,3.9,,,5,,,-7.2,,,1182998.1910.5.1,14.1,1910-05-01 0:00,,,,0,,BC
-120.8333333,56.25,2,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.8,,1910,7.5,,,5,,,-2.8,,,1182998.1910.5.2,10.5,1910-05-02 0:00,,,,0,,BC
-120.8333333,56.25,3,1182998,FORT ST JOHN,,,,0,,0,,,0,,21.7,,1910,10.3,,,5,,,-1.1,,,1182998.1910.5.3,7.7,1910-05-03 0:00,,,,0,,BC
-120.8333333,56.25,4,1182998,FORT ST JOHN,,,,0,,0,,,0,,23.3,,1910,11.1,,,5,,,-1.1,,,1182998.1910.5.4,6.9,1910-05-04 0:00,,,,0,,BC
-120.8333333,56.25,5,1182998,FORT ST JOHN,,,,0,,0,,,0,,25.6,,1910,15.3,,,5,,,5,,,1182998.1910.5.5,2.7,1910-05-05 0:00,,,,0,,BC
-120.8333333,56.25,6,1182998,FORT ST JOHN,,,,0,,0,,,0,,23.9,,1910,17.5,,,5,,,11.1,,,1182998.1910.5.6,0.5,1910-05-06 0:00,,,,0,,BC
-120.8333333,56.25,7,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,12.5,,,5,,,5.6,,,1182998.1910.5.7,5.5,1910-05-07 0:00,,,,0,,BC
-120.8333333,56.25,8,1182998,FORT ST JOHN,,,,2.5,,0,,,2.5,,16.7,,1910,10.3,,,5,,,3.9,,,1182998.1910.5.8,7.7,1910-05-08 0:00,,,,0,,BC
-120.8333333,56.25,9,1182998,FORT ST JOHN,,,,0,,0,,,0,,11.1,,1910,4.7,,,5,,,-1.7,,,1182998.1910.5.9,13.3,1910-05-09 0:00,,,,0,,BC
-120.8333333,56.25,10,1182998,FORT ST JOHN,,,,0,,0,,,0,,12.8,,1910,10.6,,,5,,,8.3,,,1182998.1910.5.10,7.4,1910-05-10 0:00,,,,0,,BC
-120.8333333,56.25,11,1182998,FORT ST JOHN,,,,0,,0,,,0,,11.7,,1910,8.7,,,5,,,5.6,,,1182998.1910.5.11,9.3,1910-05-11 0:00,,,,0,,BC
-120.8333333,56.25,12,1182998,FORT ST JOHN,,,,3.3,,0,,,3.3,,8.9,,1910,5.6,,,5,,,2.2,,,1182998.1910.5.12,12.4,1910-05-12 0:00,,,,0,,BC
-120.8333333,56.25,13,1182998,FORT ST JOHN,,,,2,,0,,,2,,11.7,,1910,5.6,,,5,,,-0.6,,,1182998.1910.5.13,12.4,1910-05-13 0:00,,,,0,,BC
-120.8333333,56.25,14,1182998,FORT ST JOHN,,,,6.4,,0,,,6.4,,13.3,,1910,5.6,,,5,,,-2.2,,,1182998.1910.5.14,12.4,1910-05-14 0:00,,,,0,,BC
-120.8333333,56.25,15,1182998,FORT ST JOHN,,,,0,,0,,,0,,12.8,,1910,7.3,,,5,,,1.7,,,1182998.1910.5.15,10.7,1910-05-15 0:00,,,,0,,BC
-120.8333333,56.25,16,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.2,,1910,12,,,5,,,6.7,,,1182998.1910.5.16,6,1910-05-16 0:00,,,,0,,BC
-120.8333333,56.25,17,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.8,,1910,9.5,,,5,,,1.1,,,1182998.1910.5.17,8.5,1910-05-17 0:00,,,,0,,BC
-120.8333333,56.25,18,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.9,,1910,11.1,,,5,,,3.3,,,1182998.1910.5.18,6.9,1910-05-18 0:00,,,,0,,BC
-120.8333333,56.25,19,1182998,FORT ST JOHN,,,,0,,0,,,0,,15.6,,1910,8.7,,,5,,,1.7,,,1182998.1910.5.19,9.3,1910-05-19 0:00,,,,0,,BC
-120.8333333,56.25,20,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.8,,1910,9.5,,,5,,,1.1,,,1182998.1910.5.20,8.5,1910-05-20 0:00,,,,0,,BC
-120.8333333,56.25,21,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,10.3,,,5,,,1.1,,,1182998.1910.5.21,7.7,1910-05-21 0:00,,,,0,,BC
-120.8333333,56.25,22,1182998,FORT ST JOHN,,,,0,,0,,,0,,20.6,,1910,11.2,,,5,,,1.7,,,1182998.1910.5.22,6.8,1910-05-22 0:00,,,,0,,BC
-120.8333333,56.25,23,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.2,,1910,11.1,,,5,,,0,,,1182998.1910.5.23,6.9,1910-05-23 0:00,,,,0,,BC
-120.8333333,56.25,24,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.2,,1910,13.9,,,5,,,5.6,,,1182998.1910.5.24,4.1,1910-05-24 0:00,,,,0,,BC
-120.8333333,56.25,25,1182998,FORT ST JOHN,,,,3.6,,0,,,3.6,,26.1,,1910,18.1,,,5,,,10,,,1182998.1910.5.25,0,1910-05-25 0:00,,,,0.1,,BC
-120.8333333,56.25,26,1182998,FORT ST JOHN,,,,3.3,,0,,,3.3,,12.8,,1910,8.4,,,5,,,3.9,,,1182998.1910.5.26,9.6,1910-05-26 0:00,,,,0,,BC
-120.8333333,56.25,27,1182998,FORT ST JOHN,,,,0,,0,,,0,,11.7,,1910,7,,,5,,,2.2,,,1182998.1910.5.27,11,1910-05-27 0:00,,,,0,,BC
-120.8333333,56.25,28,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.8,,1910,9.8,,,5,,,1.7,,,1182998.1910.5.28,8.2,1910-05-28 0:00,,,,0,,BC
-120.8333333,56.25,29,1182998,FORT ST JOHN,,,,2.5,,0,,,2.5,,20,,1910,14.5,,,5,,,8.9,,,1182998.1910.5.29,3.5,1910-05-29 0:00,,,,0,,BC
-120.8333333,56.25,30,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,9.7,,,5,,,0,,,1182998.1910.5.30,8.3,1910-05-30 0:00,,,,0,,BC
-120.8333333,56.25,31,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,9.4,,,5,,,-0.6,,,1182998.1910.5.31,8.6,1910-05-31 0:00,,,,0,,BC
-120.8333333,56.25,1,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.2,,1910,8.9,,,6,,,0.6,,,1182998.1910.6.1,9.1,1910-06-01 0:00,,,,0,,BC
-120.8333333,56.25,2,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.2,,1910,8.6,,,6,,,0,,,1182998.1910.6.2,9.4,1910-06-02 0:00,,,,0,,BC
-120.8333333,56.25,3,1182998,FORT ST JOHN,,,,0,,0,,,0,,26.7,,1910,14.2,,,6,,,1.7,,,1182998.1910.6.3,3.8,1910-06-03 0:00,,,,0,,BC
-120.8333333,56.25,4,1182998,FORT ST JOHN,,,,0,,0,,,0,,25.6,,1910,15.3,,,6,,,5,,,1182998.1910.6.4,2.7,1910-06-04 0:00,,,,0,,BC
-120.8333333,56.25,5,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.8,,1910,14.5,,,6,,,6.1,,,1182998.1910.6.5,3.5,1910-06-05 0:00,,,,0,,BC
-120.8333333,56.25,6,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,9.2,,,6,,,-1.1,,,1182998.1910.6.6,8.8,1910-06-06 0:00,,,,0,,BC
-120.8333333,56.25,7,1182998,FORT ST JOHN,,,,0,,0,,,0,,23.3,,1910,12.5,,,6,,,1.7,,,1182998.1910.6.7,5.5,1910-06-07 0:00,,,,0,,BC
-120.8333333,56.25,8,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.8,,1910,11.4,,,6,,,5,,,1182998.1910.6.8,6.6,1910-06-08 0:00,,,,0,,BC
-120.8333333,56.25,9,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.2,,1910,13.9,,,6,,,5.6,,,1182998.1910.6.9,4.1,1910-06-09 0:00,,,,0,,BC
-120.8333333,56.25,10,1182998,FORT ST JOHN,,,,0,,0,,,0,,26.7,,1910,20,,,6,,,13.3,,,1182998.1910.6.10,0,1910-06-10 0:00,,,,2,,BC
-120.8333333,56.25,11,1182998,FORT ST JOHN,,,,2.3,,0,,,2.3,,18.3,,1910,12.5,,,6,,,6.7,,,1182998.1910.6.11,5.5,1910-06-11 0:00,,,,0,,BC
-120.8333333,56.25,12,1182998,FORT ST JOHN,,,,0,,0,,,0,,13.3,,1910,10,,,6,,,6.7,,,1182998.1910.6.12,8,1910-06-12 0:00,,,,0,,BC
-120.8333333,56.25,13,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.3,,1910,11.1,,,6,,,3.9,,,1182998.1910.6.13,6.9,1910-06-13 0:00,,,,0,,BC
-120.8333333,56.25,14,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.2,,1910,14.5,,,6,,,6.7,,,1182998.1910.6.14,3.5,1910-06-14 0:00,,,,0,,BC
-120.8333333,56.25,15,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,11.1,,,6,,,2.8,,,1182998.1910.6.15,6.9,1910-06-15 0:00,,,,0,,BC
-120.8333333,56.25,16,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.9,,1910,10.3,,,6,,,1.7,,,1182998.1910.6.16,7.7,1910-06-16 0:00,,,,0,,BC
-120.8333333,56.25,17,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.9,,1910,11.4,,,6,,,3.9,,,1182998.1910.6.17,6.6,1910-06-17 0:00,,,,0,,BC
-120.8333333,56.25,18,1182998,FORT ST JOHN,,,,0,,0,,,0,,20.6,,1910,12.8,,,6,,,5,,,1182998.1910.6.18,5.2,1910-06-18 0:00,,,,0,,BC
-120.8333333,56.25,19,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.8,,1910,15,,,6,,,7.2,,,1182998.1910.6.19,3,1910-06-19 0:00,,,,0,,BC
-120.8333333,56.25,20,1182998,FORT ST JOHN,,,,25.4,,0,,,25.4,,12.8,,1910,10.3,,,6,,,7.8,,,1182998.1910.6.20,7.7,1910-06-20 0:00,,,,0,,BC
-120.8333333,56.25,21,1182998,FORT ST JOHN,,,,20.1,,0,,,20.1,,14.4,,1910,10.3,,,6,,,6.1,,,1182998.1910.6.21,7.7,1910-06-21 0:00,,,,0,,BC
-120.8333333,56.25,22,1182998,FORT ST JOHN,,,,0,,0,,,0,,16.7,,1910,10.9,,,6,,,5,,,1182998.1910.6.22,7.1,1910-06-22 0:00,,,,0,,BC
-120.8333333,56.25,23,1182998,FORT ST JOHN,,,,0,,0,,,0,,21.1,,1910,11.4,,,6,,,1.7,,,1182998.1910.6.23,6.6,1910-06-23 0:00,,,,0,,BC
-120.8333333,56.25,24,1182998,FORT ST JOHN,,,,0,,0,,,0,,20.6,,1910,12.5,,,6,,,4.4,,,1182998.1910.6.24,5.5,1910-06-24 0:00,,,,0,,BC
-120.8333333,56.25,25,1182998,FORT ST JOHN,,,,0.3,,0,,,0.3,,20,,1910,13.6,,,6,,,7.2,,,1182998.1910.6.25,4.4,1910-06-25 0:00,,,,0,,BC
-120.8333333,56.25,26,1182998,FORT ST JOHN,,,,0,,0,,,0,,19.4,,1910,11.4,,,6,,,3.3,,,1182998.1910.6.26,6.6,1910-06-26 0:00,,,,0,,BC
-120.8333333,56.25,27,1182998,FORT ST JOHN,,,,0,,0,,,0,,17.2,,1910,8.6,,,6,,,0,,,1182998.1910.6.27,9.4,1910-06-27 0:00,,,,0,,BC
-120.8333333,56.25,28,1182998,FORT ST JOHN,,,,0,,0,,,0,,16.7,,1910,8.7,,,6,,,0.6,,,1182998.1910.6.28,9.3,1910-06-28 0:00,,,,0,,BC
-120.8333333,56.25,29,1182998,FORT ST JOHN,,,,0,,0,,,0,,18.3,,1910,10.3,,,6,,,2.2,,,1182998.1910.6.29,7.7,1910-06-29 0:00,,,,0,,BC
-120.8333333,56.25,30,1182998,FORT ST JOHN,,,,0,,0,,,0,,22.2,,1910,15.8,,,6,,,9.4,,,1182998.1910.6.30,2.2,1910-06-30 0:00,,,,0,,BC
-120.8333333,56.25,1,1182998,FORT ST JOHN,,,,0,,0,,,0,,1.7,,1910,-2.8,,,11,,,-7.2,,,1182998.1910.11.1,20.8,1910-11-01 0:00,,,,0,,BC
-120.8333333,56.25,2,1182998,FORT ST JOHN,,,,0,,10.2,,,10.2,,-1.1,,1910,-3.9,,,11,,,-6.7,,,1182998.1910.11.2,21.9,1910-11-02 0:00,,,,0,,BC
-120.8333333,56.25,3,1182998,FORT ST JOHN,,,,0,,0,,,0,,-1.1,,1910,-5.3,,,11,,,-9.4,,,1182998.1910.11.3,23.3,1910-11-03 0:00,,,,0,,BC
-120.8333333,56.25,4,1182998,FORT ST JOHN,,,,0,,8.9,,,8.9,,-5.6,,1910,-7.8,,,11,,,-10,,,1182998.1910.11.4,25.8,1910-11-04 0:00,,,,0,,BC
-120.8333333,56.25,5,1182998,FORT ST JOHN,,,,0,,0,,,0,,-6.7,,1910,-13.7,,,11,,,-20.6,,,1182998.1910.11.5,31.7,1910-11-05 0:00,,,,0,,BC
-120.8333333,56.25,6,1182998,FORT ST JOHN,,,,0,,0,,,0,,-8.9,,1910,-13.6,,,11,,,-18.3,,,1182998.1910.11.6,31.6,1910-11-06 0:00,,,,0,,BC
-120.8333333,56.25,7,1182998,FORT ST JOHN,,,,0,,6.4,,,6.4,,-13.3,,1910,-17.5,,,11,,,-21.7,,,1182998.1910.11.7,35.5,1910-11-07 0:00,,,,0,,BC
-120.8333333,56.25,8,1182998,FORT ST JOHN,,,,0,,0,,,0,,-12.2,,1910,-20,,,11,,,-27.8,,,1182998.1910.11.8,38,1910-11-08 0:00,,,,0,,BC
-120.8333333,56.25,9,1182998,FORT ST JOHN,,,,0,,0,,,0,,-19.4,,1910,-24.4,,,11,,,-29.4,,,1182998.1910.11.9,42.4,1910-11-09 0:00,,,,0,,BC
-120.8333333,56.25,10,1182998,FORT ST JOHN,,,,0,,2.5,,,2.5,,-13.3,,1910,-17.8,,,11,,,-22.2,,,1182998.1910.11.10,35.8,1910-11-10 0:00,,,,0,,BC
-120.8333333,56.25,11,1182998,FORT ST JOHN,,,,0,,0,,,0,,-8.9,,1910,-15.3,,,11,,,-21.7,,,1182998.1910.11.11,33.3,1910-11-11 0:00,,,,0,,BC
-120.8333333,56.25,12,1182998,FORT ST JOHN,,,,0,,0,,,0,,-10,,1910,-11.7,,,11,,,-13.3,,,1182998.1910.11.12,29.7,1910-11-12 0:00,,,,0,,BC
-120.8333333,56.25,13,1182998,FORT ST JOHN,,,,0,,0,,,0,,-8.3,,1910,-13.3,,,11,,,-18.3,,,1182998.1910.11.13,31.3,1910-11-13 0:00,,,,0,,BC
-120.8333333,56.25,14,1182998,FORT ST JOHN,,,,0,,0,,,0,,4.4,,1910,-6.2,,,11,,,-16.7,,,1182998.1910.11.14,24.2,1910-11-14 0:00,,,,0,,BC
-120.8333333,56.25,15,1182998,FORT ST JOHN,,,,0,,0,,,0,,-2.8,,1910,-13.4,,,11,,,-23.9,,,1182998.1910.11.15,31.4,1910-11-15 0:00,,,,0,,BC
-120.8333333,56.25,16,1182998,FORT ST JOHN,,,,0,,0,,,0,,-9.4,,1910,-13.6,,,11,,,-17.8,,,1182998.1910.11.16,31.6,1910-11-16 0:00,,,,0,,BC
-120.8333333,56.25,17,1182998,FORT ST JOHN,,,,0,,0,,,0,,-4.4,,1910,-10.3,,,11,,,-16.1,,,1182998.1910.11.17,28.3,1910-11-17 0:00,,,,0,,BC
-120.8333333,56.25,18,1182998,FORT ST JOHN,,,,0,,0,,,0,,-7.2,,1910,-12,,,11,,,-16.7,,,1182998.1910.11.18,30,1910-11-18 0:00,,,,0,,BC
-120.8333333,56.25,19,1182998,FORT ST JOHN,,,,0,,0,,,0,,-6.7,,1910,-11.7,,,11,,,-16.7,,,1182998.1910.11.19,29.7,1910-11-19 0:00,,,,0,,BC
-120.8333333,56.25,20,1182998,FORT ST JOHN,,,,0,,1.3,,,1.3,,-7.2,,1910,-13.9,,,11,,,-20.6,,,1182998.1910.11.20,31.9,1910-11-20 0:00,,,,0,,BC
-120.8333333,56.25,21,1182998,FORT ST JOHN,,,,0,,0,,,0,,2.2,,1910,-8.4,,,11,,,-18.9,,,1182998.1910.11.21,26.4,1910-11-21 0:00,,,,0,,BC
-120.8333333,56.25,22,1182998,FORT ST JOHN,,,,0,,0,,,0,,6.7,,1910,-5.3,,,11,,,-17.2,,,1182998.1910.11.22,23.3,1910-11-22 0:00,,,,0,,BC
-120.8333333,56.25,23,1182998,FORT ST JOHN,,,,0,,0,,,0,,-9.4,,1910,-15,,,11,,,-20.6,,,1182998.1910.11.23,33,1910-11-23 0:00,,,,0,,BC
-120.8333333,56.25,24,1182998,FORT ST JOHN,,,,0,,0,,,0,,-5,,1910,-11.1,,,11,,,-17.2,,,1182998.1910.11.24,29.1,1910-11-24 0:00,,,,0,,BC
-120.8333333,56.25,25,1182998,FORT ST JOHN,,,,0,,6.4,,,6.4,,-8.3,,1910,-10.3,,,11,,,-12.2,,,1182998.1910.11.25,28.3,1910-11-25 0:00,,,,0,,BC
-120.8333333,56.25,26,1182998,FORT ST JOHN,,,,0,,0,,,0,,-7.2,,1910,-15.8,,,11,,,-24.4,,,1182998.1910.11.26,33.8,1910-11-26 0:00,,,,0,,BC
-120.8333333,56.25,27,1182998,FORT ST JOHN,,,,0,,0,,,0,,-11.7,,1910,-16.2,,,11,,,-20.6,,,1182998.1910.11.27,34.2,1910-11-27 0:00,,,,0,,BC
-120.8333333,56.25,28,1182998,FORT ST JOHN,,,,0,,1.3,,,1.3,,-7.2,,1910,-10,,,11,,,-12.8,,,1182998.1910.11.28,28,1910-11-28 0:00,,,,0,,BC
-120.8333333,56.25,29,1182998,FORT ST JOHN,,,,0,,0,,,0,,-11.1,,1910,-12.8,,,11,,,-14.4,,,1182998.1910.11.29,30.8,1910-11-29 0:00,,,,0,,BC
-120.8333333,56.25,30,1182998,FORT ST JOHN,,,,0,,0,,,0,,-10.6,,1910,-12.5,,,11,,,-14.4,,,1182998.1910.11.30,30.5,1910-11-30 0:00,,,,0,,BC
-120.8333333,56.25,1,1182998,FORT ST JOHN,,,,0,,2.5,,,2.5,,-11.7,,1910,-13.9,,,12,,,-16.1,,,1182998.1910.12.1,31.9,1910-12-01 0:00,,,,0,,BC
-120.8333333,56.25,2,1182998,FORT ST JOHN,,,,0,,0,,,0,,-15.6,,1910,-19.8,,,12,,,-23.9,,,1182998.1910.12.2,37.8,1910-12-02 0:00,,,,0,,BC
-120.8333333,56.25,3,1182998,FORT ST JOHN,,,,0,,6.4,,,6.4,,-16.7,,1910,-20.6,,,12,,,-24.4,,,1182998.1910.12.3,38.6,1910-12-03 0:00,,,,0,,BC
-120.8333333,56.25,4,1182998,FORT ST JOHN,,,,0,,0,,,0,,-16.7,,1910,-23.1,,,12,,,-29.4,,,1182998.1910.12.4,41.1,1910-12-04 0:00,,,,0,,BC
-120.8333333,56.25,5,1182998,FORT ST JOHN,,,,0,,0,,,0,,-15,,1910,-20,,,12,,,-25,,,1182998.1910.12.5,38,1910-12-05 0:00,,,,0,,BC
-120.8333333,56.25,6,1182998,FORT ST JOHN,,,,0,,0,,,0,,-19.4,,1910,-24.4,,,12,,,-29.4,,,1182998.1910.12.6,42.4,1910-12-06 0:00,,,,0,,BC
-120.8333333,56.25,7,1182998,FORT ST JOHN,,,,0,,0,,,0,,-11.1,,1910,-18.9,,,12,,,-26.7,,,1182998.1910.12.7,36.9,1910-12-07 0:00,,,,0,,BC
-120.8333333,56.25,8,1182998,FORT ST JOHN,,,,0,,0,,,0,,-6.1,,1910,-16.4,,,12,,,-26.7,,,1182998.1910.12.8,34.4,1910-12-08 0:00,,,,0,,BC
-120.8333333,56.25,9,1182998,FORT ST JOHN,,,,0,,0,,,0,,-19.4,,1910,-22.8,,,12,,,-26.1,,,1182998.1910.12.9,40.8,1910-12-09 0:00,,,,0,,BC
-120.8333333,56.25,10,1182998,FORT ST JOHN,,,,0,,1.3,,,1.3,,-23.3,,1910,-25.3,,,12,,,-27.2,,,1182998.1910.12.10,43.3,1910-12-10 0:00,,,,0,,BC
-120.8333333,56.25,11,1182998,FORT ST JOHN,,,,0,,0,,,0,,4.4,,1910,-6.7,,,12,,,-17.8,,,1182998.1910.12.11,24.7,1910-12-11 0:00,,,,0,,BC
-120.8333333,56.25,12,1182998,FORT ST JOHN,,,,0,,0,,,0,,9.4,,1910,3.1,,,12,,,-3.3,,,1182998.1910.12.12,14.9,1910-12-12 0:00,,,,0,,BC
-120.8333333,56.25,13,1182998,FORT ST JOHN,,,,0,,0,,,0,,8.3,,1910,-1.2,,,12,,,-10.6,,,1182998.1910.12.13,19.2,1910-12-13 0:00,,,,0,,BC
-120.8333333,56.25,14,1182998,FORT ST JOHN,,,,0,,0,,,0,,-5,,1910,-9.2,,,12,,,-13.3,,,1182998.1910.12.14,27.2,1910-12-14 0:00,,,,0,,BC
-120.8333333,56.25,15,1182998,FORT ST JOHN,,,,0,,0,,,0,,1.7,,1910,-6.1,,,12,,,-13.9,,,1182998.1910.12.15,24.1,1910-12-15 0:00,,,,0,,BC
-120.8333333,56.25,16,1182998,FORT ST JOHN,,,,0,,0,,,0,,5.6,,1910,-4.2,,,12,,,-13.9,,,1182998.1910.12.16,22.2,1910-12-16 0:00,,,,0,,BC
-120.8333333,56.25,17,1182998,FORT ST JOHN,,,,0,,0,,,0,,5,,1910,-4.5,,,12,,,-13.9,,,1182998.1910.12.17,22.5,1910-12-17 0:00,,,,0,,BC
-120.8333333,56.25,18,1182998,FORT ST JOHN,,,,0,,0,,,0,,5.6,,1910,2.8,,,12,,,0,,,1182998.1910.12.18,15.2,1910-12-18 0:00,,,,0,,BC
-120.8333333,56.25,19,1182998,FORT ST JOHN,,,,0,,0,,,0,,5.6,,1910,-0.6,,,12,,,-6.7,,,1182998.1910.12.19,18.6,1910-12-19 0:00,,,,0,,BC
-120.8333333,56.25,20,1182998,FORT ST JOHN,,,,0,,0,,,0,,15,,1910,5.6,,,12,,,-3.9,,,1182998.1910.12.20,12.4,1910-12-20 0:00,,,,0,,BC
-120.8333333,56.25,21,1182998,FORT ST JOHN,,,,0,,0,,,0,,-1.1,,1910,-11.1,,,12,,,-21.1,,,1182998.1910.12.21,29.1,1910-12-21 0:00,,,,0,,BC
-120.8333333,56.25,22,1182998,FORT ST JOHN,,,,0,,0,,,0,,-10,,1910,-14.2,,,12,,,-18.3,,,1182998.1910.12.22,32.2,1910-12-22 0:00,,,,0,,BC
-120.8333333,56.25,23,1182998,FORT ST JOHN,,,,0,,0,,,0,,-11.1,,1910,-15,,,12,,,-18.9,,,1182998.1910.12.23,33,1910-12-23 0:00,,,,0,,BC
-120.8333333,56.25,24,1182998,FORT ST JOHN,,,,0,,0,,,0,,5.6,,1910,-6.4,,,12,,,-18.3,,,1182998.1910.12.24,24.4,1910-12-24 0:00,,,,0,,BC
-120.8333333,56.25,25,1182998,FORT ST JOHN,,,,0,,0,,,0,,6.1,,1910,-5.9,,,12,,,-17.8,,,1182998.1910.12.25,23.9,1910-12-25 0:00,,,,0,,BC
-120.8333333,56.25,26,1182998,FORT ST JOHN,,,,0,,0,,,0,,-16.7,,1910,-19.2,,,12,,,-21.7,,,1182998.1910.12.26,37.2,1910-12-26 0:00,,,,0,,BC
-120.8333333,56.25,27,1182998,FORT ST JOHN,,,,0,,0,,,0,,-18.9,,1910,-20.3,,,12,,,-21.7,,,1182998.1910.12.27,38.3,1910-12-27 0:00,,,,0,,BC
-120.8333333,56.25,28,1182998,FORT ST JOHN,,,,0,,0,,,0,,-20.6,,1910,-22,,,12,,,-23.3,,,1182998.1910.12.28,40,1910-12-28 0:00,,,,0,,BC
-120.8333333,56.25,29,1182998,FORT ST JOHN,,,,0,,0.8,,,0.8,,-26.7,,1910,-32.3,,,12,,,-37.8,,,1182998.1910.12.29,50.3,1910-12-29 0:00,,,,0,,BC
-120.8333333,56.25,30,1182998,FORT ST JOHN,,,,0,,0,,,0,,8.9,,1910,6.4,,,12,,,3.9,,,1182998.1910.12.30,11.6,1910-12-30 0:00,,,,0,,BC
-120.8333333,56.25,31,1182998,FORT ST JOHN,,,,0,,0,,,0,,7.2,,1910,5.3,,,12,,,3.3,,,1182998.1910.12.31,12.7,1910-12-31 0:00,,,,0,,BC
-120.8333333,56.25,1,1182998,FORT ST JOHN,,,,0,,0,,,0,,-28.9,,1911,-33.1,,,1,,,-37.2,,,1182998.1911.1.1,51.1,1911-01-01 0:00,,,,0,,BC
-120.8333333,56.25,2,1182998,FORT ST JOHN,,,,0,,0,,,0,,3.9,,1911,-10.3,,,1,,,-24.4,,,1182998.1911.1.2,28.3,1911-01-02 0:00,,,,0,,BC
-120.8333333,56.25,3,1182998,FORT ST JOHN,,,,0,,0,,,0,,-5,,1911,-10.3,,,1,,,-15.6,,,1182998.1911.1.3,28.3,1911-01-03 0:00,,,,0,,BC
-120.8333333,56.25,4,1182998,FORT ST JOHN,,,,0,,0,,,0,,3.3,,1911,-3.7,,,1,,,-10.6,,,1182998.1911.1.4,21.7,1911-01-04 0:00,,,,0,,BC
-120.8333333,56.25,5,1182998,FORT ST JOHN,,,,0,,0,,,0,,4.4,,1911,-2.5,,,1,,,-9.4,,,1182998.1911.1.5,20.5,1911-01-05 0:00,,,,0,,BC
-120.8333333,56.25,6,1182998,FORT ST JOHN,,,,0,,0,,,0,,-13.9,,1911,-19.2,,,1,,,-24.4,,,1182998.1911.1.6,37.2,1911-01-06 0:00,,,,0,,BC
