x,y,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,TOTAL_RAIN,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,ID,LOCAL_DAY,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS
-120.74027777777778,56.238055555555555,0,0,0,58.4,6.9,,86,,BC,,,,,1972-08-10 00:00:00,,100,,58.4,1183000.1972.8.10,10,8,,11.1,FORT ST JOHN A,,,12.8,0,9.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,36,24.1,8.5,,88,,BC,,,,,1972-08-11 00:00:00,,98,,24.1,1183000.1972.8.11,11,8,,9.5,FORT ST JOHN A,,,10.6,35,8.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,5.2,,45,,BC,,,T,,1972-08-12 00:00:00,,98,,0,1183000.1972.8.12,12,8,,12.8,FORT ST JOHN A,,,17.2,0,8.3,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.6,,41,,BC,,,,,1972-08-13 00:00:00,,96,,0,1183000.1972.8.13,13,8,,13.4,FORT ST JOHN A,,,20.6,0,6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,1.9,,43,,BC,,,,,1972-08-14 00:00:00,,82,,0,1183000.1972.8.14,14,8,,16.1,FORT ST JOHN A,,,22.2,39,10,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,1,,39,,BC,,,,,1972-08-15 00:00:00,,69,,0,1183000.1972.8.15,15,8,,17,FORT ST JOHN A,,,23.9,39,10,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,0,,40,,BC,,,,,1972-08-16 00:00:00,,82,,0,1183000.1972.8.16,16,8,,18.1,FORT ST JOHN A,,,24.4,0,11.7,,,1972,1183000,0.1
-120.74027777777778,56.238055555555555,0,0,25,1.8,0,,46,,BC,,,,,1972-08-17 00:00:00,,95,,1.8,1183000.1972.8.17,17,8,,18.6,FORT ST JOHN A,,,24.4,47,12.8,,,1972,1183000,0.6
-120.74027777777778,56.238055555555555,0,0,23,10.4,2.7,,44,,BC,,,,,1972-08-18 00:00:00,,96,,10.4,1183000.1972.8.18,18,8,,15.3,FORT ST JOHN A,,,20,48,10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,1.8,,61,,BC,,,,,1972-08-19 00:00:00,,87,,0,1183000.1972.8.19,19,8,,16.2,FORT ST JOHN A,,,20.6,0,11.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,1.9,,52,,BC,,,,,1972-08-20 00:00:00,,100,,0,1183000.1972.8.20,20,8,,16.1,FORT ST JOHN A,,,23.9,0,8.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,0,,41,,BC,,,,,1972-08-21 00:00:00,,100,,0,1183000.1972.8.21,21,8,,18.1,FORT ST JOHN A,,,25,0,11.1,,,1972,1183000,0.1
-120.74027777777778,56.238055555555555,0,0,0,0,0,,58,,BC,,,,,1972-08-22 00:00:00,,87,,0,1183000.1972.8.22,22,8,,18.3,FORT ST JOHN A,,,22.2,0,14.4,,,1972,1183000,0.3
-120.74027777777778,56.238055555555555,0,0,23,0,0,,40,,BC,,,,,1972-08-23 00:00:00,,87,,0,1183000.1972.8.23,23,8,,18.1,FORT ST JOHN A,,,23.3,37,12.8,,,1972,1183000,0.1
-120.74027777777778,56.238055555555555,0,0,25,0,1.3,,42,,BC,,,,,1972-08-24 00:00:00,,77,,0,1183000.1972.8.24,24,8,,16.7,FORT ST JOHN A,,,23.3,39,10,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,1.9,,39,,BC,,,,,1972-08-25 00:00:00,,77,,0,1183000.1972.8.25,25,8,,16.1,FORT ST JOHN A,,,21.1,51,11.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,2.1,,29,,BC,,,,,1972-08-26 00:00:00,,70,,0,1183000.1972.8.26,26,8,,15.9,FORT ST JOHN A,,,21.1,56,10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.1,,38,,BC,,,,,1972-08-27 00:00:00,,77,,0,1183000.1972.8.27,27,8,,13.9,FORT ST JOHN A,,,20,0,7.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1,2.4,,36,,BC,,,,,1972-08-28 00:00:00,,88,,1,1183000.1972.8.28,28,8,,15.6,FORT ST JOHN A,,,20,0,11.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,5.5,,37,,BC,,,T,,1972-08-29 00:00:00,,68,,0,1183000.1972.8.29,29,8,,12.5,FORT ST JOHN A,,,17.2,0,7.8,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.9,,35,,BC,,,,,1972-08-30 00:00:00,,78,,0,1183000.1972.8.30,30,8,,11.1,FORT ST JOHN A,,,17.2,0,5,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.9,,37,,BC,,,,,1972-08-31 00:00:00,,83,,0,1183000.1972.8.31,31,8,,11.1,FORT ST JOHN A,,,18.9,0,3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.6,,37,,BC,,,,,1972-09-01 00:00:00,,85,,0,1183000.1972.9.1,1,9,,13.4,FORT ST JOHN A,,,20.6,0,6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,2,0,3.3,,,,BC,M,,T,,1972-09-02 00:00:00,,,,0,1183000.1972.9.2,2,9,,14.7,FORT ST JOHN A,M,,22.2,56,7.2,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0.5,6.9,,,,BC,M,,,,1972-09-03 00:00:00,,,,0.5,1183000.1972.9.3,3,9,,11.1,FORT ST JOHN A,M,,16.1,0,6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,8.4,7.7,,,,BC,M,,,,1972-09-04 00:00:00,,,,8.4,1183000.1972.9.4,4,9,,10.3,FORT ST JOHN A,M,,13.3,0,7.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,13.7,13.2,,,,BC,M,,,,1972-09-05 00:00:00,,,,13.7,1183000.1972.9.5,5,9,,4.8,FORT ST JOHN A,M,T,8.9,0,0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,1.3,0,0,0,16.6,,,,BC,M,,,,1972-09-06 00:00:00,,,,1.3,1183000.1972.9.6,6,9,,1.4,FORT ST JOHN A,M,,3.9,0,-1.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11.8,,,,BC,M,,,,1972-09-07 00:00:00,,,,0,1183000.1972.9.7,7,9,,6.2,FORT ST JOHN A,M,,10.6,0,1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11.6,,,,BC,M,,,,1972-09-08 00:00:00,,,,0,1183000.1972.9.8,8,9,,6.4,FORT ST JOHN A,M,,11.1,0,1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.8,,,,BC,M,,,,1972-09-09 00:00:00,,,,0,1183000.1972.9.9,9,9,,7.2,FORT ST JOHN A,M,,14.4,0,0,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0.3,8.8,,,,BC,M,,,,1972-09-10 00:00:00,,,,0.3,1183000.1972.9.10,10,9,,9.2,FORT ST JOHN A,M,,16.7,45,1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.3,,,,BC,M,,,,1972-09-11 00:00:00,,,,0,1183000.1972.9.11,11,9,,11.7,FORT ST JOHN A,M,,16.1,0,7.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,7.7,,,,BC,M,,,,1972-09-12 00:00:00,,,,0,1183000.1972.9.12,12,9,,10.3,FORT ST JOHN A,M,,16.1,0,4.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,4.1,,,,BC,M,,,,1972-09-13 00:00:00,,,,0,1183000.1972.9.13,13,9,,13.9,FORT ST JOHN A,M,,21.7,51,6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,7.1,,,,BC,M,,,,1972-09-14 00:00:00,,,,0,1183000.1972.9.14,14,9,,10.9,FORT ST JOHN A,M,,16.7,42,5,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,4.3,6.6,,,,BC,M,,,,1972-09-15 00:00:00,,,,4.3,1183000.1972.9.15,15,9,,11.4,FORT ST JOHN A,M,,17.2,61,5.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,2.8,12.4,,,,BC,M,,,,1972-09-16 00:00:00,,,,2.8,1183000.1972.9.16,16,9,,5.6,FORT ST JOHN A,M,,7.8,0,3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,8.9,14.9,,,,BC,M,,,,1972-09-17 00:00:00,,,,8.9,1183000.1972.9.17,17,9,,3.1,FORT ST JOHN A,M,T,5,0,1.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,4.8,3,0,1.3,16,,,,BC,M,,,,1972-09-18 00:00:00,,,,7.6,1183000.1972.9.18,18,9,,2,FORT ST JOHN A,M,,3.9,0,0,,,1972,1183000,0
-120.74027777777778,56.238055555555555,4.3,3,36,0,16.1,,,,BC,M,,,,1972-09-19 00:00:00,,,,4.6,1183000.1972.9.19,19,9,,1.9,FORT ST JOHN A,M,,4.4,35,-0.6,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.5,0,11,0,17.7,T,,,BC,M,,,,1972-09-20 00:00:00,,,,0.5,1183000.1972.9.20,20,9,,0.3,FORT ST JOHN A,M,,2.8,40,-2.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,18.5,0,9,0.3,18.6,T,,,BC,M,,,,1972-09-21 00:00:00,,,,17,1183000.1972.9.21,21,9,,-0.6,FORT ST JOHN A,M,,1.7,51,-2.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.8,10,0,0,21.4,,,,BC,M,,,,1972-09-22 00:00:00,,,,0.8,1183000.1972.9.22,22,9,,-3.4,FORT ST JOHN A,M,,-1.1,0,-5.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.3,10,0,0,21.4,,,,BC,M,,,,1972-09-23 00:00:00,,,,0.3,1183000.1972.9.23,23,9,,-3.4,FORT ST JOHN A,M,,-1.1,0,-5.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,19.9,,,,BC,M,,,,1972-09-24 00:00:00,,,,0,1183000.1972.9.24,24,9,,-1.9,FORT ST JOHN A,M,,0.6,0,-4.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.5,8,0,0,18.6,,,,BC,M,,,,1972-09-25 00:00:00,,,,0.5,1183000.1972.9.25,25,9,,-0.6,FORT ST JOHN A,M,,2.2,0,-3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,20.5,,,,BC,M,,,,1972-09-26 00:00:00,,,,0,1183000.1972.9.26,26,9,,-2.5,FORT ST JOHN A,M,,1.7,0,-6.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,18.3,,,,BC,M,,,,1972-09-27 00:00:00,,,,0,1183000.1972.9.27,27,9,,-0.3,FORT ST JOHN A,M,,5.6,0,-6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,3,23,0,15.5,,,,BC,M,,T,,1972-09-28 00:00:00,,,,0,1183000.1972.9.28,28,9,,2.5,FORT ST JOHN A,M,,8.3,56,-3.3,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,3.6,9.4,,,,BC,M,,,,1972-09-29 00:00:00,,,,3.6,1183000.1972.9.29,29,9,,8.6,FORT ST JOHN A,M,,13.9,64,3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,4.9,,,,BC,M,,T,,1972-09-30 00:00:00,,,,0,1183000.1972.9.30,30,9,,13.1,FORT ST JOHN A,M,,16.1,50,10,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,6.6,,,,BC,,,,,1972-10-01 00:00:00,,,,0,1183000.1972.10.1,1,10,,11.4,FORT ST JOHN A,,,15.6,45,7.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,5.5,,,,BC,,,T,,1972-10-02 00:00:00,,,,0,1183000.1972.10.2,2,10,,12.5,FORT ST JOHN A,,,18.3,71,6.7,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,12.4,,,,BC,,,,,1972-10-03 00:00:00,,,,0,1183000.1972.10.3,3,10,,5.6,FORT ST JOHN A,,,9.4,64,1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,15.2,,,,BC,,,,,1972-10-04 00:00:00,,,,0,1183000.1972.10.4,4,10,,2.8,FORT ST JOHN A,,,7.8,45,-2.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,13,,,,BC,,,,,1972-10-05 00:00:00,,,,0,1183000.1972.10.5,5,10,,5,FORT ST JOHN A,,,9.4,55,0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,4.6,,,,BC,,,,,1972-10-06 00:00:00,,,,0,1183000.1972.10.6,6,10,,13.4,FORT ST JOHN A,,,17.8,60,8.9,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,29,0,9.4,,,,BC,,,,,1972-10-07 00:00:00,,,,0,1183000.1972.10.7,7,10,,8.6,FORT ST JOHN A,,,13.9,40,3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,14.5,0,34,2,17.7,,,,BC,,,,,1972-10-08 00:00:00,,,,14,1183000.1972.10.8,8,10,,0.3,FORT ST JOHN A,,,7.2,55,-6.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,6.1,8,36,0,25.8,,,,BC,,,,,1972-10-09 00:00:00,,,,5.6,1183000.1972.10.9,9,10,,-7.8,FORT ST JOHN A,,,-5.6,56,-10,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,26.7,,,,BC,,,T,,1972-10-10 00:00:00,,,,0,1183000.1972.10.10,10,10,,-8.7,FORT ST JOHN A,,T,-5.6,0,-11.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,10,25,0,21.7,,,,BC,,,,,1972-10-11 00:00:00,,,,0,1183000.1972.10.11,11,10,,-3.7,FORT ST JOHN A,,,3.3,42,-10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,8,25,0,13.5,,,,BC,,,T,,1972-10-12 00:00:00,,,,0,1183000.1972.10.12,12,10,,4.5,FORT ST JOHN A,,,7.8,56,1.1,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,3,0,0,15.5,,,,BC,,,,,1972-10-13 00:00:00,,,,0,1183000.1972.10.13,13,10,,2.5,FORT ST JOHN A,,,5.6,0,-0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,3,25,0,13,,,,BC,,,,,1972-10-14 00:00:00,,,,0,1183000.1972.10.14,14,10,,5,FORT ST JOHN A,,,13.9,45,-3.9,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.8,T,,,BC,,,,,1972-10-15 00:00:00,,,,0,1183000.1972.10.15,15,10,,7.2,FORT ST JOHN A,,,14.4,0,0,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,14.7,T,,,BC,,,,,1972-10-16 00:00:00,,,,0,1183000.1972.10.16,16,10,,3.3,FORT ST JOHN A,,,8.3,0,-1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,17.1,T,,,BC,,,,,1972-10-17 00:00:00,,,,0,1183000.1972.10.17,17,10,,0.9,FORT ST JOHN A,,,6.1,0,-4.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11.8,T,,,BC,,,,,1972-10-18 00:00:00,,,,0,1183000.1972.10.18,18,10,,6.2,FORT ST JOHN A,,,15.6,0,-3.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,9.6,T,,,BC,,,,,1972-10-19 00:00:00,,,,0,1183000.1972.10.19,19,10,,8.4,FORT ST JOHN A,,,13.9,35,2.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,16,,,,BC,,,,,1972-10-20 00:00:00,,,,0,1183000.1972.10.20,20,10,,2,FORT ST JOHN A,,,5,0,-1.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,1,0,0,0,16.3,,,,BC,,,,,1972-10-21 00:00:00,,,,0.8,1183000.1972.10.21,21,10,,1.7,FORT ST JOHN A,,,4.4,0,-1.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,12.7,,,,BC,,,,,1972-10-22 00:00:00,,,,0,1183000.1972.10.22,22,10,,5.3,FORT ST JOHN A,,,10,35,0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0.3,13.8,,,,BC,,,,,1972-10-23 00:00:00,,,,0.3,1183000.1972.10.23,23,10,,4.2,FORT ST JOHN A,,,10,53,-1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,9.9,,,,BC,,,T,,1972-10-24 00:00:00,,,,0,1183000.1972.10.24,24,10,,8.1,FORT ST JOHN A,,,11.1,60,5,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,1,0,25,0,17.2,,,,BC,,,,,1972-10-25 00:00:00,,,,1,1183000.1972.10.25,25,10,,0.8,FORT ST JOHN A,,,9.4,45,-7.8,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.5,3,0,0,26.1,,,,BC,,,,,1972-10-26 00:00:00,,,,0.3,1183000.1972.10.26,26,10,,-8.1,FORT ST JOHN A,,,-3.3,0,-12.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.3,0,36,0,24.4,T,,,BC,,,,,1972-10-27 00:00:00,,,,0.3,1183000.1972.10.27,27,10,,-6.4,FORT ST JOHN A,,,-3.3,48,-9.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,3,36,0,24.2,,,,BC,,,T,,1972-10-28 00:00:00,,,,0,1183000.1972.10.28,28,10,,-6.2,FORT ST JOHN A,,T,-1.7,39,-10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,22.2,T,,,BC,,,,,1972-10-29 00:00:00,,,,0,1183000.1972.10.29,29,10,,-4.2,FORT ST JOHN A,,,2.8,50,-11.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,5.8,14.1,T,,,BC,,,,,1972-10-30 00:00:00,,,,5.8,1183000.1972.10.30,30,10,,3.9,FORT ST JOHN A,,,6.7,77,1.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1.5,15.5,,,,BC,,,,,1972-10-31 00:00:00,,,,1.5,1183000.1972.10.31,31,10,,2.5,FORT ST JOHN A,,,5.6,0,-0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,7.9,0,0,0,18.3,T,,,BC,,,,,1972-11-01 00:00:00,,,,8.6,1183000.1972.11.1,1,11,,-0.3,FORT ST JOHN A,,,0.6,0,-1.1,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,3.6,10,0,0,21.1,,,,BC,,,,,1972-11-02 00:00:00,,,,3.3,1183000.1972.11.2,2,11,,-3.1,FORT ST JOHN A,,,-0.6,0,-5.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,10.9,10,36,0,25.2,,,,BC,,,,,1972-11-03 00:00:00,,,,10.7,1183000.1972.11.3,3,11,,-7.2,FORT ST JOHN A,,,-3.3,48,-11.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,9.7,18,36,0,29.7,,,,BC,,,,,1972-11-04 00:00:00,,,,9.1,1183000.1972.11.4,4,11,,-11.7,FORT ST JOHN A,,,-10.6,45,-12.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,1.5,23,0,0,30.5,,,,BC,,,,,1972-11-05 00:00:00,,,,1.5,1183000.1972.11.5,5,11,,-12.5,FORT ST JOHN A,,,-10.6,0,-14.4,,,1972,1183000,0
-120.74027777777778,56.238055555555555,4.3,23,0,0,29.7,,,,BC,,,,,1972-11-06 00:00:00,,,,2.8,1183000.1972.11.6,6,11,,-11.7,FORT ST JOHN A,,,-7.8,0,-15.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,27.2,,,,BC,,,T,,1972-11-07 00:00:00,,,,0,1183000.1972.11.7,7,11,,-9.2,FORT ST JOHN A,,T,-6.7,0,-11.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,2,0,26.4,,,,BC,,,,,1972-11-08 00:00:00,,,,0,1183000.1972.11.8,8,11,,-8.4,FORT ST JOHN A,,,-6.1,35,-10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,23,0,0,25,,,,BC,,,,,1972-11-09 00:00:00,,,,0,1183000.1972.11.9,9,11,,-7,FORT ST JOHN A,,,-5,0,-8.9,,,1972,1183000,0
-120.74027777777778,56.238055555555555,2.5,23,0,0,23.9,,,,BC,,,,,1972-11-10 00:00:00,,,,2.3,1183000.1972.11.10,10,11,,-5.9,FORT ST JOHN A,,,-3.9,0,-7.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,23,,,,BC,,,T,,1972-11-11 00:00:00,,,,0,1183000.1972.11.11,11,11,,-5,FORT ST JOHN A,,T,-3.9,0,-6.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,24.9,,,,BC,,,T,,1972-11-12 00:00:00,,,,0,1183000.1972.11.12,12,11,,-6.9,FORT ST JOHN A,,T,-4.4,0,-9.4,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,26.6,,,,BC,,,T,,1972-11-13 00:00:00,,,,0,1183000.1972.11.13,13,11,,-8.6,FORT ST JOHN A,,,-7.8,0,-9.4,T,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,29.1,,,,BC,,,,,1972-11-14 00:00:00,,,,0,1183000.1972.11.14,14,11,,-11.1,FORT ST JOHN A,,,-8.9,0,-13.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,27.7,,,,BC,,,,,1972-11-15 00:00:00,,,,0,1183000.1972.11.15,15,11,,-9.7,FORT ST JOHN A,,,-6.1,0,-13.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,30.5,,,,BC,,,,,1972-11-16 00:00:00,,,,0,1183000.1972.11.16,16,11,,-12.5,FORT ST JOHN A,,,-8.9,0,-16.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,30.2,,,,BC,,,,,1972-11-17 00:00:00,,,,0,1183000.1972.11.17,17,11,,-12.2,FORT ST JOHN A,,,-8.3,0,-16.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,30.3,,,,BC,,,,,1972-11-18 00:00:00,,,,0,1183000.1972.11.18,18,11,,-12.3,FORT ST JOHN A,,,-8.9,0,-15.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,31.1,,,,BC,,,,,1972-11-19 00:00:00,,,,0,1183000.1972.11.19,19,11,,-13.1,FORT ST JOHN A,,,-10,0,-16.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,0,0,27.8,,,,BC,,,,,1972-11-20 00:00:00,,,,0,1183000.1972.11.20,20,11,,-9.8,FORT ST JOHN A,,,-3.9,0,-15.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,25,23,0,19.7,,,,BC,,,,,1972-11-21 00:00:00,,,,0,1183000.1972.11.21,21,11,,-1.7,FORT ST JOHN A,,,5,50,-8.3,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,20,23,0,14.9,,,,BC,,,,,1972-11-22 00:00:00,,,,0,1183000.1972.11.22,22,11,,3.1,FORT ST JOHN A,,,5.6,51,0.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,15,23,0,15.2,,,,BC,,,,,1972-11-23 00:00:00,,,,0,1183000.1972.11.23,23,11,,2.8,FORT ST JOHN A,,,5.6,40,0,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,15,25,0,18,,,,BC,,,,,1972-11-24 00:00:00,,,,0,1183000.1972.11.24,24,11,,0,FORT ST JOHN A,,,1.7,39,-1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,15,25,0,17.2,,,,BC,,,,,1972-11-25 00:00:00,,,,0,1183000.1972.11.25,25,11,,0.8,FORT ST JOHN A,,,4.4,43,-2.8,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,13,25,0,17.7,,,,BC,,,,,1972-11-26 00:00:00,,,,0,1183000.1972.11.26,26,11,,0.3,FORT ST JOHN A,,,2.2,47,-1.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,23.6,,,,BC,,,,,1972-11-27 00:00:00,,,,0,1183000.1972.11.27,27,11,,-5.6,FORT ST JOHN A,,,-0.6,0,-10.6,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.5,13,25,0,23.9,,,,BC,,,,,1972-11-28 00:00:00,,,,0.5,1183000.1972.11.28,28,11,,-5.9,FORT ST JOHN A,,,0,61,-11.7,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0.3,13,27,0,18.6,,,,BC,,,,,1972-11-29 00:00:00,,,,0.3,1183000.1972.11.29,29,11,,-0.6,FORT ST JOHN A,,,1.1,45,-2.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,8.4,15,36,0,27.5,,,,BC,,,,,1972-11-30 00:00:00,,,,7.6,1183000.1972.11.30,30,11,,-9.5,FORT ST JOHN A,,,-1.7,56,-17.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,20,0,0,36.9,,,,BC,,,T,,1972-12-01 00:00:00,,,,0,1183000.1972.12.1,1,12,,-18.9,FORT ST JOHN A,,T,-16.7,0,-21.1,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,20,0,0,36.1,,,,BC,,,T,,1972-12-02 00:00:00,,,,0,1183000.1972.12.2,2,12,,-18.1,FORT ST JOHN A,,T,-13.9,0,-22.2,,,1972,1183000,0
-120.74027777777778,56.238055555555555,0,20,0,0,38.3,,,,BC,,,,,1972-12-03 00:00:00,,,,0,1183000.1972.12.3,3,12,,-20.3,FORT ST JOHN A,,,-16.7,0,-23.9,,,1972,1183000,0
-120.74027777777778,56.238055555555555,2,20,0,0,32.2,,,,BC,,,,,1972-12-04 00:00:00,,,,2,1183000.1972.12.4,4,12,,-14.2,FORT ST JOHN A,,,-9.4,0,-18.9,,,1972,1183000,0
-120.74027777777778,56.238055555555555,1,23,34,0,33.3,,,,BC,,,,,1972-12-05 00:00:00,,,,0.5,1183000.1972.12.5,5,12,,-15.3,FORT ST JOHN A,,,-10.6,39,-20,,,1972,1183000,0
