x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-120.4486111111111,50.7025,21.2,,1163781.2018.5.22,0,,,2018,0,,10,0,22,,KAMLOOPS A,1163781,,32.4,3.2,10,5,33,,,BC,,,,2018-05-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.6,,1163781.2018.5.23,0,,,2018,0,,17,0,23,,KAMLOOPS A,1163781,,33.8,4.6,11.3,5,63,,,BC,,,,2018-05-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.7,,1163781.2018.5.24,0,,,2018,0,,22,0,24,,KAMLOOPS A,1163781,,31.4,4.7,13.9,5,44,,,BC,,,,2018-05-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2018.5.25,0,,,2018,0,,19,0,25,,KAMLOOPS A,1163781,,29.4,2,10.5,5,50,,,BC,,,,2018-05-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.2,,1163781.2018.5.26,0,,,2018,0,,22,0,26,,KAMLOOPS A,1163781,,25.9,1.2,12.4,5,46,,,BC,,,,2018-05-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,19,,1163781.2018.5.27,0,,,2018,0,,21,0,27,,KAMLOOPS A,1163781,,28.4,1,9.5,5,39,,,BC,,,,2018-05-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.4,,1163781.2018.5.28,0,,,2018,0,,22,0,28,,KAMLOOPS A,1163781,,26.3,0.4,10.4,5,39,,,BC,,,,2018-05-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.9,,1163781.2018.5.29,0.4,,,2018,2.1,,29,0.4,29,,KAMLOOPS A,1163781,,21.9,0,9.9,5,65,,,BC,,,,2018-05-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.3,,1163781.2018.5.30,0,,,2018,3.7,T,28,0,30,,KAMLOOPS A,1163781,,20.3,0,8.2,5,30,T,,BC,,,,2018-05-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.9,,1163781.2018.5.31,0,,,2018,4.1,,30,0,31,,KAMLOOPS A,1163781,,22.6,0,5.2,5,39,,,BC,,,,2018-05-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.8,,1163781.2018.6.1,0,,,2018,2.2,,20,0,1,,KAMLOOPS A,1163781,,24,0,7.6,6,52,,,BC,,,,2018-06-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.1,,1163781.2018.6.2,0,,,2018,1.9,,22,0,2,,KAMLOOPS A,1163781,,25.4,0,6.8,6,37,,,BC,,,,2018-06-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.8,,1163781.2018.6.3,0.6,,,2018,2.2,,22,0.6,3,,KAMLOOPS A,1163781,,19.7,0,11.8,6,39,,,BC,,,,2018-06-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.7,E,1163781.2018.6.4,2,E,E,2018,5.3,,29,2,4,,KAMLOOPS A,1163781,,17.9,0,7.5,6,39,,,BC,,E,,2018-06-04 00:00:00,0,E,,,,
-120.4486111111111,50.7025,12.9,,1163781.2018.6.5,0,,,2018,5.1,,20,0,5,,KAMLOOPS A,1163781,,20.4,0,5.4,6,46,,,BC,,,,2018-06-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.1,,1163781.2018.6.6,0,,,2018,0,,10,0,6,,KAMLOOPS A,1163781,,27.4,1.1,10.7,6,33,,,BC,,,,2018-06-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2018.6.7,0,,,2018,0,,25,0,7,,KAMLOOPS A,1163781,,28.4,2,11.6,6,41,,,BC,,,,2018-06-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.6,,1163781.2018.6.8,0.6,,,2018,0,,17,0.6,8,,KAMLOOPS A,1163781,,23.8,0.6,13.3,6,48,,,BC,,,,2018-06-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.8,,1163781.2018.6.9,0.2,,,2018,0.2,,32,0.2,9,,KAMLOOPS A,1163781,,23.6,0,12,6,43,,,BC,,,,2018-06-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.5,,1163781.2018.6.10,8.8,,,2018,6.5,,29,8.8,10,,KAMLOOPS A,1163781,,14.7,0,8.3,6,44,,,BC,,,,2018-06-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.2,,1163781.2018.6.11,0.2,,,2018,4.8,,29,0.2,11,,KAMLOOPS A,1163781,,19.4,0,6.9,6,57,,,BC,,,,2018-06-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,14,,1163781.2018.6.12,0,,,2018,4,,23,0,12,,KAMLOOPS A,1163781,,22.5,0,5.4,6,50,,,BC,,,,2018-06-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.8,,1163781.2018.6.13,3.4,,,2018,2.2,,28,3.4,13,,KAMLOOPS A,1163781,,20.7,0,10.9,6,56,,,BC,,,,2018-06-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.2,,1163781.2018.6.14,4,,,2018,1.8,,5,4,14,,KAMLOOPS A,1163781,,21.6,0,10.7,6,43,,,BC,,,,2018-06-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,17,,1163781.2018.6.15,0.5,,,2018,1,,4,0.5,15,,KAMLOOPS A,1163781,,22.2,0,11.7,6,41,,,BC,,,,2018-06-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.8,,1163781.2018.6.16,0,,,2018,0,,27,0,16,,KAMLOOPS A,1163781,,28.9,2.8,12.6,6,44,,,BC,,,,2018-06-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,21,,1163781.2018.6.17,0,,,2018,0,,,0,17,,KAMLOOPS A,1163781,,31.9,3,10.1,6,,,,BC,M,,,2018-06-17 00:00:00,0,,,,,M
-120.4486111111111,50.7025,22.7,,1163781.2018.6.18,0,,,2018,0,,2,0,18,,KAMLOOPS A,1163781,,35.6,4.7,9.8,6,41,,,BC,,,,2018-06-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.6,,1163781.2018.6.19,0,,,2018,0,,0,0,19,,KAMLOOPS A,1163781,,35.6,6.6,13.5,6,0,,,BC,,,,2018-06-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.8,,1163781.2018.6.20,0,,,2018,0,T,19,0,20,,KAMLOOPS A,1163781,,36.7,7.8,14.8,6,63,T,,BC,,,,2018-06-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.9,,1163781.2018.6.21,0.6,,,2018,0,,28,0.6,21,,KAMLOOPS A,1163781,,32.4,5.9,15.4,6,76,,,BC,,,,2018-06-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.3,,1163781.2018.6.22,0.4,,,2018,0,,28,0.4,22,,KAMLOOPS A,1163781,,26.2,2.3,14.4,6,46,,,BC,,,,2018-06-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.1,,1163781.2018.6.23,0,,,2018,0,T,29,0,23,,KAMLOOPS A,1163781,,26.9,3.1,15.2,6,35,T,,BC,,,,2018-06-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.5,,1163781.2018.6.24,0,,,2018,0,,12,0,24,,KAMLOOPS A,1163781,,31.8,4.5,13.2,6,43,,,BC,,,,2018-06-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.1,,1163781.2018.6.25,8.3,,,2018,1.9,,28,8.3,25,,KAMLOOPS A,1163781,,21,0,11.3,6,67,,,BC,,,,2018-06-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.7,,1163781.2018.6.26,0,,,2018,1.3,,20,0,26,,KAMLOOPS A,1163781,,24.8,0,8.5,6,44,,,BC,,,,2018-06-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,16,,1163781.2018.6.27,0,,,2018,2,,0,0,27,,KAMLOOPS A,1163781,,22.7,0,9.2,6,0,,,BC,,,,2018-06-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.4,,1163781.2018.6.28,0.2,,,2018,0,,30,0.2,28,,KAMLOOPS A,1163781,,23.2,0.4,13.6,6,39,,,BC,,,,2018-06-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,18,,1163781.2018.6.29,2.2,,,2018,0,,0,2.2,29,,KAMLOOPS A,1163781,,22.6,0,13.4,6,0,,,BC,,,,2018-06-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.6,,1163781.2018.6.30,4.8,,,2018,0,,23,4.8,30,,KAMLOOPS A,1163781,,26.4,1.6,12.8,6,52,,,BC,,,,2018-06-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.6,,1163781.2018.7.1,14.5,,,2018,2.4,,4,14.5,1,,KAMLOOPS A,1163781,,19.1,0,12,7,39,,,BC,,,,2018-07-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.7,,1163781.2018.7.2,6.6,,,2018,4.3,,32,6.6,2,,KAMLOOPS A,1163781,,18.3,0,9.1,7,48,,,BC,,,,2018-07-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2018.7.3,0,,,2018,0.9,,28,0,3,,KAMLOOPS A,1163781,,25.6,0,8.5,7,37,,,BC,,,,2018-07-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.2,,1163781.2018.7.4,0,,,2018,0,,10,0,4,,KAMLOOPS A,1163781,,28.1,2.2,12.3,7,32,,,BC,,,,2018-07-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.3,,1163781.2018.7.5,0,,,2018,0,T,22,0,5,,KAMLOOPS A,1163781,,33.9,7.3,16.6,7,35,T,,BC,,,,2018-07-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.3,,1163781.2018.7.6,,,,2018,0,M,0,,6,,KAMLOOPS A,1163781,,26.8,4.3,17.8,7,0,M,,BC,,,M,2018-07-06 00:00:00,,E,,,,
-120.4486111111111,50.7025,19.5,,1163781.2018.7.7,1.4,,,2018,0,,23,1.4,7,,KAMLOOPS A,1163781,,24.3,1.5,14.6,7,46,,,BC,,,,2018-07-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.5,,1163781.2018.7.8,0,,,2018,0,,0,0,8,,KAMLOOPS A,1163781,,28.1,1.5,10.8,7,0,,,BC,,,,2018-07-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.6,,1163781.2018.7.9,0,,,2018,0,,28,0,9,,KAMLOOPS A,1163781,,28.5,2.6,12.6,7,37,,,BC,,,,2018-07-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.1,,1163781.2018.7.10,0.6,,,2018,0,,29,0.6,10,,KAMLOOPS A,1163781,,23.5,1.1,14.7,7,52,,,BC,,,,2018-07-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.9,,1163781.2018.7.11,0,,,2018,0,,0,0,11,,KAMLOOPS A,1163781,,29.6,2.9,12.1,7,0,,,BC,,,,2018-07-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.7,,1163781.2018.7.12,0,,,2018,0,,21,0,12,,KAMLOOPS A,1163781,,34.7,6.7,14.6,7,35,,,BC,,,,2018-07-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.7,E,1163781.2018.7.13,0,E,E,2018,0,M,,,13,,KAMLOOPS A,1163781,,31.6,5.7,15.8,7,,,,BC,M,E,M,2018-07-13 00:00:00,,E,,,,M
-120.4486111111111,50.7025,22.3,,1163781.2018.7.14,0,,,2018,0,,30,0,14,,KAMLOOPS A,1163781,,29.7,4.3,14.8,7,41,,,BC,,,,2018-07-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,23,,1163781.2018.7.15,0,,,2018,0,,0,0,15,,KAMLOOPS A,1163781,,34.6,5,11.3,7,0,,,BC,,,,2018-07-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.4,,1163781.2018.7.16,0,,,2018,0,,0,0,16,,KAMLOOPS A,1163781,,35.9,6.4,12.8,7,0,,,BC,,,,2018-07-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.9,,1163781.2018.7.17,0,,,2018,0,,22,0,17,,KAMLOOPS A,1163781,,37.9,8.9,15.9,7,46,,,BC,,,,2018-07-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.9,,1163781.2018.7.18,0,,,2018,0,,22,0,18,,KAMLOOPS A,1163781,,35.4,7.9,16.4,7,48,,,BC,,,,2018-07-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.4,,1163781.2018.7.19,0,,,2018,0,,12,0,19,,KAMLOOPS A,1163781,,32.2,6.4,16.5,7,43,,,BC,,,,2018-07-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.5,,1163781.2018.7.20,12.6,,,2018,1.5,,28,12.6,20,,KAMLOOPS A,1163781,,21.9,0,11,7,69,,,BC,,,,2018-07-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.5,,1163781.2018.7.21,0,,,2018,2.5,,28,0,21,,KAMLOOPS A,1163781,,21.8,0,9.1,7,35,,,BC,,,,2018-07-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.8,,1163781.2018.7.22,0,,,2018,0,,3,0,22,,KAMLOOPS A,1163781,,29.3,2.8,12.3,7,43,,,BC,,,,2018-07-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.8,,1163781.2018.7.23,0,,,2018,0,,28,0,23,,KAMLOOPS A,1163781,,29.3,3.8,14.3,7,37,,,BC,,,,2018-07-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.1,,1163781.2018.7.24,0,,,2018,0,,27,0,24,,KAMLOOPS A,1163781,,30.8,5.1,15.4,7,32,,,BC,,,,2018-07-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.9,,1163781.2018.7.25,0,,,2018,0,,0,0,25,,KAMLOOPS A,1163781,,32.5,4.9,13.3,7,0,,,BC,,,,2018-07-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.5,,1163781.2018.7.26,0,,,2018,0,,0,0,26,,KAMLOOPS A,1163781,,33.1,5.5,13.9,7,0,,,BC,,,,2018-07-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.1,,1163781.2018.7.27,0,,,2018,0,,0,0,27,,KAMLOOPS A,1163781,,34.3,6.1,13.8,7,0,,,BC,,,,2018-07-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.9,,1163781.2018.7.28,0,,,2018,0,,0,0,28,,KAMLOOPS A,1163781,,35.6,6.9,14.1,7,0,,,BC,,,,2018-07-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.2,,1163781.2018.7.29,0,,,2018,0,,0,0,29,,KAMLOOPS A,1163781,,37.2,8.2,15.2,7,0,,,BC,,,,2018-07-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,28,,1163781.2018.7.30,0,,,2018,0,,0,0,30,,KAMLOOPS A,1163781,,38.8,10,17.1,7,0,,,BC,,,,2018-07-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,27.3,,1163781.2018.7.31,0,,,2018,0,,13,0,31,,KAMLOOPS A,1163781,,37.4,9.3,17.2,7,46,,,BC,,,,2018-07-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.9,,1163781.2018.8.1,0.2,,,2018,0,,32,0.2,1,,KAMLOOPS A,1163781,,34.6,7.9,17.2,8,41,,,BC,,,,2018-08-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,21,,1163781.2018.8.2,1,,,2018,0,,28,1,2,,KAMLOOPS A,1163781,,28.2,3,13.7,8,67,,,BC,,,,2018-08-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.9,,1163781.2018.8.3,1.4,,,2018,0,,30,1.4,3,,KAMLOOPS A,1163781,,28.2,3.9,15.6,8,41,,,BC,,,,2018-08-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.1,,1163781.2018.8.4,0,,,2018,0,,29,0,4,,KAMLOOPS A,1163781,,28.9,3.1,13.3,8,37,,,BC,,,,2018-08-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.9,,1163781.2018.8.5,0,,,2018,0,,0,0,5,,KAMLOOPS A,1163781,,32.7,4.9,13,8,0,,,BC,,,,2018-08-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.9,,1163781.2018.8.6,0,,,2018,0,,0,0,6,,KAMLOOPS A,1163781,,35.3,6.9,14.5,8,0,,,BC,,,,2018-08-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.7,,1163781.2018.8.7,0,,,2018,0,,0,0,7,,KAMLOOPS A,1163781,,33.7,6.7,15.7,8,0,,,BC,,,,2018-08-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.5,,1163781.2018.8.8,0,,,2018,0,,0,0,8,,KAMLOOPS A,1163781,,37.5,7.5,13.5,8,0,,,BC,,,,2018-08-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,27.7,,1163781.2018.8.9,0,,,2018,0,,22,0,9,,KAMLOOPS A,1163781,,40.8,9.7,14.5,8,37,,,BC,,,,2018-08-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.7,,1163781.2018.8.10,0,,,2018,0,,0,0,10,,KAMLOOPS A,1163781,,37.1,7.7,14.2,8,0,,,BC,,,,2018-08-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.8,,1163781.2018.8.11,0,,,2018,0,T,22,0,11,,KAMLOOPS A,1163781,,31.2,5.8,16.3,8,72,T,,BC,,,,2018-08-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.6,,1163781.2018.8.12,6.4,,,2018,2.4,,26,6.4,12,,KAMLOOPS A,1163781,,18.1,0,13,8,30,,,BC,,,,2018-08-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2018.8.13,0,,,2018,0.9,,0,0,13,,KAMLOOPS A,1163781,,22.2,0,12,8,0,,,BC,,,,2018-08-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2018.8.14,0,,,2018,0.9,,0,0,14,,KAMLOOPS A,1163781,,22.9,0,11.3,8,0,,,BC,,,,2018-08-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.4,,1163781.2018.8.15,0,,,2018,0,,0,0,15,,KAMLOOPS A,1163781,,30,3.4,12.7,8,0,,,BC,,,,2018-08-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.7,,1163781.2018.8.16,0,,,2018,0,,0,0,16,,KAMLOOPS A,1163781,,30.5,3.7,12.8,8,0,,,BC,,,,2018-08-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.8,,1163781.2018.8.17,0,,,2018,0,,29,0,17,,KAMLOOPS A,1163781,,24,0.8,13.6,8,39,,,BC,,,,2018-08-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.7,,1163781.2018.8.18,0,,,2018,2.3,,0,0,18,,KAMLOOPS A,1163781,,20.3,0,11.1,8,0,,,BC,,,,2018-08-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2018.8.19,0,,,2018,0.9,,0,0,19,,KAMLOOPS A,1163781,,26.6,0,7.6,8,0,,,BC,,,,2018-08-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.6,,1163781.2018.8.20,0,,,2018,0,,32,0,20,,KAMLOOPS A,1163781,,31.2,3.6,11.9,8,39,,,BC,,,,2018-08-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.2,,1163781.2018.8.21,0,,,2018,0,,0,0,21,,KAMLOOPS A,1163781,,32,3.2,10.4,8,0,,,BC,,,,2018-08-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.2,,1163781.2018.8.22,0,,,2018,0,,0,0,22,,KAMLOOPS A,1163781,,30,2.2,10.3,8,0,,,BC,,,,2018-08-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2018.8.23,0,,,2018,0,,27,0,23,,KAMLOOPS A,1163781,,28.2,2,11.7,8,43,,,BC,,,,2018-08-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.2,,1163781.2018.8.24,0,,,2018,0,,29,0,24,,KAMLOOPS A,1163781,,22.9,0.2,13.5,8,37,,,BC,,,,2018-08-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.5,,1163781.2018.8.25,0.4,,,2018,3.5,,0,0.4,25,,KAMLOOPS A,1163781,,18.8,0,10.2,8,0,,,BC,,,,2018-08-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.2,,1163781.2018.8.26,2,,,2018,4.8,,27,2,26,,KAMLOOPS A,1163781,,15.8,0,10.6,8,43,,,BC,,,,2018-08-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.5,,1163781.2018.8.27,0,,,2018,1.5,,29,0,27,,KAMLOOPS A,1163781,,24.8,0,8.2,8,52,,,BC,,,,2018-08-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.2,,1163781.2018.8.28,0,,,2018,0,,9,0,28,,KAMLOOPS A,1163781,,27.4,2.2,13,8,44,,,BC,,,,2018-08-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.3,,1163781.2018.8.29,7.8,,,2018,1.7,,27,7.8,29,,KAMLOOPS A,1163781,,19.7,0,12.8,8,37,,,BC,,,,2018-08-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.4,,1163781.2018.8.30,0,,,2018,1.6,T,0,0,30,,KAMLOOPS A,1163781,,22.4,0,10.4,8,0,T,,BC,,,,2018-08-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.6,,1163781.2018.8.31,0,,,2018,0.4,,22,0,31,,KAMLOOPS A,1163781,,26.5,0,8.7,8,59,,,BC,,,,2018-08-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.7,,1163781.2018.9.1,0,,,2018,1.3,,27,0,1,,KAMLOOPS A,1163781,,22.9,0,10.5,9,33,,,BC,,,,2018-09-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.9,,1163781.2018.9.2,0,,,2018,0.1,,25,0,2,,KAMLOOPS A,1163781,,26.4,0,9.3,9,33,,,BC,,,,2018-09-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.2,,1163781.2018.9.3,8.6,,,2018,1.8,,28,8.6,3,,KAMLOOPS A,1163781,,21.2,0,11.1,9,33,,,BC,,,,2018-09-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,14,,1163781.2018.9.4,0,,,2018,4,,0,0,4,,KAMLOOPS A,1163781,,22.5,0,5.5,9,0,,,BC,,,,2018-09-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.9,,1163781.2018.9.5,0,,,2018,3.1,,0,0,5,,KAMLOOPS A,1163781,,25,0,4.8,9,0,,,BC,,,,2018-09-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,18,,1163781.2018.9.6,0,,,2018,0,,0,0,6,,KAMLOOPS A,1163781,,27.2,0,8.8,9,0,,,BC,,,,2018-09-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.6,,1163781.2018.9.7,0,,,2018,0.4,T,26,0,7,,KAMLOOPS A,1163781,,23.9,0,11.3,9,33,T,,BC,,,,2018-09-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.6,,1163781.2018.9.8,0,,,2018,1.4,,23,0,8,,KAMLOOPS A,1163781,,24.8,0,8.3,9,35,,,BC,,,,2018-09-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.9,,1163781.2018.9.9,0,,,2018,1.1,T,9,0,9,,KAMLOOPS A,1163781,,23.9,0,9.8,9,50,T,,BC,,,,2018-09-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.6,,1163781.2018.9.10,0,,,2018,2.4,,22,0,10,,KAMLOOPS A,1163781,,23.8,0,7.3,9,41,,,BC,,,,2018-09-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.2,,1163781.2018.9.11,0,,,2018,2.8,T,26,0,11,,KAMLOOPS A,1163781,,21.8,0,8.6,9,35,T,,BC,,,,2018-09-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.4,,1163781.2018.9.12,11.6,,,2018,3.6,,22,11.6,12,,KAMLOOPS A,1163781,,18.8,0,10,9,33,,,BC,,,,2018-09-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,9.2,,1163781.2018.9.13,0.6,,,2018,8.8,,28,0.6,13,,KAMLOOPS A,1163781,,11.2,0,7.2,9,44,,,BC,,,,2018-09-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,9.9,,1163781.2018.9.14,0,,,2018,8.1,T,7,0,14,,KAMLOOPS A,1163781,,13.6,0,6.2,9,32,T,,BC,,,,2018-09-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.5,,1163781.2018.9.15,3.4,,,2018,4.5,,11,3.4,15,,KAMLOOPS A,1163781,,18.6,0,8.4,9,46,,,BC,,,,2018-09-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.1,,1163781.2018.9.16,2.4,,,2018,5.9,,25,2.4,16,,KAMLOOPS A,1163781,,16.7,0,7.4,9,56,,,BC,,,,2018-09-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.8,,1163781.2018.9.17,0.2,,,2018,5.2,,0,0.2,17,,KAMLOOPS A,1163781,,16.9,0,8.6,9,0,,,BC,,,,2018-09-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.8,,1163781.2018.9.18,0,,,2018,5.2,,0,0,18,,KAMLOOPS A,1163781,,19,0,6.5,9,0,,,BC,,,,2018-09-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,13,,1163781.2018.9.19,0.2,,,2018,5,,0,0.2,19,,KAMLOOPS A,1163781,,19.4,0,6.5,9,0,,,BC,,,,2018-09-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.6,,1163781.2018.9.20,2.4,,,2018,5.4,,28,2.4,20,,KAMLOOPS A,1163781,,16.2,0,9,9,50,,,BC,,,,2018-09-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.6,,1163781.2018.9.21,9,,,2018,6.4,,8,9,21,,KAMLOOPS A,1163781,,13.3,0,9.8,9,32,,,BC,,,,2018-09-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.2,,1163781.2018.9.22,2.4,,,2018,5.8,,27,2.4,22,,KAMLOOPS A,1163781,,14.7,0,9.7,9,44,,,BC,,,,2018-09-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.3,,1163781.2018.9.23,0.5,,,2018,5.7,,27,0.5,23,,KAMLOOPS A,1163781,,16.3,0,8.2,9,37,,,BC,,,,2018-09-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.1,,1163781.2018.9.24,0,,,2018,2.9,T,33,0,24,,KAMLOOPS A,1163781,,20.4,0,9.7,9,48,T,,BC,,,,2018-09-24 00:00:00,0,,,,,
