x,y,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_TEMPERATURE,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST,MIN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,STATION_NAME,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_DATE,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,SNOW_ON_GROUND
-122.8,53.833333333333336,1096436,,-2.2,,0,,,,12,-6.7,24.7,,-11.1,,14,1096436.1941.12.14,,,0,1941,PRINCE GEORGE,,,0,1941-12-14 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,12,-4.5,22.5,,-12.8,,15,1096436.1941.12.15,,,1,1941,PRINCE GEORGE,,,1,1941-12-15 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,12,2,16,,-1.1,,16,1096436.1941.12.16,,,6.1,1941,PRINCE GEORGE,,,6.1,1941-12-16 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.7,,0,,,,12,-1.7,19.7,,-5,,17,1096436.1941.12.17,,,0,1941,PRINCE GEORGE,,,0,1941-12-17 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-0.6,,0,,,,12,-6.4,24.4,,-12.2,,18,1096436.1941.12.18,,,2.5,1941,PRINCE GEORGE,,,0,1941-12-18 0:00,BC,,,,,,,2.5,
-122.8,53.833333333333336,1096436,,5,,0,,,,12,0,18,,-5,,19,1096436.1941.12.19,,,0,1941,PRINCE GEORGE,,,0,1941-12-19 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-0.6,,0,,,,12,-5.9,23.9,,-11.1,,20,1096436.1941.12.20,,,0,1941,PRINCE GEORGE,,,0,1941-12-20 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-0.6,,0,,,,12,-7,25,,-13.3,,21,1096436.1941.12.21,,,0,1941,PRINCE GEORGE,,,0,1941-12-21 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,0,,0,,,,12,-4.5,22.5,,-8.9,,22,1096436.1941.12.22,,,2.5,1941,PRINCE GEORGE,,,0,1941-12-22 0:00,BC,,,,,,,2.5,
-122.8,53.833333333333336,1096436,,0.6,,0,,,,12,-1.4,19.4,,-3.3,,23,1096436.1941.12.23,,,2.5,1941,PRINCE GEORGE,,,0,1941-12-23 0:00,BC,,,,,,,2.5,
-122.8,53.833333333333336,1096436,,-4.4,,0,,,,12,-10.6,28.6,,-16.7,,24,1096436.1941.12.24,,,0,1941,PRINCE GEORGE,,,0,1941-12-24 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-12.2,,0,,,,12,-17,35,,-21.7,,25,1096436.1941.12.25,,,0.3,1941,PRINCE GEORGE,,,0,1941-12-25 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,-12.2,,0,,,,12,-14.2,32.2,,-16.1,,26,1096436.1941.12.26,,,0.3,1941,PRINCE GEORGE,,,0,1941-12-26 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,-14.4,,0,,,,12,-16.1,34.1,,-17.8,,27,1096436.1941.12.27,,,0,1941,PRINCE GEORGE,,,0,1941-12-27 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-16.1,,0,,,,12,-17.8,35.8,,-19.4,,28,1096436.1941.12.28,,,0.5,1941,PRINCE GEORGE,,,0,1941-12-28 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,-16.7,,0,,,,12,-18.4,36.4,,-20,,29,1096436.1941.12.29,,,0,1941,PRINCE GEORGE,,,0,1941-12-29 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-13.3,,0,,,,12,-16.1,34.1,,-18.9,,30,1096436.1941.12.30,,,0,1941,PRINCE GEORGE,,,0,1941-12-30 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-20.6,,0,,,,12,-24.8,42.8,,-28.9,,31,1096436.1941.12.31,,,0,1941,PRINCE GEORGE,,,0,1941-12-31 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-15,,0,,,,1,-19.5,37.5,,-23.9,,1,1096436.1942.1.1,,,0,1942,PRINCE GEORGE,,,0,1942-01-01 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-11.7,,0,,,,1,-14.8,32.8,,-17.8,,2,1096436.1942.1.2,,,0.5,1942,PRINCE GEORGE,,,0,1942-01-02 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,-11.7,,0,,,,1,-18.1,36.1,,-24.4,,3,1096436.1942.1.3,,,0,1942,PRINCE GEORGE,,,0,1942-01-03 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-11.7,,0,,,,1,-18.1,36.1,,-24.4,,4,1096436.1942.1.4,,,0,1942,PRINCE GEORGE,,,0,1942-01-04 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-9.4,,0,,,,1,-12.8,30.8,,-16.1,,5,1096436.1942.1.5,,,0,1942,PRINCE GEORGE,,,0,1942-01-05 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-15,,0,,,,1,-21.1,39.1,,-27.2,,6,1096436.1942.1.6,,,0,1942,PRINCE GEORGE,,,0,1942-01-06 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-17.2,,0,,,,1,-22,40,,-26.7,,7,1096436.1942.1.7,,,0,1942,PRINCE GEORGE,,,0,1942-01-07 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-12.8,,0,,,,1,-18.9,36.9,,-25,,8,1096436.1942.1.8,,,0,1942,PRINCE GEORGE,,,0,1942-01-08 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-6.1,,0,,,,1,-15.6,33.6,,-25,,9,1096436.1942.1.9,,,5.1,1942,PRINCE GEORGE,,,0,1942-01-09 0:00,BC,,,,,,,5.1,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,1,-3.6,21.6,,-11.1,,10,1096436.1942.1.10,,,0,1942,PRINCE GEORGE,,,0,1942-01-10 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,3.1,14.9,,0.6,,11,1096436.1942.1.11,,,2,1942,PRINCE GEORGE,,,2,1942-01-11 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,3.7,14.3,,1.7,,12,1096436.1942.1.12,,,1,1942,PRINCE GEORGE,,,1,1942-01-12 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,3.4,14.6,,1.1,,13,1096436.1942.1.13,,,0,1942,PRINCE GEORGE,,,0,1942-01-13 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,1,3.6,14.4,,2.8,,14,1096436.1942.1.14,,,0,1942,PRINCE GEORGE,,,0,1942-01-14 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,1,2.2,15.8,,-0.6,,15,1096436.1942.1.15,,,0,1942,PRINCE GEORGE,,,0,1942-01-15 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,1,3.4,14.6,,1.7,,16,1096436.1942.1.16,,,0,1942,PRINCE GEORGE,,,0,1942-01-16 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,1,2.2,15.8,,0,,17,1096436.1942.1.17,,,0,1942,PRINCE GEORGE,,,0,1942-01-17 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,1,1.7,16.3,,-1.1,,18,1096436.1942.1.18,,,0,1942,PRINCE GEORGE,,,0,1942-01-18 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,3.1,14.9,,0.6,,19,1096436.1942.1.19,,,0,1942,PRINCE GEORGE,,,0,1942-01-19 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,0,18,,-5.6,,20,1096436.1942.1.20,,,0,1942,PRINCE GEORGE,,,0,1942-01-20 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,1,2,16,,-1.1,,21,1096436.1942.1.21,,,0,1942,PRINCE GEORGE,,,0,1942-01-21 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,2.8,,0,,,,1,-4.7,22.7,,-12.2,,22,1096436.1942.1.22,,,0,1942,PRINCE GEORGE,,,0,1942-01-22 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,1,-1.4,19.4,,-8.3,,23,1096436.1942.1.23,,,0,1942,PRINCE GEORGE,,,0,1942-01-23 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.7,,0,,,,1,1.2,16.8,,-4.4,,24,1096436.1942.1.24,,,1,1942,PRINCE GEORGE,T,,1,1942-01-24 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,1,1.1,16.9,,-2.2,,25,1096436.1942.1.25,,,4.6,1942,PRINCE GEORGE,,,4.6,1942-01-25 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.7,,0,,,,1,-1.1,19.1,,-3.9,,26,1096436.1942.1.26,,,0,1942,PRINCE GEORGE,,,0,1942-01-26 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.7,,0,,,,1,1.2,16.8,,-4.4,,27,1096436.1942.1.27,,,0.5,1942,PRINCE GEORGE,,,0.5,1942-01-27 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.7,,0,,,,1,2.3,15.7,,-2.2,,28,1096436.1942.1.28,,,0.3,1942,PRINCE GEORGE,,,0.3,1942-01-28 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.3,,0,,,,1,-0.3,18.3,,-3.9,,29,1096436.1942.1.29,,,0.5,1942,PRINCE GEORGE,,,0,1942-01-29 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,-1.1,,0,,,,1,-2.5,20.5,,-3.9,,30,1096436.1942.1.30,,,0,1942,PRINCE GEORGE,,,0,1942-01-30 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-0.6,,0,,,,1,-4.5,22.5,,-8.3,,31,1096436.1942.1.31,,,4.1,1942,PRINCE GEORGE,,,0,1942-01-31 0:00,BC,,,,,,,4.1,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,2,0.9,17.1,,-2.2,,1,1096436.1942.2.1,,,4.6,1942,PRINCE GEORGE,,,1,1942-02-01 0:00,BC,,,,,,,3.6,
-122.8,53.833333333333336,1096436,,0,,0,,,,2,-2.8,20.8,,-5.6,,2,1096436.1942.2.2,,,0,1942,PRINCE GEORGE,,,0,1942-02-02 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-1.1,,0,,,,2,-2.5,20.5,,-3.9,,3,1096436.1942.2.3,,,0,1942,PRINCE GEORGE,,,0,1942-02-03 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-1.4,19.4,,-3.9,,4,1096436.1942.2.4,,,0.5,1942,PRINCE GEORGE,,,0,1942-02-04 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,0,,0,,,,2,-2.5,20.5,,-5,,5,1096436.1942.2.5,,,0,1942,PRINCE GEORGE,,,0,1942-02-05 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-2,20,,-5,,6,1096436.1942.2.6,,,0,1942,PRINCE GEORGE,,,0,1942-02-06 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-4.8,22.8,,-10.6,,7,1096436.1942.2.7,,,0.5,1942,PRINCE GEORGE,,,0,1942-02-07 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-2.3,20.3,,-5.6,,8,1096436.1942.2.8,,,0.3,1942,PRINCE GEORGE,,,0,1942-02-08 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-1.1,19.1,,-3.3,,9,1096436.1942.2.9,,,5.1,1942,PRINCE GEORGE,,,0,1942-02-09 0:00,BC,,,,,,,5.1,
-122.8,53.833333333333336,1096436,,5,,0,,,,2,2,16,,-1.1,,10,1096436.1942.2.10,,,0,1942,PRINCE GEORGE,,,0,1942-02-10 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,2,2,16,,-1.7,,11,1096436.1942.2.11,,,0,1942,PRINCE GEORGE,,,0,1942-02-11 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,2,-4.7,22.7,,-13.3,,12,1096436.1942.2.12,,,0,1942,PRINCE GEORGE,,,0,1942-02-12 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-6.4,24.4,,-13.9,,13,1096436.1942.2.13,,,0,1942,PRINCE GEORGE,,,0,1942-02-13 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,10.6,,0,,,,2,-1.4,19.4,,-13.3,,14,1096436.1942.2.14,,,0,1942,PRINCE GEORGE,,,0,1942-02-14 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,1.7,,0,,,,2,-5.6,23.6,,-12.8,,15,1096436.1942.2.15,,,0,1942,PRINCE GEORGE,,,0,1942-02-15 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-1.7,,0,,,,2,-5.6,23.6,,-9.4,,16,1096436.1942.2.16,,,0,1942,PRINCE GEORGE,,,0,1942-02-16 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,2.2,,0,,,,2,-4.5,22.5,,-11.1,,17,1096436.1942.2.17,,,0,1942,PRINCE GEORGE,,,0,1942-02-17 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,2,-4.7,22.7,,-15,,18,1096436.1942.2.18,,,5.6,1942,PRINCE GEORGE,,,0,1942-02-18 0:00,BC,,,,,,,5.6,
-122.8,53.833333333333336,1096436,,2.2,,0,,,,2,-0.3,18.3,,-2.8,,19,1096436.1942.2.19,,,1.5,1942,PRINCE GEORGE,,,0.5,1942-02-19 0:00,BC,,,,,,,1,
-122.8,53.833333333333336,1096436,,1.1,,0,,,,2,-5.9,23.9,,-12.8,,20,1096436.1942.2.20,,,0,1942,PRINCE GEORGE,,,0,1942-02-20 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-2.2,,0,,,,2,-12,30,,-21.7,,21,1096436.1942.2.21,,,0,1942,PRINCE GEORGE,,,0,1942-02-21 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-3.3,,0,,,,2,-11.1,29.1,,-18.9,,22,1096436.1942.2.22,,,0,1942,PRINCE GEORGE,,,0,1942-02-22 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-6.7,,0,,,,2,-12.8,30.8,,-18.9,,23,1096436.1942.2.23,,,0,1942,PRINCE GEORGE,,,0,1942-02-23 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-5,,0,,,,2,-16.1,34.1,,-27.2,,24,1096436.1942.2.24,,,0,1942,PRINCE GEORGE,,,0,1942-02-24 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,-2.2,,0,,,,2,-15,33,,-27.8,,25,1096436.1942.2.25,,,0,1942,PRINCE GEORGE,,,0,1942-02-25 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.3,,0,,,,2,-4.2,22.2,,-11.7,,26,1096436.1942.2.26,,,0,1942,PRINCE GEORGE,,,0,1942-02-26 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,2,1.1,16.9,,-1.7,,27,1096436.1942.2.27,,,0.5,1942,PRINCE GEORGE,,,0.5,1942-02-27 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,2,1.4,16.6,,-2.8,,28,1096436.1942.2.28,,,0,1942,PRINCE GEORGE,,,0,1942-02-28 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,3,-2,20,,-8.9,,1,1096436.1942.3.1,,,0,1942,PRINCE GEORGE,,,0,1942-03-01 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.1,,0,,,,3,3.4,14.6,,0.6,,2,1096436.1942.3.2,,,1.5,1942,PRINCE GEORGE,,,1.5,1942-03-02 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,3,1.1,16.9,,-2.8,,3,1096436.1942.3.3,,,0.5,1942,PRINCE GEORGE,,,0,1942-03-03 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,3.3,,0,,,,3,0.6,17.4,,-2.2,,4,1096436.1942.3.4,,,3.8,1942,PRINCE GEORGE,,,3.8,1942-03-04 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,3,0.6,17.4,,-3.3,,5,1096436.1942.3.5,,,0.3,1942,PRINCE GEORGE,,,0.3,1942-03-05 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.3,,0,,,,3,-0.3,18.3,,-3.9,,6,1096436.1942.3.6,,,0.3,1942,PRINCE GEORGE,,,0,1942-03-06 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,7.8,,0,,,,3,4.8,13.2,,1.7,,7,1096436.1942.3.7,,,0,1942,PRINCE GEORGE,,,0,1942-03-07 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,3,1.7,16.3,,-2.2,,8,1096436.1942.3.8,,,5.6,1942,PRINCE GEORGE,,,5.6,1942-03-08 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,3,1.7,16.3,,-1.1,,9,1096436.1942.3.9,,,0,1942,PRINCE GEORGE,,,0,1942-03-09 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,3,-0.3,18.3,,-5,,10,1096436.1942.3.10,,,0,1942,PRINCE GEORGE,,,0,1942-03-10 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,4.4,,0,,,,3,1.1,16.9,,-2.2,,11,1096436.1942.3.11,,,0,1942,PRINCE GEORGE,,,0,1942-03-11 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,3,0.3,17.7,,-4.4,,12,1096436.1942.3.12,,,0,1942,PRINCE GEORGE,,,0,1942-03-12 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,3,1.1,16.9,,-2.8,,13,1096436.1942.3.13,,,0,1942,PRINCE GEORGE,,,0,1942-03-13 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.1,,0,,,,3,0.3,17.7,,-5.6,,14,1096436.1942.3.14,,,0,1942,PRINCE GEORGE,,,0,1942-03-14 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.3,,0,,,,3,-1.2,19.2,,-5.6,,15,1096436.1942.3.15,,T,0,1942,PRINCE GEORGE,,,0,1942-03-15 0:00,BC,T,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,3,0.3,17.7,,-5,,16,1096436.1942.3.16,,,0,1942,PRINCE GEORGE,,,0,1942-03-16 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,6.7,,0,,,,3,2.3,15.7,,-2.2,,17,1096436.1942.3.17,,,0.8,1942,PRINCE GEORGE,,,0.8,1942-03-17 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,3.9,,0,,,,3,0.9,17.1,,-2.2,,18,1096436.1942.3.18,,,0,1942,PRINCE GEORGE,,,0,1942-03-18 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5,,0,,,,3,1.1,16.9,,-2.8,,19,1096436.1942.3.19,,,0.3,1942,PRINCE GEORGE,,,0,1942-03-19 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,8.3,,0,,,,3,5.3,12.7,,2.2,,20,1096436.1942.3.20,,,0.3,1942,PRINCE GEORGE,,,0,1942-03-20 0:00,BC,,,,,,,0.3,
-122.8,53.833333333333336,1096436,,2.2,,0,,,,3,-2.3,20.3,,-6.7,,21,1096436.1942.3.21,,,5.1,1942,PRINCE GEORGE,,,0,1942-03-21 0:00,BC,,,,,,,5.1,
-122.8,53.833333333333336,1096436,,-6.7,,0,,,,3,-11.7,29.7,,-16.7,,22,1096436.1942.3.22,,,0.5,1942,PRINCE GEORGE,,,0,1942-03-22 0:00,BC,,,,,,,0.5,
-122.8,53.833333333333336,1096436,,-7.2,,0,,,,3,-11.4,29.4,,-15.6,,23,1096436.1942.3.23,,,1.3,1942,PRINCE GEORGE,,,0,1942-03-23 0:00,BC,,,,,,,1.3,
-122.8,53.833333333333336,1096436,,-4.4,,0,,,,3,-13.3,31.3,,-22.2,,24,1096436.1942.3.24,,,0,1942,PRINCE GEORGE,,,0,1942-03-24 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,2.8,,0,,,,3,-9.5,27.5,,-21.7,,25,1096436.1942.3.25,,,0,1942,PRINCE GEORGE,,,0,1942-03-25 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,9.4,,0,,,,3,-3.4,21.4,,-16.1,,26,1096436.1942.3.26,,,0,1942,PRINCE GEORGE,,,0,1942-03-26 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,12.2,,0,,,,3,0.8,17.2,,-10.6,,27,1096436.1942.3.27,,,0,1942,PRINCE GEORGE,,,0,1942-03-27 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,13.9,,0,,,,3,3.1,14.9,,-7.8,,28,1096436.1942.3.28,,,0,1942,PRINCE GEORGE,,,0,1942-03-28 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,11.1,,0,,,,3,4.5,13.5,,-2.2,,29,1096436.1942.3.29,,,3.6,1942,PRINCE GEORGE,,,3.6,1942-03-29 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,13.3,,0,,,,3,5.3,12.7,,-2.8,,30,1096436.1942.3.30,,,0,1942,PRINCE GEORGE,,,0,1942-03-30 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,18.9,,0,,,,3,7.5,10.5,,-3.9,,31,1096436.1942.3.31,,,0,1942,PRINCE GEORGE,,,0,1942-03-31 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,14.4,,0,,,,4,6.9,11.1,,-0.6,,1,1096436.1942.4.1,,,1.3,1942,PRINCE GEORGE,,,1.3,1942-04-01 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,10,,0,,,,4,4.5,13.5,,-1.1,,2,1096436.1942.4.2,,,0,1942,PRINCE GEORGE,,,0,1942-04-02 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,12.2,,0,,,,4,7,11,,1.7,,3,1096436.1942.4.3,,,0,1942,PRINCE GEORGE,,,0,1942-04-03 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,16.7,,0,,,,4,5.3,12.7,,-6.1,,4,1096436.1942.4.4,,,0,1942,PRINCE GEORGE,,,0,1942-04-04 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,4,1.4,16.6,,-2.8,,5,1096436.1942.4.5,,,0,1942,PRINCE GEORGE,,,0,1942-04-05 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,9.4,,0,,,,4,-0.9,18.9,,-11.1,,6,1096436.1942.4.6,,,0,1942,PRINCE GEORGE,,,0,1942-04-06 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,9.4,,0,,,,4,2.2,15.8,,-5,,7,1096436.1942.4.7,,,6.1,1942,PRINCE GEORGE,,,1.3,1942-04-07 0:00,BC,,,,,,,4.8,
-122.8,53.833333333333336,1096436,,8.9,,0,,,,4,0.3,17.7,,-8.3,,8,1096436.1942.4.8,,,0,1942,PRINCE GEORGE,,,0,1942-04-08 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,13.3,,0,,,,4,3.3,14.7,,-6.7,,9,1096436.1942.4.9,,,0,1942,PRINCE GEORGE,,,0,1942-04-09 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,18.9,,0,,,,4,9.2,8.8,,-0.6,,10,1096436.1942.4.10,,,0,1942,PRINCE GEORGE,,,0,1942-04-10 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,5.6,,0,,,,4,3.1,14.9,,0.6,,11,1096436.1942.4.11,,,7.9,1942,PRINCE GEORGE,,,7.9,1942-04-11 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,9.4,,0,,,,4,3.6,14.4,,-2.2,,12,1096436.1942.4.12,,,0,1942,PRINCE GEORGE,,,0,1942-04-12 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,12.2,,0,,,,4,3.1,14.9,,-6.1,,13,1096436.1942.4.13,,,2,1942,PRINCE GEORGE,,,2,1942-04-13 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,11.1,,0,,,,4,6.1,11.9,,1.1,,14,1096436.1942.4.14,,,0,1942,PRINCE GEORGE,,,0,1942-04-14 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,13.9,,0,,,,4,5.3,12.7,,-3.3,,15,1096436.1942.4.15,,,0.3,1942,PRINCE GEORGE,,,0.3,1942-04-15 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,18.3,,0,,,,4,10,8,,1.7,,16,1096436.1942.4.16,,,0,1942,PRINCE GEORGE,,,0,1942-04-16 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,13.9,,0,,,,4,8.4,9.6,,2.8,,17,1096436.1942.4.17,,,0,1942,PRINCE GEORGE,,,0,1942-04-17 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,14.4,,0,,,,4,5.3,12.7,,-3.9,,18,1096436.1942.4.18,,,0,1942,PRINCE GEORGE,,,0,1942-04-18 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,18.3,,0,,,,4,12.2,5.8,,6.1,,19,1096436.1942.4.19,,,0.5,1942,PRINCE GEORGE,,,0.5,1942-04-19 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,15.6,,0,,,,4,11.2,6.8,,6.7,,20,1096436.1942.4.20,,,0,1942,PRINCE GEORGE,,,0,1942-04-20 0:00,BC,,,,,,,0,
-122.8,53.833333333333336,1096436,,8.9,,0,,,,4,5.6,12.4,,2.2,,21,1096436.1942.4.21,,,8.9,1942,PRINCE GEORGE,,,8.9,1942-04-21 0:00,BC,,,,,,,0,
