x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,ID,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,22.9,2022,,2022-03-08 00:00:00,0,32,-0.3,0,,32,,,8,,1096439.2022.3.8,1,67,,,-9.4,-4.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,26.1,2022,,2022-03-09 00:00:00,0,,-1.2,0,,38,M,,9,,1096439.2022.3.9,,84,,,-14.9,-8.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,20.2,2022,,2022-03-10 00:00:00,0,39,1.4,0,,30,,,10,,1096439.2022.3.10,19,83,,,-5.7,-2.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,18.2,2022,,2022-03-11 00:00:00,1.4,54,1.5,0,,80,,,11,,1096439.2022.3.11,18,94,,,-1.9,-0.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,17.3,2022,,2022-03-12 00:00:00,0,37,5.6,0,,55,,,12,,1096439.2022.3.12,17,96,,,-4.2,0.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,17.1,2022,,2022-03-13 00:00:00,0,37,6.9,0,,55,,,13,,1096439.2022.3.13,18,97,,,-5.2,0.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,11.4,2022,,2022-03-14 00:00:00,0.2,52,11.7,0,,26,,,14,,1096439.2022.3.14,23,97,,,1.4,6.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,12.4,2022,,2022-03-15 00:00:00,0,46,9.6,0,,36,,,15,,1096439.2022.3.15,19,79,,,1.6,5.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,14.5,2022,,2022-03-16 00:00:00,0,32,9.4,0,,34,,,16,,1096439.2022.3.16,21,78,,,-2.4,3.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,15.9,2022,,2022-03-17 00:00:00,0,48,6.2,0,,51,,,17,,1096439.2022.3.17,17,95,,,-2.1,2.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,14.6,2022,,2022-03-18 00:00:00,0,37,9.4,0,,39,,,18,,1096439.2022.3.18,20,99,,,-2.6,3.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,16.8,2022,,2022-03-19 00:00:00,6.9,37,4.9,0,,72,,,19,,1096439.2022.3.19,29,98,,,-2.5,1.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,17.7,2022,,2022-03-20 00:00:00,0.4,48,5.2,0,,49,,,20,,1096439.2022.3.20,22,97,,,-4.6,0.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,11.3,2022,,2022-03-21 00:00:00,0,52,11.7,0,,41,,,21,,1096439.2022.3.21,19,74,,,1.6,6.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,10.4,2022,,2022-03-22 00:00:00,1.5,67,11.2,0,,55,,,22,,1096439.2022.3.22,18,92,,,4,7.6,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,3,M,M,,,2022,M,2022-03-23 00:00:00,,,,,M,,M,M,23,M,1096439.2022.3.23,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,16.4,2022,,2022-03-24 00:00:00,0,32,8,0,,26,,,24,,1096439.2022.3.24,15,78,,,-4.9,1.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,14.9,2022,,2022-03-25 00:00:00,0,,8.2,0,,42,M,,25,,1096439.2022.3.25,,80,,,-2.1,3.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,18.1,2022,,2022-03-26 00:00:00,0.6,,3.2,0,,78,M,,26,,1096439.2022.3.26,,98,,,-3.3,-0.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,15.7,2022,,2022-03-27 00:00:00,0,,6.6,0,,55,M,,27,,1096439.2022.3.27,,100,,,-2.1,2.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,15,2022,,2022-03-28 00:00:00,0,32,10.4,0,,25,,,28,,1096439.2022.3.28,30,95,,,-4.4,3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,13.6,2022,,2022-03-29 00:00:00,0,39,13.1,0,,29,,,29,,1096439.2022.3.29,19,81,,,-4.3,4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,13.4,2022,,2022-03-30 00:00:00,1,50,10,0,,34,,,30,,1096439.2022.3.30,27,97,,,-0.8,4.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,15.2,2022,,2022-03-31 00:00:00,0,42,7.2,0,,42,,,31,,1096439.2022.3.31,28,75,,,-1.6,2.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,17.8,2022,,2022-04-01 00:00:00,1.3,46,4.9,0,,51,,,1,,1096439.2022.4.1,19,97,,,-4.6,0.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,15.6,2022,,2022-04-02 00:00:00,0,42,8.9,0,,37,,,2,,1096439.2022.4.2,16,98,,,-4.2,2.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,16,2022,,2022-04-03 00:00:00,1.7,67,8,0,,44,,,3,,1096439.2022.4.3,17,98,,,-4.1,2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,17.8,2022,,2022-04-04 00:00:00,7.5,35,5.6,0,,64,,,4,,1096439.2022.4.4,16,98,,,-5.2,0.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,15.5,2022,,2022-04-05 00:00:00,0.4,52,7.7,0,,41,,,5,,1096439.2022.4.5,25,99,,,-2.7,2.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,17.7,2022,,2022-04-06 00:00:00,0,50,6.4,0,,35,,,6,,1096439.2022.4.6,14,85,,,-5.9,0.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,11.3,2022,,2022-04-07 00:00:00,0,46,12.6,0,,35,,,7,,1096439.2022.4.7,18,95,,,0.8,6.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,10.7,2022,,2022-04-08 00:00:00,7.2,52,11.5,0,,39,,,8,,1096439.2022.4.8,23,94,,,3,7.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,16.3,2022,,2022-04-09 00:00:00,0,42,6.6,0,,30,,,9,,1096439.2022.4.9,27,75,,,-3.3,1.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,17.4,2022,,2022-04-10 00:00:00,0,48,5.3,0,,22,,,10,,1096439.2022.4.10,1,96,,,-4.1,0.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,19.6,2022,,2022-04-11 00:00:00,0,65,3.4,0,,34,,,11,,1096439.2022.4.11,3,70,,,-6.6,-1.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,23.1,2022,,2022-04-12 00:00:00,0,68,-1.4,0,,31,,,12,,1096439.2022.4.12,3,48,,,-8.8,-5.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,22.7,2022,,2022-04-13 00:00:00,0,46,1.8,0,,25,,,13,,1096439.2022.4.13,2,58,,,-11.1,-4.7,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,M,,,2022,M,2022-04-14 00:00:00,,,,,M,,M,M,14,M,1096439.2022.4.14,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,M,,,2022,M,2022-04-15 00:00:00,,,,,M,,M,M,15,M,1096439.2022.4.15,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,M,,19.4,2022,,2022-04-16 00:00:00,0,,6.8,0,,24,M,,16,,1096439.2022.4.16,,83,,,-9.6,-1.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,M,,17.6,2022,,2022-04-17 00:00:00,0,,9.9,0,,21,M,,17,,1096439.2022.4.17,,88,,,-9.2,0.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,15.9,2022,,2022-04-18 00:00:00,1.7,37,6.9,0,,39,,,18,,1096439.2022.4.18,8,95,,,-2.7,2.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,21.3,2022,,2022-04-19 00:00:00,5,32,-0.2,0,,76,,,19,,1096439.2022.4.19,1,96,,,-6.4,-3.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,M,,21,2022,,2022-04-20 00:00:00,0,,3.9,0,,60,M,,20,,1096439.2022.4.20,,97,,,-9.9,-3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,M,,13.9,2022,,2022-04-21 00:00:00,0,,10.7,0,,43,M,,21,,1096439.2022.4.21,,86,,,-2.6,4.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,13.9,2022,,2022-04-22 00:00:00,0.2,61,12.6,0,,33,,,22,,1096439.2022.4.22,25,93,,,-4.5,4.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,11.4,2022,,2022-04-23 00:00:00,0,42,14.5,0,,33,,,23,,1096439.2022.4.23,17,83,,,-1.4,6.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,9.9,2022,,2022-04-24 00:00:00,0,39,13.6,0,,38,,,24,,1096439.2022.4.24,17,68,,,2.6,8.1,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,,,,2022,M,2022-04-25 00:00:00,,39,,,M,,,M,25,M,1096439.2022.4.25,15,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,M,,,2022,M,2022-04-26 00:00:00,,,,,M,,M,M,26,M,1096439.2022.4.26,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,M,,,2022,M,2022-04-27 00:00:00,,,,,M,,M,M,27,M,1096439.2022.4.27,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,4,M,,,,2022,M,2022-04-28 00:00:00,,54,,,M,,,M,28,M,1096439.2022.4.28,28,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,14,2022,,2022-04-29 00:00:00,0,32,12.2,0,,37,,,29,,1096439.2022.4.29,29,91,,,-4.3,4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,4,,,,9.7,2022,,2022-04-30 00:00:00,0,48,15.4,0,,28,,,30,,1096439.2022.4.30,4,81,,,1.1,8.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,11.9,2022,,2022-05-01 00:00:00,0,,15.6,0,,32,M,,1,,1096439.2022.5.1,,88,,,-3.5,6.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,9.8,2022,,2022-05-02 00:00:00,3,,12.1,0,,55,M,,2,,1096439.2022.5.2,,97,,,4.3,8.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,12.5,2022,,2022-05-03 00:00:00,3.9,,9.5,0,,74,M,,3,,1096439.2022.5.3,,98,,,1.4,5.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,9.6,2022,,2022-05-04 00:00:00,4.1,45,12.8,0,,47,,,4,,1096439.2022.5.4,17,98,,,3.9,8.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,11.6,2022,,2022-05-05 00:00:00,4.8,,10.2,0,,65,M,,5,,1096439.2022.5.5,,98,,,2.5,6.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,14.8,2022,,2022-05-06 00:00:00,17.4,,5.9,0,,88,M,,6,,1096439.2022.5.6,,98,,,0.4,3.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,12.2,2022,,2022-05-07 00:00:00,1.4,,9.2,0,,50,M,,7,,1096439.2022.5.7,,96,,,2.4,5.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,13.9,2022,,2022-05-08 00:00:00,2,32,8,0,,63,,,8,,1096439.2022.5.8,33,97,,,0.2,4.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,14.5,2022,,2022-05-09 00:00:00,5.8,33,6.9,0,,67,,,9,,1096439.2022.5.9,25,98,,,0.1,3.5,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,5,M,M,,,2022,M,2022-05-10 00:00:00,,,,,M,,M,M,10,M,1096439.2022.5.10,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,12.2,2022,,2022-05-11 00:00:00,1.4,41,10.2,0,,59,,,11,,1096439.2022.5.11,24,95,,,1.3,5.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,11.3,2022,,2022-05-12 00:00:00,0,52,15.1,0,,30,,,12,,1096439.2022.5.12,16,98,,,-1.8,6.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,12.2,2022,,2022-05-13 00:00:00,0.7,35,10.4,0,,38,,,13,,1096439.2022.5.13,22,89,,,1.2,5.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,13.4,2022,,2022-05-14 00:00:00,0,33,12.3,0,,35,,,14,,1096439.2022.5.14,17,97,,,-3.2,4.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,7.8,2022,,2022-05-15 00:00:00,1.2,35,15.5,0,,43,,,15,,1096439.2022.5.15,17,86,,,4.8,10.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,9.7,2022,,2022-05-16 00:00:00,12.9,48,13.9,0,,59,,,16,,1096439.2022.5.16,18,98,,,2.7,8.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,13.6,2022,,2022-05-17 00:00:00,0.7,54,11.1,0,,45,,,17,,1096439.2022.5.17,27,95,,,-2.4,4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,13.7,2022,,2022-05-18 00:00:00,8.7,,8.2,0,,79,M,,18,,1096439.2022.5.18,,92,,,0.4,4.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,9.9,2022,,2022-05-19 00:00:00,1.2,58,14.3,0,,36,,,19,,1096439.2022.5.19,6,98,,,1.8,8.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,11.2,2022,,2022-05-20 00:00:00,0,41,14.3,0,,22,,,20,,1096439.2022.5.20,35,83,,,-0.8,6.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,10.2,2022,,2022-05-21 00:00:00,0,,16.2,0,,21,M,,21,,1096439.2022.5.21,,75,,,-0.7,7.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,7.2,2022,,2022-05-22 00:00:00,0,32,20.6,0,,20,,,22,,1096439.2022.5.22,23,71,,,0.9,10.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,9.6,2022,,2022-05-23 00:00:00,0.4,33,14.1,0,,34,,,23,,1096439.2022.5.23,22,81,,,2.6,8.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,8.3,2022,,2022-05-24 00:00:00,0.2,37,16,0,,33,,,24,,1096439.2022.5.24,21,95,,,3.4,9.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,7.6,2022,,2022-05-25 00:00:00,5.4,,15.4,0,,53,M,,25,,1096439.2022.5.25,,98,,,5.4,10.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,7.5,2022,,2022-05-26 00:00:00,0.8,,16.4,0,,51,M,,26,,1096439.2022.5.26,,96,,,4.6,10.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,9.6,2022,,2022-05-27 00:00:00,19.3,54,13.1,0,,71,,,27,,1096439.2022.5.27,23,98,,,3.7,8.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,8.7,2022,,2022-05-28 00:00:00,0,39,16.1,0,,39,,,28,,1096439.2022.5.28,33,99,,,2.5,9.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,8.2,2022,,2022-05-29 00:00:00,0,45,15.3,0,,40,,,29,,1096439.2022.5.29,3,90,,,4.2,9.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,,,5.9,2022,,2022-05-30 00:00:00,0,39,20.1,0,,33,,,30,,1096439.2022.5.30,3,82,,,4,12.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,5,,M,,4.1,2022,,2022-05-31 00:00:00,0,,21.4,0,,27,M,,31,,1096439.2022.5.31,,70,,,6.3,13.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,5.8,2022,,2022-06-01 00:00:00,0,39,20.5,0,,37,,,1,,1096439.2022.6.1,35,95,,,3.8,12.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,5,2022,,2022-06-02 00:00:00,2.5,46,23.1,0,,33,,,2,,1096439.2022.6.2,19,96,,,2.9,13,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,8.3,2022,,2022-06-03 00:00:00,0.5,32,16.2,0,,67,,,3,,1096439.2022.6.3,19,98,,,3.1,9.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,3,2022,,2022-06-04 00:00:00,2.5,39,20.9,0,,27,,,4,,1096439.2022.6.4,17,97,,,9,15,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,5.1,2022,,2022-06-05 00:00:00,2.5,48,19.3,0,,48,,,5,,1096439.2022.6.5,19,93,,,6.5,12.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,3.6,2022,,2022-06-06 00:00:00,0.2,,19.2,0,,31,M,,6,,1096439.2022.6.6,,98,,,9.6,14.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,5.3,2022,,2022-06-07 00:00:00,0,,22.2,0,,32,M,,7,,1096439.2022.6.7,,85,,,3.2,12.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,4.3,2022,,2022-06-08 00:00:00,11.5,48,18.8,0,,52,,,8,,1096439.2022.6.8,23,95,,,8.6,13.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,6.7,2022,,2022-06-09 00:00:00,1.7,59,20.1,0,,39,,,9,,1096439.2022.6.9,20,99,,,2.5,11.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,3.9,2022,,2022-06-10 00:00:00,2.2,37,19.2,0,,38,,,10,,1096439.2022.6.10,18,95,,,9,14.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,7.1,2022,,2022-06-11 00:00:00,3.5,35,18.8,0,,43,,,11,,1096439.2022.6.11,19,99,,,2.9,10.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,7.4,2022,,2022-06-12 00:00:00,0,,17.6,0,,35,M,,12,,1096439.2022.6.12,,79,,,3.5,10.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,6.8,2022,,2022-06-13 00:00:00,0,,17.9,0,,33,M,,13,,1096439.2022.6.13,,88,,,4.4,11.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,3.2,2022,,2022-06-14 00:00:00,0,39,20.8,0,,30,,,14,,1096439.2022.6.14,31,60,,,8.7,14.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,5.3,2022,,2022-06-15 00:00:00,2.3,45,22.3,0,,33,,,15,,1096439.2022.6.15,10,91,,,3,12.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,4.5,2022,,2022-06-16 00:00:00,6.1,,16.6,0,,63,M,,16,,1096439.2022.6.16,,93,,,10.3,13.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,4.3,2022,,2022-06-17 00:00:00,1.6,,18.5,0,,52,M,,17,,1096439.2022.6.17,,97,,,8.8,13.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,5.2,2022,,2022-06-18 00:00:00,3.6,45,18.7,0,,52,,,18,,1096439.2022.6.18,9,97,,,6.9,12.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,2.3,2022,,2022-06-19 00:00:00,0.5,33,21.8,0,,36,,,19,,1096439.2022.6.19,5,96,,,9.5,15.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,4.4,2022,,2022-06-20 00:00:00,0,32,20.9,0,,45,,,20,,1096439.2022.6.20,25,96,,,6.3,13.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,6.7,2022,,2022-06-21 00:00:00,10,35,14.6,0,,72,,,21,,1096439.2022.6.21,19,96,,,7.9,11.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,7,2022,,2022-06-22 00:00:00,0,41,15.5,0,,40,,,22,,1096439.2022.6.22,26,84,,,6.4,11,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,8.9,2022,,2022-06-23 00:00:00,2,45,17.3,0,,47,,,23,,1096439.2022.6.23,36,92,,,0.8,9.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,7.2,2022,,2022-06-24 00:00:00,0,,20.6,0,,34,M,,24,,1096439.2022.6.24,,98,,,1,10.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,4.5,2022,,2022-06-25 00:00:00,0,,24.1,0,,30,M,,25,,1096439.2022.6.25,,94,,,2.8,13.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,2.3,2022,,2022-06-26 00:00:00,0,,26.7,0,,23,M,,26,,1096439.2022.6.26,,95,,,4.7,15.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,0,2022,,2022-06-27 00:00:00,0,33,28.8,0.2,,25,,,27,,1096439.2022.6.27,6,92,,,7.5,18.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,0,2022,,2022-06-28 00:00:00,2.7,45,25,0.4,,45,,,28,,1096439.2022.6.28,25,98,,,11.8,18.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,M,,0.4,2022,,2022-06-29 00:00:00,2.9,,23,0,,44,M,,29,,1096439.2022.6.29,,98,,,12.1,17.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,6,,,,0.5,2022,,2022-06-30 00:00:00,0,37,25.1,0,,37,,,30,,1096439.2022.6.30,16,95,,,9.9,17.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,2.6,2022,,2022-07-01 00:00:00,0,37,22.5,0,,50,,,1,,1096439.2022.7.1,3,95,,,8.3,15.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,M,,2.6,2022,,2022-07-02 00:00:00,0,,23.2,0,,39,M,,2,,1096439.2022.7.2,,91,,,7.5,15.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,1.7,2022,,2022-07-03 00:00:00,0,41,25.6,0,,31,,,3,,1096439.2022.7.3,2,87,,,6.9,16.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,3.7,2022,,2022-07-04 00:00:00,0,33,21.9,0,,46,,,4,,1096439.2022.7.4,5,85,,,6.6,14.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,M,,3.7,2022,,2022-07-05 00:00:00,5.8,,22.3,0,,64,M,,5,,1096439.2022.7.5,,96,,,6.3,14.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,1.1,2022,,2022-07-06 00:00:00,3.1,37,23.4,0,,53,,,6,,1096439.2022.7.6,8,99,,,10.4,16.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,3.5,2022,,2022-07-07 00:00:00,2.1,32,19.6,0,,55,,,7,,1096439.2022.7.7,14,99,,,9.3,14.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,M,,2.7,2022,,2022-07-08 00:00:00,1.7,,20.4,0,,56,M,,8,,1096439.2022.7.8,,98,,,10.1,15.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,2.7,2022,,2022-07-09 00:00:00,1.2,39,20.3,0,,43,,,9,,1096439.2022.7.9,20,93,,,10.3,15.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,7,,,,4,2022,,2022-07-10 00:00:00,0,37,19.1,0,,51,,,10,,1096439.2022.7.10,19,96,,,8.8,14,BC,,,1096439,
