x,y,SPEED_MAX_GUST_FLAG,LOCAL_DAY,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS_FLAG,ID,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,STATION_NAME,TOTAL_SNOW,LOCAL_YEAR,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,LOCAL_MONTH,TOTAL_RAIN_FLAG,PROVINCE_CODE
-122.59722222222223,58.83638888888889,,12,,0,0,,,0,1192940,,1192940.1990.12.12,-24.6,0,,FORT NELSON A,0,1990,-20.9,0,,-28.2,,,,1990-12-12 00:00:00,,,,42.6,,30,12,,BC
-122.59722222222223,58.83638888888889,,13,,0,0,,,0,1192940,,1192940.1990.12.13,-20.8,0,,FORT NELSON A,0,1990,-15.5,0,,-26.1,,,,1990-12-13 00:00:00,,,,38.8,,30,12,,BC
-122.59722222222223,58.83638888888889,,14,T,0,0,,,0,1192940,,1192940.1990.12.14,-18.9,0,,FORT NELSON A,0,1990,-15.4,0,,-22.3,,,,1990-12-14 00:00:00,,T,,36.9,,30,12,,BC
-122.59722222222223,58.83638888888889,,15,T,0,0,,,0,1192940,,1192940.1990.12.15,-23.2,0,,FORT NELSON A,0,1990,-19.4,0,,-26.9,,,,1990-12-15 00:00:00,,T,,41.2,,30,12,,BC
-122.59722222222223,58.83638888888889,,16,T,0,0,,,0,1192940,,1192940.1990.12.16,-24.7,0,,FORT NELSON A,0,1990,-21.9,0,,-27.5,,,,1990-12-16 00:00:00,,T,,42.7,,30,12,,BC
-122.59722222222223,58.83638888888889,E,17,,3.9,35,,,0,1192940,,1192940.1990.12.17,-23,34,,FORT NELSON A,5.1,1990,-20.8,0,,-25.2,,,,1990-12-17 00:00:00,,,,41,,32,12,,BC
-122.59722222222223,58.83638888888889,E,18,,0.4,33,,,0,1192940,,1192940.1990.12.18,-29,33,,FORT NELSON A,0.4,1990,-23.5,0,,-34.5,,,,1990-12-18 00:00:00,,,,47,,33,12,,BC
-122.59722222222223,58.83638888888889,,19,,0,0,,,0,1192940,,1192940.1990.12.19,-33,0,,FORT NELSON A,0,1990,-30.6,0,,-35.3,,,,1990-12-19 00:00:00,,,,51,,33,12,,BC
-122.59722222222223,58.83638888888889,,20,,0,0,,,0,1192940,,1192940.1990.12.20,-31.2,0,,FORT NELSON A,0,1990,-27.3,0,,-35,,,,1990-12-20 00:00:00,,,,49.2,,33,12,,BC
-122.59722222222223,58.83638888888889,,21,,0,0,,,0,1192940,,1192940.1990.12.21,-24.6,0,,FORT NELSON A,0,1990,-20.3,0,,-28.9,,,,1990-12-21 00:00:00,,,,42.6,,33,12,,BC
-122.59722222222223,58.83638888888889,,22,,5.9,0,,,0,1192940,,1192940.1990.12.22,-14.7,0,,FORT NELSON A,6,1990,-5.7,0,,-23.6,,,,1990-12-22 00:00:00,,,,32.7,,33,12,,BC
-122.59722222222223,58.83638888888889,E,23,,4.7,37,,,0,1192940,,1192940.1990.12.23,-14.9,14,,FORT NELSON A,5.8,1990,-9.8,0,,-19.9,,,,1990-12-23 00:00:00,,,,32.9,,39,12,,BC
-122.59722222222223,58.83638888888889,,24,,0.2,0,,,0,1192940,,1192940.1990.12.24,-25.9,0,,FORT NELSON A,0.2,1990,-19.9,0,,-31.8,,,,1990-12-24 00:00:00,,,,43.9,,45,12,,BC
-122.59722222222223,58.83638888888889,,25,T,0,0,,,0,1192940,,1192940.1990.12.25,-20.8,0,,FORT NELSON A,0,1990,-18.3,0,,-23.3,,,,1990-12-25 00:00:00,,T,,38.8,,45,12,,BC
-122.59722222222223,58.83638888888889,E,26,,5.8,37,,,0,1192940,,1192940.1990.12.26,-17.6,33,,FORT NELSON A,6,1990,-13.8,0,,-21.4,,,,1990-12-26 00:00:00,,,,35.6,,45,12,,BC
-122.59722222222223,58.83638888888889,E,27,T,0,33,,,0,1192940,,1192940.1990.12.27,-26.6,33,,FORT NELSON A,0,1990,-21.4,0,,-31.8,,,,1990-12-27 00:00:00,,T,,44.6,,49,12,,BC
-122.59722222222223,58.83638888888889,,28,T,0,0,,,0,1192940,,1192940.1990.12.28,-32.1,0,,FORT NELSON A,0,1990,-28.5,0,,-35.6,,,,1990-12-28 00:00:00,,T,,50.1,,49,12,,BC
-122.59722222222223,58.83638888888889,,29,,1.8,0,,,0,1192940,,1192940.1990.12.29,-28.5,0,,FORT NELSON A,2.2,1990,-21.6,0,,-35.4,,,,1990-12-29 00:00:00,,,,46.5,,49,12,,BC
-122.59722222222223,58.83638888888889,,30,T,0,0,,,0,1192940,,1192940.1990.12.30,-27.1,0,,FORT NELSON A,0,1990,-20.8,0,,-33.3,,,,1990-12-30 00:00:00,,T,,45.1,,50,12,,BC
-122.59722222222223,58.83638888888889,,31,,0.2,0,,,0,1192940,,1192940.1990.12.31,-30.3,0,,FORT NELSON A,0.4,1990,-26.1,0,,-34.5,,,,1990-12-31 00:00:00,,,,48.3,,50,12,,BC
-122.59722222222223,58.83638888888889,,1,,0,0,,,0,1192940,,1192940.1991.1.1,-33.3,0,,FORT NELSON A,0,1991,-29.2,0,,-37.3,,,,1991-01-01 00:00:00,,,,51.3,,50,1,,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1991.1.2,-33,0,,FORT NELSON A,0,1991,-28.9,0,,-37.1,,,,1991-01-02 00:00:00,,,,51,,50,1,,BC
-122.59722222222223,58.83638888888889,,3,T,0,0,,,0,1192940,,1192940.1991.1.3,-32.5,0,,FORT NELSON A,0,1991,-26.8,0,,-38.1,,,,1991-01-03 00:00:00,,T,,50.5,,50,1,,BC
-122.59722222222223,58.83638888888889,,4,T,0,0,,,0,1192940,,1192940.1991.1.4,-29,0,,FORT NELSON A,0,1991,-25,0,,-33,,,,1991-01-04 00:00:00,,T,,47,,50,1,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1991.1.5,-32.7,0,,FORT NELSON A,0,1991,-29.2,0,,-36.1,,,,1991-01-05 00:00:00,,,,50.7,,50,1,,BC
-122.59722222222223,58.83638888888889,,6,,0.6,0,,,0,1192940,,1192940.1991.1.6,-31.4,0,,FORT NELSON A,0.6,1991,-27.2,0,,-35.5,,,,1991-01-06 00:00:00,,,,49.4,,50,1,,BC
-122.59722222222223,58.83638888888889,,7,T,0,0,,,0,1192940,,1192940.1991.1.7,-33.8,0,,FORT NELSON A,0,1991,-29.5,0,,-38,,,,1991-01-07 00:00:00,,T,,51.8,,40,1,,BC
-122.59722222222223,58.83638888888889,,8,,0,0,,,0,1192940,,1192940.1991.1.8,-35.4,0,,FORT NELSON A,0,1991,-31.1,0,,-39.7,,,,1991-01-08 00:00:00,,,,53.4,,38,1,,BC
-122.59722222222223,58.83638888888889,,9,,0.4,0,,,0,1192940,,1192940.1991.1.9,-29.8,0,,FORT NELSON A,0.4,1991,-24.1,0,,-35.4,,,,1991-01-09 00:00:00,,,,47.8,,38,1,,BC
-122.59722222222223,58.83638888888889,,10,T,0,0,,,0,1192940,,1192940.1991.1.10,-28.4,0,,FORT NELSON A,0,1991,-23.8,0,,-33,,,,1991-01-10 00:00:00,,T,,46.4,,38,1,,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1991.1.11,-28.5,0,,FORT NELSON A,0,1991,-24.9,0,,-32.1,,,,1991-01-11 00:00:00,,,,46.5,,38,1,,BC
-122.59722222222223,58.83638888888889,,12,,0.2,0,,,0,1192940,,1192940.1991.1.12,-23.6,0,,FORT NELSON A,0.2,1991,-20.8,0,,-26.3,,,,1991-01-12 00:00:00,,,,41.6,,38,1,,BC
-122.59722222222223,58.83638888888889,,13,T,0,0,,,0,1192940,,1192940.1991.1.13,-18.5,0,,FORT NELSON A,0,1991,-15.6,0,,-21.3,,,,1991-01-13 00:00:00,,T,,36.5,,38,1,,BC
-122.59722222222223,58.83638888888889,,14,,0,0,,,0,1192940,,1192940.1991.1.14,-19.9,0,,FORT NELSON A,0,1991,-16.5,0,,-23.2,,,,1991-01-14 00:00:00,,,,37.9,,38,1,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1991.1.15,-20.8,0,,FORT NELSON A,0,1991,-18.1,0,,-23.4,,,,1991-01-15 00:00:00,,,,38.8,,38,1,,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1991.1.16,-20.8,0,,FORT NELSON A,0,1991,-18.8,0,,-22.8,,,,1991-01-16 00:00:00,,T,,38.8,,38,1,,BC
-122.59722222222223,58.83638888888889,,17,T,0,0,,,0,1192940,,1192940.1991.1.17,-18.5,0,,FORT NELSON A,0,1991,-15.5,0,,-21.4,,,,1991-01-17 00:00:00,,T,,36.5,,38,1,,BC
-122.59722222222223,58.83638888888889,,18,,0.6,74,,,0,1192940,,1192940.1991.1.18,-8,27,,FORT NELSON A,0.6,1991,1.4,0,,-17.4,,,,1991-01-18 00:00:00,,,,26,,38,1,,BC
-122.59722222222223,58.83638888888889,,19,,0,0,,,0,1192940,,1192940.1991.1.19,-15.3,0,,FORT NELSON A,0,1991,-9.6,0,,-21,,,,1991-01-19 00:00:00,,,,33.3,,38,1,,BC
-122.59722222222223,58.83638888888889,,20,,0,0,,,0,1192940,,1192940.1991.1.20,-11.2,0,,FORT NELSON A,0,1991,-5.2,0,,-17.1,,,,1991-01-20 00:00:00,,,,29.2,,38,1,,BC
-122.59722222222223,58.83638888888889,E,21,,0,78,,,0,1192940,,1192940.1991.1.21,-1.7,29,,FORT NELSON A,0,1991,6.5,0,,-9.8,,,,1991-01-21 00:00:00,,,,19.7,,38,1,,BC
-122.59722222222223,58.83638888888889,,22,,0,0,,,0,1192940,,1192940.1991.1.22,-4.6,0,,FORT NELSON A,0,1991,2.6,0,,-11.8,,,,1991-01-22 00:00:00,,,,22.6,,32,1,,BC
-122.59722222222223,58.83638888888889,,23,,0,0,,,0,1192940,,1192940.1991.1.23,-8.7,0,,FORT NELSON A,0,1991,-5.2,0,,-12.2,,,,1991-01-23 00:00:00,,,,26.7,,32,1,,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1991.1.24,-7,0,,FORT NELSON A,0,1991,-3.8,0,,-10.1,,,,1991-01-24 00:00:00,,,,25,,32,1,,BC
-122.59722222222223,58.83638888888889,E,25,,0,50,,,0,1192940,,1192940.1991.1.25,-7.1,31,,FORT NELSON A,0,1991,1.5,0,,-15.7,,,,1991-01-25 00:00:00,,,,25.1,,32,1,,BC
-122.59722222222223,58.83638888888889,,26,T,0,0,,,0,1192940,,1192940.1991.1.26,-4.8,0,,FORT NELSON A,0,1991,1.4,0,,-11,,,,1991-01-26 00:00:00,,T,,22.8,,32,1,,BC
-122.59722222222223,58.83638888888889,E,27,,2.8,37,,,0,1192940,,1192940.1991.1.27,-9.2,2,,FORT NELSON A,3.4,1991,-2.4,0,,-15.9,,,,1991-01-27 00:00:00,,,,27.2,,35,1,,BC
-122.59722222222223,58.83638888888889,,28,,0,0,,,0,1192940,,1192940.1991.1.28,-17.9,0,,FORT NELSON A,0,1991,-12.3,0,,-23.4,,,,1991-01-28 00:00:00,,,,35.9,,35,1,,BC
-122.59722222222223,58.83638888888889,,29,,2.2,0,,,0,1192940,,1192940.1991.1.29,-12.2,0,,FORT NELSON A,2.6,1991,-9.1,0,,-15.3,,,,1991-01-29 00:00:00,,,,30.2,,35,1,,BC
-122.59722222222223,58.83638888888889,,30,T,0,0,,,0,1192940,,1192940.1991.1.30,-20.8,0,,FORT NELSON A,0,1991,-15.3,0,,-26.2,,,,1991-01-30 00:00:00,,T,,38.8,,38,1,,BC
-122.59722222222223,58.83638888888889,,31,,1.2,0,,,0,1192940,,1192940.1991.1.31,-21.4,0,,FORT NELSON A,1.4,1991,-17.3,0,,-25.5,,,,1991-01-31 00:00:00,,,,39.4,,38,1,,BC
-122.59722222222223,58.83638888888889,,1,T,0,0,,,0,1192940,,1192940.1991.2.1,-18.6,0,,FORT NELSON A,0,1991,-15,0,,-22.2,,,,1991-02-01 00:00:00,,T,,36.6,,39,2,,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1991.2.2,-20.1,0,,FORT NELSON A,0,1991,-18.8,0,,-21.4,,,,1991-02-02 00:00:00,,,,38.1,,39,2,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1991.2.3,-16.7,0,,FORT NELSON A,0,1991,-11.7,0,,-21.7,,,,1991-02-03 00:00:00,,,,34.7,,39,2,,BC
-122.59722222222223,58.83638888888889,,4,,0.4,0,,,0,1192940,,1192940.1991.2.4,-13.4,0,,FORT NELSON A,0.4,1991,-6.3,0,,-20.5,,,,1991-02-04 00:00:00,,,,31.4,,39,2,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1991.2.5,-6.6,0,,FORT NELSON A,0,1991,1,0,,-14.1,,,,1991-02-05 00:00:00,,,,24.6,,39,2,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1991.2.6,1.7,0,,FORT NELSON A,0,1991,7.7,0,,-4.4,,,,1991-02-06 00:00:00,,,,16.3,,39,2,,BC
-122.59722222222223,58.83638888888889,,7,,0.2,78,,,0,1192940,,1192940.1991.2.7,-3.4,33,,FORT NELSON A,0.2,1991,5.4,0,,-12.1,,,,1991-02-07 00:00:00,,,,21.4,,35,2,,BC
-122.59722222222223,58.83638888888889,,8,,0,0,,,0,1192940,,1192940.1991.2.8,-13.9,0,,FORT NELSON A,0,1991,-8.3,0,,-19.5,,,,1991-02-08 00:00:00,,,,31.9,,35,2,,BC
-122.59722222222223,58.83638888888889,,9,,0,0,,,0,1192940,,1192940.1991.2.9,-20.8,0,,FORT NELSON A,0,1991,-16.6,0,,-24.9,,,,1991-02-09 00:00:00,,,,38.8,,35,2,,BC
-122.59722222222223,58.83638888888889,,10,,0,0,,,0,1192940,,1192940.1991.2.10,-17,0,,FORT NELSON A,0,1991,-11,0,,-22.9,,,,1991-02-10 00:00:00,,,,35,,34,2,,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1991.2.11,-14.4,0,,FORT NELSON A,0,1991,-10.1,0,,-18.6,,,,1991-02-11 00:00:00,,,,32.4,,34,2,,BC
-122.59722222222223,58.83638888888889,,12,T,0,0,,,0,1192940,,1192940.1991.2.12,-12.9,0,,FORT NELSON A,0,1991,-11.6,0,,-14.2,,,,1991-02-12 00:00:00,,T,,30.9,,33,2,,BC
-122.59722222222223,58.83638888888889,,13,T,0,0,,,0,1192940,,1192940.1991.2.13,-10.2,0,,FORT NELSON A,0,1991,-7.6,0,,-12.8,,,,1991-02-13 00:00:00,,T,,28.2,,33,2,,BC
-122.59722222222223,58.83638888888889,,14,,0.6,0,,,0,1192940,,1192940.1991.2.14,-10.6,0,,FORT NELSON A,2,1991,-5.9,0,,-15.2,,,,1991-02-14 00:00:00,,,,28.6,,35,2,,BC
-122.59722222222223,58.83638888888889,,15,,4.2,0,,,0,1192940,,1192940.1991.2.15,-12.9,0,,FORT NELSON A,6.6,1991,-8,0,,-17.7,,,,1991-02-15 00:00:00,,,,30.9,,35,2,,BC
-122.59722222222223,58.83638888888889,,16,,1.8,0,,,0,1192940,,1192940.1991.2.16,-12.3,0,,FORT NELSON A,2.4,1991,-7.9,0,,-16.6,,,,1991-02-16 00:00:00,,,,30.3,,43,2,,BC
-122.59722222222223,58.83638888888889,,17,T,0,0,,,0,1192940,,1192940.1991.2.17,-13.3,0,,FORT NELSON A,0,1991,-10.2,0,,-16.4,,,,1991-02-17 00:00:00,,T,,31.3,,43,2,,BC
-122.59722222222223,58.83638888888889,,18,,1,0,,,0,1192940,,1192940.1991.2.18,-16.1,0,,FORT NELSON A,1.2,1991,-13.8,0,,-18.4,,,,1991-02-18 00:00:00,,,,34.1,,42,2,,BC
-122.59722222222223,58.83638888888889,,19,,11.2,0,,,0,1192940,,1192940.1991.2.19,-19.5,0,,FORT NELSON A,14.4,1991,-15.2,0,,-23.8,,,,1991-02-19 00:00:00,,,,37.5,,44,2,,BC
-122.59722222222223,58.83638888888889,,20,,1.6,0,,,0,1192940,,1192940.1991.2.20,-25.2,0,,FORT NELSON A,2.2,1991,-20.3,0,,-30,,,,1991-02-20 00:00:00,,,,43.2,,55,2,,BC
-122.59722222222223,58.83638888888889,,21,T,0,0,,,0,1192940,,1192940.1991.2.21,-24.3,0,,FORT NELSON A,0,1991,-17.7,0,,-30.9,,,,1991-02-21 00:00:00,,T,,42.3,,55,2,,BC
-122.59722222222223,58.83638888888889,,22,T,0,0,,,0,1192940,,1192940.1991.2.22,-21.2,0,,FORT NELSON A,0,1991,-15.1,0,,-27.2,,,,1991-02-22 00:00:00,,T,,39.2,,55,2,,BC
-122.59722222222223,58.83638888888889,,23,T,0,0,,,0,1192940,,1192940.1991.2.23,-17.9,0,,FORT NELSON A,0,1991,-12,0,,-23.8,,,,1991-02-23 00:00:00,,T,,35.9,,55,2,,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1991.2.24,-5.1,0,,FORT NELSON A,0,1991,7,0,,-17.1,,,,1991-02-24 00:00:00,,,,23.1,,55,2,,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1991.2.25,2.6,0,,FORT NELSON A,0,1991,9.4,0,,-4.3,,,,1991-02-25 00:00:00,,,,15.4,,52,2,,BC
-122.59722222222223,58.83638888888889,,26,T,0,0,,,0,1192940,,1192940.1991.2.26,-2.6,0,,FORT NELSON A,0,1991,2.1,0,,-7.3,,,,1991-02-26 00:00:00,,T,,20.6,,47,2,T,BC
-122.59722222222223,58.83638888888889,,27,,0.8,80,,,0.2,1192940,,1192940.1991.2.27,-5.8,33,,FORT NELSON A,0.4,1991,0.2,0,,-11.8,,,,1991-02-27 00:00:00,,,,23.8,,47,2,,BC
-122.59722222222223,58.83638888888889,,28,T,0,50,,,0,1192940,,1192940.1991.2.28,-14.7,36,,FORT NELSON A,0,1991,-11.6,0,,-17.7,,,,1991-02-28 00:00:00,,T,,32.7,,47,2,,BC
-122.59722222222223,58.83638888888889,,1,,0,0,,,0,1192940,,1192940.1991.3.1,-19.8,0,,FORT NELSON A,0,1991,-11.9,0,,-27.6,,,,1991-03-01 00:00:00,,,,37.8,,47,3,,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1991.3.2,-16.9,0,,FORT NELSON A,0,1991,-7.9,0,,-25.8,,,,1991-03-02 00:00:00,,,,34.9,,47,3,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1991.3.3,-18.2,0,,FORT NELSON A,0,1991,-8.3,0,,-28.1,,,,1991-03-03 00:00:00,,,,36.2,,47,3,,BC
-122.59722222222223,58.83638888888889,E,4,,0,37,,,0,1192940,,1192940.1991.3.4,-11.8,4,,FORT NELSON A,0,1991,0.1,0,,-23.7,,,,1991-03-04 00:00:00,,,,29.8,,46,3,,BC
-122.59722222222223,58.83638888888889,E,5,,0.6,46,,,0,1192940,,1192940.1991.3.5,-17.4,3,,FORT NELSON A,0.6,1991,-11.4,0,,-23.4,,,,1991-03-05 00:00:00,,,,35.4,,46,3,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1991.3.6,-14.7,0,,FORT NELSON A,0,1991,-3.6,0,,-25.8,,,,1991-03-06 00:00:00,,,,32.7,,46,3,,BC
-122.59722222222223,58.83638888888889,E,7,,0.4,41,,,0,1192940,,1192940.1991.3.7,-2.8,30,,FORT NELSON A,1,1991,4.4,0,,-10,,,,1991-03-07 00:00:00,,,,20.8,,46,3,,BC
-122.59722222222223,58.83638888888889,E,8,,0,41,,,0,1192940,,1192940.1991.3.8,-2.7,26,,FORT NELSON A,0,1991,5.2,0,,-10.5,,,,1991-03-08 00:00:00,,,,20.7,,47,3,,BC
-122.59722222222223,58.83638888888889,E,9,,1.6,44,,,0,1192940,,1192940.1991.3.9,-11.9,3,,FORT NELSON A,1.9,1991,-9,0,,-14.7,,,,1991-03-09 00:00:00,,,,29.9,,45,3,,BC
-122.59722222222223,58.83638888888889,,10,,0.8,0,,,0,1192940,,1192940.1991.3.10,-16.6,0,,FORT NELSON A,0.5,1991,-11.2,0,,-21.9,,,,1991-03-10 00:00:00,,,,34.6,,47,3,,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1991.3.11,-18.1,0,,FORT NELSON A,0,1991,-8.2,0,,-27.9,,,,1991-03-11 00:00:00,,,,36.1,,48,3,,BC
-122.59722222222223,58.83638888888889,,12,,0,0,,,0,1192940,,1192940.1991.3.12,-10.8,0,,FORT NELSON A,0,1991,0.4,0,,-22,,,,1991-03-12 00:00:00,,,,28.8,,48,3,,BC
-122.59722222222223,58.83638888888889,,13,,0,0,,,0,1192940,,1192940.1991.3.13,-4.8,0,,FORT NELSON A,0,1991,0.6,0,,-10.1,,,,1991-03-13 00:00:00,,,,22.8,,48,3,,BC
-122.59722222222223,58.83638888888889,,14,,0.4,32,,,0,1192940,,1192940.1991.3.14,-1.5,32,,FORT NELSON A,0.4,1991,5.1,0,,-8.1,,,,1991-03-14 00:00:00,,,,19.5,,48,3,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1991.3.15,-3.7,0,,FORT NELSON A,0,1991,7.1,0,,-14.5,,,,1991-03-15 00:00:00,,,,21.7,,48,3,,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1991.3.16,-3.5,0,,FORT NELSON A,0,1991,6.2,0,,-13.2,,,,1991-03-16 00:00:00,,,,21.5,,45,3,,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1991.3.17,0.8,0,,FORT NELSON A,0,1991,10.1,0,,-8.5,,,,1991-03-17 00:00:00,,,,17.2,,45,3,,BC
-122.59722222222223,58.83638888888889,,18,,0,0,,,0,1192940,,1192940.1991.3.18,0.2,0,,FORT NELSON A,0,1991,8.6,0,,-8.3,,,,1991-03-18 00:00:00,,,,17.8,,48,3,,BC
-122.59722222222223,58.83638888888889,,19,,0.6,0,M,M,0,1192940,M,1192940.1991.3.19,,0,,FORT NELSON A,1,1991,,,,,,,M,1991-03-19 00:00:00,M,,,,M,,3,T,BC
-122.59722222222223,58.83638888888889,,20,,1,0,,,0,1192940,,1192940.1991.3.20,-2.4,0,,FORT NELSON A,1,1991,1.1,0,,-5.8,,,,1991-03-20 00:00:00,,,,20.4,,45,3,,BC
-122.59722222222223,58.83638888888889,,21,,6,0,,,0,1192940,,1192940.1991.3.21,-3.6,0,,FORT NELSON A,7.3,1991,0.4,0,,-7.6,,,,1991-03-21 00:00:00,,,,21.6,,45,3,T,BC
-122.59722222222223,58.83638888888889,,22,,0.5,0,,,0,1192940,,1192940.1991.3.22,-8.1,0,,FORT NELSON A,0.8,1991,-4.1,0,,-12.1,,,,1991-03-22 00:00:00,,,,26.1,,52,3,,BC
-122.59722222222223,58.83638888888889,,23,T,0,0,,,0,1192940,,1192940.1991.3.23,-11.3,0,,FORT NELSON A,0,1991,-7.7,0,,-14.9,,,,1991-03-23 00:00:00,,T,,29.3,,52,3,,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1991.3.24,-7.8,0,,FORT NELSON A,0,1991,-0.1,0,,-15.4,,,,1991-03-24 00:00:00,,,,25.8,,52,3,,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1991.3.25,-9,0,,FORT NELSON A,0,1991,-0.8,0,,-17.1,,,,1991-03-25 00:00:00,,,,27,,52,3,,BC
-122.59722222222223,58.83638888888889,E,26,T,0.2,37,,,0.2,1192940,,1192940.1991.3.26,0.4,33,,FORT NELSON A,0,1991,8,0,,-7.2,,,,1991-03-26 00:00:00,,,,17.6,,52,3,,BC
-122.59722222222223,58.83638888888889,,27,,1.2,0,,,0,1192940,,1192940.1991.3.27,-4.6,0,,FORT NELSON A,1.7,1991,-1.7,0,,-7.5,,,,1991-03-27 00:00:00,,,,22.6,,50,3,,BC
-122.59722222222223,58.83638888888889,,28,,0,0,,,0,1192940,,1192940.1991.3.28,0,0,,FORT NELSON A,0,1991,9.7,0,,-9.7,,,,1991-03-28 00:00:00,,,,18,,51,3,,BC
-122.59722222222223,58.83638888888889,E,29,T,0,48,,,0,1192940,,1192940.1991.3.29,2.7,27,,FORT NELSON A,0,1991,8.6,0,,-3.2,,,,1991-03-29 00:00:00,,T,,15.3,,50,3,,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1991.3.30,2.1,0,,FORT NELSON A,0,1991,10,0,,-5.9,,,,1991-03-30 00:00:00,,,,15.9,,44,3,,BC
-122.59722222222223,58.83638888888889,,31,,0,0,,,0,1192940,,1192940.1991.3.31,3,0,,FORT NELSON A,0,1991,9.5,0,,-3.6,,,,1991-03-31 00:00:00,,,,15,,40,3,,BC
-122.59722222222223,58.83638888888889,E,1,T,0,52,,,0,1192940,,1192940.1991.4.1,2.4,31,,FORT NELSON A,0,1991,7.3,0,,-2.6,,,,1991-04-01 00:00:00,,T,,15.6,,40,4,T,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1991.4.2,-0.1,0,,FORT NELSON A,0,1991,7.6,0,,-7.7,,,,1991-04-02 00:00:00,,,,18.1,,38,4,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1991.4.3,1.2,0,,FORT NELSON A,0,1991,8.6,0,,-6.3,,,,1991-04-03 00:00:00,,,,16.8,,34,4,,BC
-122.59722222222223,58.83638888888889,,4,,0,0,,,0,1192940,,1192940.1991.4.4,2.9,0,,FORT NELSON A,0,1991,9.8,0,,-4.1,,,,1991-04-04 00:00:00,,,,15.1,,33,4,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1991.4.5,2.4,0,,FORT NELSON A,0,1991,9.5,0,,-4.7,,,,1991-04-05 00:00:00,,,,15.6,,32,4,,BC
-122.59722222222223,58.83638888888889,,6,T,0,0,,,0,1192940,,1192940.1991.4.6,1.7,0,,FORT NELSON A,0,1991,9.5,0,,-6.1,,,,1991-04-06 00:00:00,,T,,16.3,,30,4,T,BC
-122.59722222222223,58.83638888888889,,7,T,0,0,,,0,1192940,,1192940.1991.4.7,3.4,0,,FORT NELSON A,0,1991,10.8,0,,-4.1,,,,1991-04-07 00:00:00,,T,,14.6,,28,4,T,BC
-122.59722222222223,58.83638888888889,,8,,0,0,,,0,1192940,,1192940.1991.4.8,2.2,0,,FORT NELSON A,0,1991,9.3,0,,-4.9,,,,1991-04-08 00:00:00,,,,15.8,,24,4,,BC
-122.59722222222223,58.83638888888889,,9,,0,0,,,0,1192940,,1192940.1991.4.9,2.4,0,,FORT NELSON A,0,1991,10,0,,-5.3,,,,1991-04-09 00:00:00,,,,15.6,,23,4,,BC
