x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_YEAR,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,STATION_NAME
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-05 00:00:00,-22.2,-17,,0,,1938,,,,-11.7,,,1192940,0,5,,1192940.1938.1.5,0,,,,35,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-06 00:00:00,-18.9,-15,,0,,1938,,,,-11.1,,,1192940,0,6,,1192940.1938.1.6,0,,,,33,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-07 00:00:00,-19.4,-14.7,,0,,1938,,,,-10,,,1192940,0,7,,1192940.1938.1.7,0,,,,32.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-08 00:00:00,-15.6,-11.7,,0,,1938,,,,-7.8,,,1192940,0,8,,1192940.1938.1.8,0,,,,29.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-09 00:00:00,-14.4,-7.8,,0,,1938,,,,-1.1,,,1192940,0,9,,1192940.1938.1.9,0,,,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,2.5,1938-01-10 00:00:00,-13.3,-8.1,,0,,1938,,,,-2.8,,,1192940,2.5,10,,1192940.1938.1.10,0,,,,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-11 00:00:00,-17.8,-16.7,,0,,1938,,,,-15.6,,,1192940,0,11,,1192940.1938.1.11,0,,,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,8.9,1938-01-12 00:00:00,-23.3,-22.8,,0,,1938,,,,-22.2,,,1192940,8.9,12,,1192940.1938.1.12,0,,,,40.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-13 00:00:00,-24.4,-23.9,,0,,1938,,,,-23.3,,,1192940,0,13,,1192940.1938.1.13,0,,,,41.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-14 00:00:00,-28.9,-26.7,,0,,1938,,,,-24.4,,,1192940,0,14,,1192940.1938.1.14,0,,,,44.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-15 00:00:00,-27.2,-24.2,,0,,1938,,,,-21.1,,,1192940,0,15,,1192940.1938.1.15,0,,,,42.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-16 00:00:00,-32.2,-27.8,,0,,1938,,,,-23.3,,,1192940,0,16,,1192940.1938.1.16,0,,,,45.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-17 00:00:00,-26.7,-23.4,,0,,1938,,,,-20,,,1192940,0,17,,1192940.1938.1.17,0,,,,41.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-18 00:00:00,-28.3,-24.2,,0,,1938,,,,-20,,,1192940,0,18,,1192940.1938.1.18,0,,,,42.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-19 00:00:00,-27.2,-22.5,,0,,1938,,,,-17.8,,,1192940,0,19,,1192940.1938.1.19,0,,,,40.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-20 00:00:00,-30.6,-22.3,,0,,1938,,,,-13.9,,,1192940,0,20,,1192940.1938.1.20,0,,,,40.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-21 00:00:00,-21.1,-17.8,,0,,1938,,,,-14.4,,,1192940,0,21,,1192940.1938.1.21,0,,,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-22 00:00:00,-20.6,-19.2,,0,,1938,,,,-17.8,,,1192940,0,22,,1192940.1938.1.22,0,,,,37.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-23 00:00:00,-24.4,-20.6,,0,,1938,,,,-16.7,,,1192940,0,23,,1192940.1938.1.23,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,1.3,1938-01-24 00:00:00,-33.3,-25.6,,0,,1938,,,,-17.8,,,1192940,1.3,24,,1192940.1938.1.24,0,,,,43.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-25 00:00:00,-23.3,-20.6,,0,,1938,,,,-17.8,,,1192940,0,25,,1192940.1938.1.25,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0.8,1938-01-26 00:00:00,-20,-17.8,,0,,1938,,,,-15.6,,,1192940,0.8,26,,1192940.1938.1.26,0,,,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-27 00:00:00,-23.3,-18.6,,0,,1938,,,,-13.9,,,1192940,0,27,,1192940.1938.1.27,0,,,,36.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-28 00:00:00,-24.4,-21.7,,0,,1938,,,,-18.9,,,1192940,0,28,,1192940.1938.1.28,0,,,,39.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-29 00:00:00,-37.8,-29.5,,0,,1938,,,,-21.1,,,1192940,0,29,,1192940.1938.1.29,0,,,,47.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-30 00:00:00,-38.9,-31.1,,0,,1938,,,,-23.3,,,1192940,0,30,,1192940.1938.1.30,0,,,,49.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1938-01-31 00:00:00,-37.2,-30.8,,0,,1938,,,,-24.4,,,1192940,0,31,,1192940.1938.1.31,0,,,,48.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,2,,BC,,,0,1938-02-01 00:00:00,-34.4,-27.2,,0,,1938,,,,-20,,,1192940,0,1,,1192940.1938.2.1,0,,,T,45.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,2,,BC,,,0,1938-02-02 00:00:00,-32.2,-28.1,,0,,1938,,,,-23.9,,,1192940,0,2,,1192940.1938.2.2,0,,,T,46.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,2,1938-02-03 00:00:00,-30.6,-26.4,,0,,1938,,,,-22.2,,,1192940,2,3,,1192940.1938.2.3,0,,,,44.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,1.3,1938-02-04 00:00:00,-26.7,-24.8,,0,,1938,,,,-22.8,,,1192940,1.3,4,,1192940.1938.2.4,0,,,,42.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0.8,1938-02-05 00:00:00,-38.9,-32.8,,0,,1938,,,,-26.7,,,1192940,0.8,5,,1192940.1938.2.5,0,,,,50.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,1,1938-02-06 00:00:00,-29.4,-28.3,,0,,1938,,,,-27.2,,,1192940,1,6,,1192940.1938.2.6,0,,,,46.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,2.5,1938-02-07 00:00:00,-38.3,-33.3,,0,,1938,,,,-28.3,,,1192940,2.5,7,,1192940.1938.2.7,0,,,,51.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-08 00:00:00,-30.6,-27.5,,0,,1938,,,,-24.4,,,1192940,0,8,,1192940.1938.2.8,0,,,,45.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-09 00:00:00,-37.8,-30.6,,0,,1938,,,,-23.3,,,1192940,0,9,,1192940.1938.2.9,0,,,,48.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-10 00:00:00,-33.9,-26.4,,0,,1938,,,,-18.9,,,1192940,0,10,,1192940.1938.2.10,0,,,,44.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,2,,BC,,,0,1938-02-11 00:00:00,-39.4,-31.4,,0,,1938,,,,-23.3,,,1192940,0,11,,1192940.1938.2.11,0,,,T,49.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-12 00:00:00,-34.4,-28.9,,0,,1938,,,,-23.3,,,1192940,0,12,,1192940.1938.2.12,0,,,,46.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-13 00:00:00,-30,-25,,0,,1938,,,,-20,,,1192940,0,13,,1192940.1938.2.13,0,,,,43,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-14 00:00:00,-38.3,-28.9,,0,,1938,,,,-19.4,,,1192940,0,14,,1192940.1938.2.14,0,,,,46.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-15 00:00:00,-38.9,-29.5,,0,,1938,,,,-20,,,1192940,0,15,,1192940.1938.2.15,0,,,,47.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,2,,BC,,,0,1938-02-16 00:00:00,-32.8,-25.9,,0,,1938,,,,-18.9,,,1192940,0,16,,1192940.1938.2.16,0,,,T,43.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,1.5,1938-02-17 00:00:00,-25.6,-20.6,,0,,1938,,,,-15.6,,,1192940,1.5,17,,1192940.1938.2.17,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-18 00:00:00,-24.4,-21.4,,0,,1938,,,,-18.3,,,1192940,0,18,,1192940.1938.2.18,0,,,,39.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-19 00:00:00,-22.8,-20.6,,0,,1938,,,,-18.3,,,1192940,0,19,,1192940.1938.2.19,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0.5,1938-02-20 00:00:00,-21.7,-20.6,,0,,1938,,,,-19.4,,,1192940,0.5,20,,1192940.1938.2.20,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-21 00:00:00,-29.4,-21.1,,0,,1938,,,,-12.8,,,1192940,0,21,,1192940.1938.2.21,0,,,,39.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-22 00:00:00,-20,-11.1,,0,,1938,,,,-2.2,,,1192940,0,22,,1192940.1938.2.22,0,,,,29.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-23 00:00:00,-17.2,-7,,0,,1938,,,,3.3,,,1192940,0,23,,1192940.1938.2.23,0,,,,25,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-24 00:00:00,-7.8,-0.6,,0,,1938,,,,6.7,,,1192940,0,24,,1192940.1938.2.24,0,,,,18.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-25 00:00:00,-3.3,3.9,,0,,1938,,,,11.1,,,1192940,0,25,,1192940.1938.2.25,0,,,,14.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-26 00:00:00,-5,1.7,,0,,1938,,,,8.3,,,1192940,0,26,,1192940.1938.2.26,0,,,,16.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-27 00:00:00,-5,4.2,,0,,1938,,,,13.3,,,1192940,0,27,,1192940.1938.2.27,0,,,,13.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1938-02-28 00:00:00,-7.2,-3.3,,0,,1938,,,,0.6,,,1192940,0,28,,1192940.1938.2.28,0,,,,21.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-01 00:00:00,-13.9,-7.8,,0,,1938,,,,-1.7,,,1192940,0,1,,1192940.1938.3.1,0,,,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-02 00:00:00,-13.9,-7.3,,0,,1938,,,,-0.6,,,1192940,0,2,,1192940.1938.3.2,0,,,,25.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-03 00:00:00,-16.7,-9.8,,0,,1938,,,,-2.8,,,1192940,0,3,,1192940.1938.3.3,0,,,,27.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,3,,BC,,,0,1938-03-04 00:00:00,-11.7,-8.1,,0,,1938,,,,-4.4,,,1192940,0,4,,1192940.1938.3.4,0,,,T,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-05 00:00:00,-6.1,-4.2,,0,,1938,,,,-2.2,,,1192940,0,5,,1192940.1938.3.5,0,,,,22.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-06 00:00:00,-20.6,-11.2,,0,,1938,,,,-1.7,,,1192940,0,6,,1192940.1938.3.6,0,,,,29.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-07 00:00:00,-14.4,-9.2,,0,,1938,,,,-3.9,,,1192940,0,7,,1192940.1938.3.7,0,,,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-08 00:00:00,-14.4,-9.2,,0,,1938,,,,-3.9,,,1192940,0,8,,1192940.1938.3.8,0,,,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-09 00:00:00,-15.6,-4.5,,0,,1938,,,,6.7,,,1192940,0,9,,1192940.1938.3.9,0,,,,22.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-10 00:00:00,-16.1,-5.3,,0,,1938,,,,5.6,,,1192940,0,10,,1192940.1938.3.10,0,,,,23.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-11 00:00:00,-7.8,-3.9,,0,,1938,,,,0,,,1192940,0,11,,1192940.1938.3.11,0,,,,21.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-12 00:00:00,-18.9,-8.4,,0,,1938,,,,2.2,,,1192940,0,12,,1192940.1938.3.12,0,,,,26.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,1.3,1938-03-13 00:00:00,-10.6,-6.7,,0,,1938,,,,-2.8,,,1192940,1.3,13,,1192940.1938.3.13,0,,,,24.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-14 00:00:00,-13.9,-8.4,,0,,1938,,,,-2.8,,,1192940,0,14,,1192940.1938.3.14,0,,,,26.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-15 00:00:00,-16.7,-4.5,,0,,1938,,,,7.8,,,1192940,0,15,,1192940.1938.3.15,0,,,,22.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-16 00:00:00,-15,-7.5,,0,,1938,,,,0,,,1192940,0,16,,1192940.1938.3.16,0,,,,25.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-17 00:00:00,-8.9,-3.6,,0,,1938,,,,1.7,,,1192940,0,17,,1192940.1938.3.17,0,,,,21.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-18 00:00:00,-17.8,-9.2,,0,,1938,,,,-0.6,,,1192940,0,18,,1192940.1938.3.18,0,,,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-19 00:00:00,-14.4,-7.8,,0,,1938,,,,-1.1,,,1192940,0,19,,1192940.1938.3.19,0,,,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,2.5,1938-03-20 00:00:00,-5.6,-2.3,,0,,1938,,,,1.1,,,1192940,2.5,20,,1192940.1938.3.20,0,,,,20.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-21 00:00:00,-17.2,-5.8,,0,,1938,,,,5.6,,,1192940,0,21,,1192940.1938.3.21,0,,,,23.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-22 00:00:00,-14.4,-5.6,,0,,1938,,,,3.3,,,1192940,0,22,,1192940.1938.3.22,0,,,,23.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,3,,BC,,,0,1938-03-23 00:00:00,-11.1,-4.7,,0,,1938,,,,1.7,,,1192940,0,23,,1192940.1938.3.23,0,,,T,22.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-24 00:00:00,-16.1,-6.1,,0,,1938,,,,3.9,,,1192940,0,24,,1192940.1938.3.24,0,,,,24.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-25 00:00:00,-10,1.1,,0,,1938,,,,12.2,,,1192940,0,25,,1192940.1938.3.25,0,,,,16.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,,0,1938-03-26 00:00:00,0,4.2,,0,,1938,,,,8.3,,,1192940,0,26,,1192940.1938.3.26,0,,,,13.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,3,,BC,,,0,1938-03-27 00:00:00,-10.6,-5.6,,0,,1938,,,,-0.6,,,1192940,0,27,,1192940.1938.3.27,0,,,T,23.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,M,0,1938-03-28 00:00:00,-17.8,,M,,,1938,,M,,,,,1192940,0,28,M,1192940.1938.3.28,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,M,0,1938-03-29 00:00:00,-25.6,,M,,,1938,,M,,,,,1192940,0,29,M,1192940.1938.3.29,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,M,0,1938-03-30 00:00:00,-20,,M,,,1938,,M,,,,,1192940,0,30,M,1192940.1938.3.30,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,3,,BC,,M,0,1938-03-31 00:00:00,-17.2,,M,,,1938,,M,,,,,1192940,0,31,M,1192940.1938.3.31,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-01 00:00:00,-8.9,,M,,,1938,,M,,,,,1192940,0,1,M,1192940.1938.4.1,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-02 00:00:00,-6.7,,M,,,1938,,M,,,,,1192940,0,2,M,1192940.1938.4.2,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-03 00:00:00,-0.6,,M,,,1938,,M,,,,,1192940,0,3,M,1192940.1938.4.3,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-04 00:00:00,-9.4,,M,,,1938,,M,,,,,1192940,0,4,M,1192940.1938.4.4,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-05 00:00:00,-14.4,,M,,,1938,,M,,,,,1192940,0,5,M,1192940.1938.4.5,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-06 00:00:00,-5,,M,,,1938,,M,,,,,1192940,0,6,M,1192940.1938.4.6,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-07 00:00:00,-3.3,,M,,,1938,,M,,,,,1192940,0,7,M,1192940.1938.4.7,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-08 00:00:00,-2.8,,M,,,1938,,M,,,,,1192940,0,8,M,1192940.1938.4.8,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,7.6,1938-04-09 00:00:00,-3.3,,M,,,1938,,M,,,,,1192940,7.6,9,M,1192940.1938.4.9,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0.3,1938-04-10 00:00:00,-7.8,,M,,,1938,,M,,,,,1192940,0.3,10,M,1192940.1938.4.10,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-11 00:00:00,-3.3,,M,,,1938,,M,,,,,1192940,0,11,M,1192940.1938.4.11,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-12 00:00:00,-6.1,,M,,,1938,,M,,,,,1192940,0.5,12,M,1192940.1938.4.12,0.5,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-13 00:00:00,-2.2,,M,,,1938,,M,,,,,1192940,0,13,M,1192940.1938.4.13,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,M,0,1938-04-14 00:00:00,-3.9,,M,,,1938,,M,,,,,1192940,0,14,M,1192940.1938.4.14,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-15 00:00:00,-3.9,4.7,,0,,1938,,,,13.3,,,1192940,0,15,,1192940.1938.4.15,0,,,,13.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-16 00:00:00,0,5,,0,,1938,,,,10,,,1192940,0,16,,1192940.1938.4.16,0,,,,13,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-17 00:00:00,-5,1.7,,0,,1938,,,,8.3,,,1192940,0,17,,1192940.1938.4.17,0,,,,16.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-18 00:00:00,-1.1,3.6,,0,,1938,,,,8.3,,,1192940,0,18,,1192940.1938.4.18,0,,,,14.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-19 00:00:00,0,4.2,,0,,1938,,,,8.3,,,1192940,0,19,,1192940.1938.4.19,0,,,,13.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-20 00:00:00,-3.9,4.2,,0,,1938,,,,12.2,,,1192940,0,20,,1192940.1938.4.20,0,,,,13.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0.8,1938-04-21 00:00:00,-11.7,-7.8,,0,,1938,,,,-3.9,,,1192940,0.8,21,,1192940.1938.4.21,0,,,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-22 00:00:00,-11.7,-4.8,,0,,1938,,,,2.2,,,1192940,0,22,,1192940.1938.4.22,0,,,,22.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-23 00:00:00,-10.6,-2,,0,,1938,,,,6.7,,,1192940,0,23,,1192940.1938.4.23,0,,,,20,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-24 00:00:00,-8.3,1.4,,0,,1938,,,,11.1,,,1192940,0,24,,1192940.1938.4.24,0,,,,16.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-25 00:00:00,-5.6,4.4,,0,,1938,,,,14.4,,,1192940,0,25,,1192940.1938.4.25,0,,,,13.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-26 00:00:00,-5.6,1.4,,0,,1938,,,,8.3,,,1192940,0,26,,1192940.1938.4.26,0,,,,16.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-27 00:00:00,-3.3,7.3,,0,,1938,,,,17.8,,,1192940,0,27,,1192940.1938.4.27,0,,,,10.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-28 00:00:00,-2.8,7.2,,0,,1938,,,,17.2,,,1192940,0,28,,1192940.1938.4.28,0,,,,10.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-29 00:00:00,0.6,7.3,,0,,1938,,,,13.9,,,1192940,0,29,,1192940.1938.4.29,0,,,,10.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,4,,BC,,,0,1938-04-30 00:00:00,-2.8,7,,0,,1938,,,,16.7,,,1192940,0,30,,1192940.1938.4.30,0,,,,11,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,2.5,1938-05-01 00:00:00,-1.1,0.9,,0,,1938,,,,2.8,,,1192940,20.8,1,,1192940.1938.5.1,18.3,,,,17.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-02 00:00:00,0.6,4.8,,0,,1938,,,,8.9,,,1192940,2.8,2,,1192940.1938.5.2,2.8,,,,13.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-03 00:00:00,0,5.9,,0,,1938,,,,11.7,,,1192940,0,3,,1192940.1938.5.3,0,,,,12.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-04 00:00:00,-1.1,6.1,,0,,1938,,,,13.3,,,1192940,0,4,,1192940.1938.5.4,0,,,,11.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-05 00:00:00,-1.1,7.8,,0,,1938,,,,16.7,,,1192940,0,5,,1192940.1938.5.5,0,,,,10.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-06 00:00:00,-1.7,7.8,,0,,1938,,,,17.2,,,1192940,0,6,,1192940.1938.5.6,0,,,,10.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-07 00:00:00,0,9.2,,0,,1938,,,,18.3,,,1192940,0,7,,1192940.1938.5.7,0,,,,8.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-08 00:00:00,-2.2,2.5,,0,,1938,,,,7.2,,,1192940,0,8,,1192940.1938.5.8,0,,,,15.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,5,,BC,,,0,1938-05-09 00:00:00,0.6,5.3,,0,,1938,,,,10,,,1192940,0,9,,1192940.1938.5.9,0,,,,12.7,FORT NELSON A
