"yrmon","max_consec","Station","year","month"
194603,4,"YVR",1946,3
194604,22,"YVR",1946,4
194605,20,"YVR",1946,5
194606,5,"YVR",1946,6
194607,13,"YVR",1946,7
194608,25,"YVR",1946,8
194609,14,"YVR",1946,9
194610,10,"YVR",1946,10
194611,6,"YVR",1946,11
194612,4,"YVR",1946,12
194701,4,"YVR",1947,1
194702,7,"YVR",1947,2
194703,7,"YVR",1947,3
194704,8,"YVR",1947,4
194705,13,"YVR",1947,5
194706,8,"YVR",1947,6
194707,11,"YVR",1947,7
194708,22,"YVR",1947,8
194709,15,"YVR",1947,9
194710,4,"YVR",1947,10
194711,4,"YVR",1947,11
194712,3,"YVR",1947,12
194801,10,"YVR",1948,1
194802,3,"YVR",1948,2
194803,10,"YVR",1948,3
194804,7,"YVR",1948,4
194805,11,"YVR",1948,5
194806,12,"YVR",1948,6
194807,14,"YVR",1948,7
194808,8,"YVR",1948,8
194809,10,"YVR",1948,9
194810,12,"YVR",1948,10
194811,5,"YVR",1948,11
194812,6,"YVR",1948,12
194901,7,"YVR",1949,1
194902,12,"YVR",1949,2
194903,6,"YVR",1949,3
194904,6,"YVR",1949,4
194905,14,"YVR",1949,5
194906,18,"YVR",1949,6
194907,17,"YVR",1949,7
194908,20,"YVR",1949,8
194909,14,"YVR",1949,9
194910,10,"YVR",1949,10
194911,6,"YVR",1949,11
194912,2,"YVR",1949,12
195001,6,"YVR",1950,1
195002,3,"YVR",1950,2
195003,2,"YVR",1950,3
195004,7,"YVR",1950,4
195005,15,"YVR",1950,5
195006,12,"YVR",1950,6
195007,18,"YVR",1950,7
195008,30,"YVR",1950,8
195009,22,"YVR",1950,9
195010,4,"YVR",1950,10
195011,4,"YVR",1950,11
195012,2,"YVR",1950,12
195101,6,"YVR",1951,1
195102,6,"YVR",1951,2
195103,28,"YVR",1951,3
195104,26,"YVR",1951,4
195105,8,"YVR",1951,5
195106,75,"YVR",1951,6
195107,57,"YVR",1951,7
195108,26,"YVR",1951,8
195109,16,"YVR",1951,9
195110,4,"YVR",1951,10
195111,12,"YVR",1951,11
195112,4,"YVR",1951,12
195201,2,"YVR",1952,1
195202,6,"YVR",1952,2
195203,4,"YVR",1952,3
195204,9,"YVR",1952,4
195205,8,"YVR",1952,5
195206,23,"YVR",1952,6
195207,28,"YVR",1952,7
195208,20,"YVR",1952,8
195209,20,"YVR",1952,9
195210,19,"YVR",1952,10
195211,12,"YVR",1952,11
195212,5,"YVR",1952,12
195301,3,"YVR",1953,1
195302,9,"YVR",1953,2
195303,9,"YVR",1953,3
195304,6,"YVR",1953,4
195305,9,"YVR",1953,5
195306,10,"YVR",1953,6
195307,20,"YVR",1953,7
195308,15,"YVR",1953,8
195309,10,"YVR",1953,9
195310,9,"YVR",1953,10
195311,2,"YVR",1953,11
195312,3,"YVR",1953,12
195401,11,"YVR",1954,1
195402,10,"YVR",1954,2
195403,16,"YVR",1954,3
195404,15,"YVR",1954,4
195405,11,"YVR",1954,5
195406,6,"YVR",1954,6
195407,35,"YVR",1954,7
195408,14,"YVR",1954,8
195409,13,"YVR",1954,9
195410,12,"YVR",1954,10
195411,8,"YVR",1954,11
195412,6,"YVR",1954,12
195501,4,"YVR",1955,1
195502,6,"YVR",1955,2
195503,9,"YVR",1955,3
195504,14,"YVR",1955,4
195505,18,"YVR",1955,5
195506,16,"YVR",1955,6
195507,8,"YVR",1955,7
195508,24,"YVR",1955,8
195509,12,"YVR",1955,9
195510,10,"YVR",1955,10
195511,7,"YVR",1955,11
195512,6,"YVR",1955,12
195601,11,"YVR",1956,1
195602,4,"YVR",1956,2
195603,7,"YVR",1956,3
195604,27,"YVR",1956,4
195605,16,"YVR",1956,5
195606,7,"YVR",1956,6
195607,18,"YVR",1956,7
195608,12,"YVR",1956,8
195609,10,"YVR",1956,9
195610,5,"YVR",1956,10
195611,14,"YVR",1956,11
195612,7,"YVR",1956,12
195701,18,"YVR",1957,1
195702,11,"YVR",1957,2
195703,4,"YVR",1957,3
195704,7,"YVR",1957,4
195705,16,"YVR",1957,5
195706,6,"YVR",1957,6
195707,11,"YVR",1957,7
195708,13,"YVR",1957,8
195709,19,"YVR",1957,9
195710,11,"YVR",1957,10
195711,9,"YVR",1957,11
195712,4,"YVR",1957,12
195801,3,"YVR",1958,1
195802,6,"YVR",1958,2
195803,8,"YVR",1958,3
195804,26,"YVR",1958,4
195805,18,"YVR",1958,5
195806,15,"YVR",1958,6
195807,25,"YVR",1958,7
195808,21,"YVR",1958,8
195809,12,"YVR",1958,9
195810,12,"YVR",1958,10
195811,6,"YVR",1958,11
195812,3,"YVR",1958,12
195901,9,"YVR",1959,1
195902,6,"YVR",1959,2
195903,4,"YVR",1959,3
195904,12,"YVR",1959,4
195905,7,"YVR",1959,5
195906,10,"YVR",1959,6
195907,28,"YVR",1959,7
195908,9,"YVR",1959,8
195909,10,"YVR",1959,9
195910,5,"YVR",1959,10
195911,7,"YVR",1959,11
195912,5,"YVR",1959,12
196001,5,"YVR",1960,1
196002,11,"YVR",1960,2
196003,8,"YVR",1960,3
196004,9,"YVR",1960,4
196005,14,"YVR",1960,5
196006,13,"YVR",1960,6
196007,42,"YVR",1960,7
196008,12,"YVR",1960,8
196009,13,"YVR",1960,9
196010,5,"YVR",1960,10
196011,6,"YVR",1960,11
196012,7,"YVR",1960,12
196101,11,"YVR",1961,1
196102,2,"YVR",1961,2
196103,4,"YVR",1961,3
196104,6,"YVR",1961,4
196105,10,"YVR",1961,5
196106,18,"YVR",1961,6
196107,39,"YVR",1961,7
196108,14,"YVR",1961,8
196109,22,"YVR",1961,9
196110,6,"YVR",1961,10
196111,5,"YVR",1961,11
196112,4,"YVR",1961,12
196201,5,"YVR",1962,1
196202,14,"YVR",1962,2
196203,8,"YVR",1962,3
196204,7,"YVR",1962,4
196205,4,"YVR",1962,5
196206,17,"YVR",1962,6
196207,16,"YVR",1962,7
196208,14,"YVR",1962,8
196209,13,"YVR",1962,9
196210,8,"YVR",1962,10
196211,3,"YVR",1962,11
196212,5,"YVR",1962,12
196301,10,"YVR",1963,1
196302,6,"YVR",1963,2
196303,13,"YVR",1963,3
196304,4,"YVR",1963,4
196305,29,"YVR",1963,5
196306,11,"YVR",1963,6
196307,20,"YVR",1963,7
196308,11,"YVR",1963,8
196309,11,"YVR",1963,9
196310,5,"YVR",1963,10
196311,7,"YVR",1963,11
196312,5,"YVR",1963,12
196401,3,"YVR",1964,1
196402,9,"YVR",1964,2
196403,5,"YVR",1964,3
196404,6,"YVR",1964,4
196405,8,"YVR",1964,5
196406,16,"YVR",1964,6
196407,7,"YVR",1964,7
196408,6,"YVR",1964,8
196409,12,"YVR",1964,9
196410,6,"YVR",1964,10
196411,10,"YVR",1964,11
196412,5,"YVR",1964,12
196501,4,"YVR",1965,1
196502,21,"YVR",1965,2
196503,20,"YVR",1965,3
196504,6,"YVR",1965,4
196505,11,"YVR",1965,5
196506,37,"YVR",1965,6
196507,18,"YVR",1965,7
196508,18,"YVR",1965,8
196509,12,"YVR",1965,9
196510,6,"YVR",1965,10
196511,3,"YVR",1965,11
196512,7,"YVR",1965,12
196601,6,"YVR",1966,1
196602,4,"YVR",1966,2
196603,9,"YVR",1966,3
196604,8,"YVR",1966,4
196605,5,"YVR",1966,5
196606,7,"YVR",1966,6
196607,17,"YVR",1966,7
196608,12,"YVR",1966,8
196609,9,"YVR",1966,9
196610,8,"YVR",1966,10
196611,4,"YVR",1966,11
196612,3,"YVR",1966,12
196701,2,"YVR",1967,1
196702,7,"YVR",1967,2
196703,6,"YVR",1967,3
196704,9,"YVR",1967,4
196705,13,"YVR",1967,5
196706,20,"YVR",1967,6
196707,16,"YVR",1967,7
196708,13,"YVR",1967,8
196709,18,"YVR",1967,9
196710,2,"YVR",1967,10
196711,7,"YVR",1967,11
196712,10,"YVR",1967,12
196801,4,"YVR",1968,1
196802,13,"YVR",1968,2
196803,5,"YVR",1968,3
196804,5,"YVR",1968,4
196805,9,"YVR",1968,5
196806,12,"YVR",1968,6
196807,24,"YVR",1968,7
196808,12,"YVR",1968,8
196809,10,"YVR",1968,9
196810,3,"YVR",1968,10
196811,3,"YVR",1968,11
196812,4,"YVR",1968,12
196901,5,"YVR",1969,1
196902,6,"YVR",1969,2
196903,8,"YVR",1969,3
196904,3,"YVR",1969,4
196905,24,"YVR",1969,5
196906,22,"YVR",1969,6
196907,24,"YVR",1969,7
196908,7,"YVR",1969,8
196909,7,"YVR",1969,9
196910,9,"YVR",1969,10
196911,7,"YVR",1969,11
196912,4,"YVR",1969,12
197001,5,"YVR",1970,1
197002,16,"YVR",1970,2
197003,11,"YVR",1970,3
197004,8,"YVR",1970,4
197005,10,"YVR",1970,5
197006,26,"YVR",1970,6
197007,23,"YVR",1970,7
197008,14,"YVR",1970,8
197009,11,"YVR",1970,9
197010,10,"YVR",1970,10
197011,7,"YVR",1970,11
197012,7,"YVR",1970,12
197101,6,"YVR",1971,1
197102,4,"YVR",1971,2
197103,7,"YVR",1971,3
197104,8,"YVR",1971,4
197105,7,"YVR",1971,5
197106,7,"YVR",1971,6
197107,33,"YVR",1971,7
197108,13,"YVR",1971,8
197109,11,"YVR",1971,9
197110,7,"YVR",1971,10
197111,4,"YVR",1971,11
197112,4,"YVR",1971,12
197201,7,"YVR",1972,1
197202,4,"YVR",1972,2
197203,5,"YVR",1972,3
197204,3,"YVR",1972,4
197205,18,"YVR",1972,5
197206,10,"YVR",1972,6
197207,34,"YVR",1972,7
197208,15,"YVR",1972,8
197209,11,"YVR",1972,9
197210,9,"YVR",1972,10
197211,7,"YVR",1972,11
197212,7,"YVR",1972,12
197301,6,"YVR",1973,1
197302,11,"YVR",1973,2
197303,5,"YVR",1973,3
197304,15,"YVR",1973,4
197305,13,"YVR",1973,5
197306,8,"YVR",1973,6
197307,18,"YVR",1973,7
197308,10,"YVR",1973,8
197309,13,"YVR",1973,9
197310,4,"YVR",1973,10
197311,5,"YVR",1973,11
197312,14,"YVR",1973,12
197401,11,"YVR",1974,1
197402,7,"YVR",1974,2
197403,8,"YVR",1974,3
197404,7,"YVR",1974,4
197405,6,"YVR",1974,5
197406,22,"YVR",1974,6
197407,20,"YVR",1974,7
197408,26,"YVR",1974,8
197409,21,"YVR",1974,9
197410,9,"YVR",1974,10
197411,7,"YVR",1974,11
197412,2,"YVR",1974,12
197501,3,"YVR",1975,1
197502,3,"YVR",1975,2
197503,11,"YVR",1975,3
197504,14,"YVR",1975,4
197505,11,"YVR",1975,5
197506,18,"YVR",1975,6
197507,10,"YVR",1975,7
197508,33,"YVR",1975,8
197509,32,"YVR",1975,9
197510,4,"YVR",1975,10
197511,4,"YVR",1975,11
197512,8,"YVR",1975,12
197601,9,"YVR",1976,1
197602,7,"YVR",1976,2
197603,8,"YVR",1976,3
197604,7,"YVR",1976,4
197605,13,"YVR",1976,5
197606,8,"YVR",1976,6
197607,10,"YVR",1976,7
197608,6,"YVR",1976,8
197609,17,"YVR",1976,9
197610,14,"YVR",1976,10
197611,11,"YVR",1976,11
197612,6,"YVR",1976,12
197701,12,"YVR",1977,1
197702,5,"YVR",1977,2
197703,12,"YVR",1977,3
197704,7,"YVR",1977,4
197705,6,"YVR",1977,5
197706,16,"YVR",1977,6
197707,37,"YVR",1977,7
197708,22,"YVR",1977,8
197709,7,"YVR",1977,9
197710,4,"YVR",1977,10
197711,7,"YVR",1977,11
197712,8,"YVR",1977,12
197801,5,"YVR",1978,1
197802,10,"YVR",1978,2
197803,6,"YVR",1978,3
197804,4,"YVR",1978,4
197805,12,"YVR",1978,5
197806,26,"YVR",1978,6
197807,15,"YVR",1978,7
197808,9,"YVR",1978,8
197809,5,"YVR",1978,9
197810,8,"YVR",1978,10
197811,7,"YVR",1978,11
197812,17,"YVR",1978,12
197901,9,"YVR",1979,1
197902,3,"YVR",1979,2
197903,10,"YVR",1979,3
197904,14,"YVR",1979,4
197905,11,"YVR",1979,5
197906,10,"YVR",1979,6
197907,33,"YVR",1979,7
197908,13,"YVR",1979,8
197909,16,"YVR",1979,9
197910,14,"YVR",1979,10
197911,10,"YVR",1979,11
197912,3,"YVR",1979,12
198001,15,"YVR",1980,1
198002,9,"YVR",1980,2
198003,4,"YVR",1980,3
198004,10,"YVR",1980,4
198005,8,"YVR",1980,5
198006,7,"YVR",1980,6
198007,28,"YVR",1980,7
198008,16,"YVR",1980,8
198009,12,"YVR",1980,9
198010,11,"YVR",1980,10
198011,3,"YVR",1980,11
198012,6,"YVR",1980,12
198101,12,"YVR",1981,1
198102,10,"YVR",1981,2
198103,7,"YVR",1981,3
198104,4,"YVR",1981,4
198105,5,"YVR",1981,5
198106,4,"YVR",1981,6
198107,31,"YVR",1981,7
198108,19,"YVR",1981,8
198109,8,"YVR",1981,9
198110,16,"YVR",1981,10
198111,6,"YVR",1981,11
198112,2,"YVR",1981,12
198201,3,"YVR",1982,1
198202,8,"YVR",1982,2
198203,10,"YVR",1982,3
198204,9,"YVR",1982,4
198205,11,"YVR",1982,5
198206,20,"YVR",1982,6
198207,17,"YVR",1982,7
198208,16,"YVR",1982,8
198209,8,"YVR",1982,9
198210,8,"YVR",1982,10
198211,5,"YVR",1982,11
198212,7,"YVR",1982,12
198301,6,"YVR",1983,1
198302,5,"YVR",1983,2
198303,7,"YVR",1983,3
198304,9,"YVR",1983,4
198305,13,"YVR",1983,5
198306,6,"YVR",1983,6
198307,11,"YVR",1983,7
198308,17,"YVR",1983,8
198309,7,"YVR",1983,9
198310,12,"YVR",1983,10
198311,6,"YVR",1983,11
198312,11,"YVR",1983,12
198401,9,"YVR",1984,1
198402,5,"YVR",1984,2
198403,6,"YVR",1984,3
198404,7,"YVR",1984,4
198405,4,"YVR",1984,5
198406,11,"YVR",1984,6
198407,34,"YVR",1984,7
198408,10,"YVR",1984,8
198409,11,"YVR",1984,9
198410,10,"YVR",1984,10
198411,6,"YVR",1984,11
198412,14,"YVR",1984,12
198501,13,"YVR",1985,1
198502,6,"YVR",1985,2
198503,13,"YVR",1985,3
198504,7,"YVR",1985,4
198505,8,"YVR",1985,5
198506,47,"YVR",1985,6
198507,31,"YVR",1985,7
198508,20,"YVR",1985,8
198509,13,"YVR",1985,9
198510,4,"YVR",1985,10
198511,5,"YVR",1985,11
198512,13,"YVR",1985,12
198601,3,"YVR",1986,1
198602,10,"YVR",1986,2
198603,6,"YVR",1986,3
198604,6,"YVR",1986,4
198605,18,"YVR",1986,5
198606,13,"YVR",1986,6
198607,57,"YVR",1986,7
198608,43,"YVR",1986,8
198609,25,"YVR",1986,9
198610,24,"YVR",1986,10
198611,4,"YVR",1986,11
198612,5,"YVR",1986,12
198701,5,"YVR",1987,1
198702,7,"YVR",1987,2
198703,8,"YVR",1987,3
198704,13,"YVR",1987,4
198705,13,"YVR",1987,5
198706,12,"YVR",1987,6
198707,16,"YVR",1987,7
198708,19,"YVR",1987,8
198709,28,"YVR",1987,9
198710,24,"YVR",1987,10
198711,8,"YVR",1987,11
198712,8,"YVR",1987,12
198801,7,"YVR",1988,1
198802,8,"YVR",1988,2
198803,11,"YVR",1988,3
198804,10,"YVR",1988,4
198805,8,"YVR",1988,5
198806,8,"YVR",1988,6
198807,33,"YVR",1988,7
198808,30,"YVR",1988,8
198809,15,"YVR",1988,9
198810,7,"YVR",1988,10
198811,3,"YVR",1988,11
198812,4,"YVR",1988,12
198901,16,"YVR",1989,1
198902,15,"YVR",1989,2
198903,2,"YVR",1989,3
198904,14,"YVR",1989,4
198905,17,"YVR",1989,5
198906,12,"YVR",1989,6
198907,14,"YVR",1989,7
198908,34,"YVR",1989,8
198909,25,"YVR",1989,9
198910,5,"YVR",1989,10
198911,4,"YVR",1989,11
198912,10,"YVR",1989,12
199001,5,"YVR",1990,1
199002,7,"YVR",1990,2
199003,20,"YVR",1990,3
199004,12,"YVR",1990,4
199005,9,"YVR",1990,5
199006,11,"YVR",1990,6
199007,41,"YVR",1990,7
199008,17,"YVR",1990,8
199009,14,"YVR",1990,9
199010,4,"YVR",1990,10
199011,2,"YVR",1990,11
199012,5,"YVR",1990,12
199101,12,"YVR",1991,1
199102,9,"YVR",1991,2
199103,4,"YVR",1991,3
199104,13,"YVR",1991,4
199105,10,"YVR",1991,5
199106,12,"YVR",1991,6
199107,13,"YVR",1991,7
199108,13,"YVR",1991,8
199109,32,"YVR",1991,9
199110,15,"YVR",1991,10
199111,3,"YVR",1991,11
199112,5,"YVR",1991,12
199201,4,"YVR",1992,1
199202,9,"YVR",1992,2
199203,11,"YVR",1992,3
199204,5,"YVR",1992,4
199205,18,"YVR",1992,5
199206,15,"YVR",1992,6
199207,14,"YVR",1992,7
199208,12,"YVR",1992,8
199209,15,"YVR",1992,9
199210,11,"YVR",1992,10
199211,4,"YVR",1992,11
199212,18,"YVR",1992,12
199301,16,"YVR",1993,1
199302,8,"YVR",1993,2
199303,7,"YVR",1993,3
199304,2,"YVR",1993,4
199305,7,"YVR",1993,5
199306,5,"YVR",1993,6
199307,10,"YVR",1993,7
199308,42,"YVR",1993,8
199309,33,"YVR",1993,9
199310,6,"YVR",1993,10
199311,11,"YVR",1993,11
199312,14,"YVR",1993,12
199401,15,"YVR",1994,1
199402,7,"YVR",1994,2
199403,11,"YVR",1994,3
199404,6,"YVR",1994,4
199405,11,"YVR",1994,5
199406,6,"YVR",1994,6
199407,16,"YVR",1994,7
199408,12,"YVR",1994,8
199409,14,"YVR",1994,9
199410,11,"YVR",1994,10
199411,3,"YVR",1994,11
199412,9,"YVR",1994,12
199501,7,"YVR",1995,1
199502,7,"YVR",1995,2
199503,8,"YVR",1995,3
199504,14,"YVR",1995,4
199505,23,"YVR",1995,5
199506,11,"YVR",1995,6
199507,15,"YVR",1995,7
199508,16,"YVR",1995,8
199509,22,"YVR",1995,9
199510,9,"YVR",1995,10
199511,3,"YVR",1995,11
199512,9,"YVR",1995,12
199601,10,"YVR",1996,1
199602,7,"YVR",1996,2
199603,7,"YVR",1996,3
199604,3,"YVR",1996,4
199605,9,"YVR",1996,5
199606,11,"YVR",1996,6
199607,14,"YVR",1996,7
199608,25,"YVR",1996,8
199609,10,"YVR",1996,9
199610,5,"YVR",1996,10
199611,3,"YVR",1996,11
199612,3,"YVR",1996,12
199701,6,"YVR",1997,1
199702,8,"YVR",1997,2
199703,6,"YVR",1997,3
199704,12,"YVR",1997,4
199705,15,"YVR",1997,5
199706,7,"YVR",1997,6
199707,15,"YVR",1997,7
199708,13,"YVR",1997,8
199709,7,"YVR",1997,9
199710,5,"YVR",1997,10
199711,9,"YVR",1997,11
199712,6,"YVR",1997,12
199801,5,"YVR",1998,1
199802,2,"YVR",1998,2
199803,5,"YVR",1998,3
199804,14,"YVR",1998,4
199805,13,"YVR",1998,5
199806,13,"YVR",1998,6
199807,31,"YVR",1998,7
199808,30,"YVR",1998,8
199809,16,"YVR",1998,9
199810,7,"YVR",1998,10
199811,4,"YVR",1998,11
199812,3,"YVR",1998,12
199901,5,"YVR",1999,1
199902,2,"YVR",1999,2
199903,3,"YVR",1999,3
199904,6,"YVR",1999,4
199905,12,"YVR",1999,5
199906,6,"YVR",1999,6
199907,20,"YVR",1999,7
199908,7,"YVR",1999,8
199909,17,"YVR",1999,9
199910,9,"YVR",1999,10
199911,2,"YVR",1999,11
199912,10,"YVR",1999,12
200001,4,"YVR",2000,1
200002,11,"YVR",2000,2
200003,7,"YVR",2000,3
200004,9,"YVR",2000,4
200005,6,"YVR",2000,5
200006,17,"YVR",2000,6
200007,20,"YVR",2000,7
200008,17,"YVR",2000,8
200009,9,"YVR",2000,9
200010,7,"YVR",2000,10
200011,14,"YVR",2000,11
200012,5,"YVR",2000,12
200101,4,"YVR",2001,1
200102,6,"YVR",2001,2
200103,6,"YVR",2001,3
200104,4,"YVR",2001,4
200105,11,"YVR",2001,5
200106,16,"YVR",2001,6
200107,14,"YVR",2001,7
200108,14,"YVR",2001,8
200109,14,"YVR",2001,9
200110,6,"YVR",2001,10
200111,5,"YVR",2001,11
200112,9,"YVR",2001,12
200201,3,"YVR",2002,1
200202,13,"YVR",2002,2
200203,8,"YVR",2002,3
200204,9,"YVR",2002,4
200205,6,"YVR",2002,5
200206,11,"YVR",2002,6
200207,26,"YVR",2002,7
200208,18,"YVR",2002,8
200209,15,"YVR",2002,9
200210,9,"YVR",2002,10
200211,14,"YVR",2002,11
200212,4,"YVR",2002,12
200301,6,"YVR",2003,1
200302,14,"YVR",2003,2
200303,5,"YVR",2003,3
200304,9,"YVR",2003,4
200305,25,"YVR",2003,5
200306,19,"YVR",2003,6
200307,22,"YVR",2003,7
200308,30,"YVR",2003,8
200309,17,"YVR",2003,9
200310,12,"YVR",2003,10
200311,9,"YVR",2003,11
200312,2,"YVR",2003,12
200401,2,"YVR",2004,1
200402,7,"YVR",2004,2
200403,7,"YVR",2004,3
200404,8,"YVR",2004,4
200405,10,"YVR",2004,5
200406,18,"YVR",2004,6
200407,23,"YVR",2004,7
200408,14,"YVR",2004,8
200409,12,"YVR",2004,9
200410,6,"YVR",2004,10
200411,4,"YVR",2004,11
200412,5,"YVR",2004,12
200501,6,"YVR",2005,1
200502,13,"YVR",2005,2
200503,6,"YVR",2005,3
200504,14,"YVR",2005,4
200505,7,"YVR",2005,5
200506,4,"YVR",2005,6
200507,30,"YVR",2005,7
200508,16,"YVR",2005,8
200509,15,"YVR",2005,9
200510,5,"YVR",2005,10
200511,7,"YVR",2005,11
200512,14,"YVR",2005,12
200601,2,"YVR",2006,1
200602,9,"YVR",2006,2
200603,5,"YVR",2006,3
200604,7,"YVR",2006,4
200605,13,"YVR",2006,5
200606,25,"YVR",2006,6
200607,17,"YVR",2006,7
200608,29,"YVR",2006,8
200609,17,"YVR",2006,9
200610,7,"YVR",2006,10
200611,3,"YVR",2006,11
200612,4,"YVR",2006,12
200701,10,"YVR",2007,1
200702,2,"YVR",2007,2
200703,5,"YVR",2007,3
200704,4,"YVR",2007,4
200705,13,"YVR",2007,5
200706,17,"YVR",2007,6
200707,18,"YVR",2007,7
200708,10,"YVR",2007,8
200709,12,"YVR",2007,9
200710,4,"YVR",2007,10
200711,6,"YVR",2007,11
200712,6,"YVR",2007,12
200801,6,"YVR",2008,1
200802,4,"YVR",2008,2
200803,4,"YVR",2008,3
200804,8,"YVR",2008,4
200805,13,"YVR",2008,5
200806,49,"YVR",2008,6
200807,28,"YVR",2008,7
200808,22,"YVR",2008,8
200809,19,"YVR",2008,9
200810,6,"YVR",2008,10
200811,5,"YVR",2008,11
200812,4,"YVR",2008,12
200901,14,"YVR",2009,1
200902,10,"YVR",2009,2
200903,5,"YVR",2009,3
200904,12,"YVR",2009,4
200905,28,"YVR",2009,5
200906,23,"YVR",2009,6
200907,16,"YVR",2009,7
200908,20,"YVR",2009,8
200909,8,"YVR",2009,9
200910,12,"YVR",2009,10
200911,2,"YVR",2009,11
200912,13,"YVR",2009,12
201001,5,"YVR",2010,1
201002,6,"YVR",2010,2
201003,4,"YVR",2010,3
201004,6,"YVR",2010,4
201005,15,"YVR",2010,5
201006,50,"YVR",2010,6
201007,35,"YVR",2010,7
201008,16,"YVR",2010,8
201009,6,"YVR",2010,9
201010,10,"YVR",2010,10
201011,4,"YVR",2010,11
201012,6,"YVR",2010,12
201101,4,"YVR",2011,1
201102,8,"YVR",2011,2
201103,5,"YVR",2011,3
201104,5,"YVR",2011,4
201105,5,"YVR",2011,5
201106,12,"YVR",2011,6
201107,9,"YVR",2011,7
201108,23,"YVR",2011,8
201109,14,"YVR",2011,9
201110,7,"YVR",2011,10
201111,14,"YVR",2011,11
201112,13,"YVR",2011,12
201201,5,"YVR",2012,1
201202,6,"YVR",2012,2
201203,3,"YVR",2012,3
201204,7,"YVR",2012,4
201205,15,"YVR",2012,5
201206,5,"YVR",2012,6
201207,16,"YVR",2012,7
201208,32,"YVR",2012,8
201209,18,"YVR",2012,9
201210,11,"YVR",2012,10
201211,4,"YVR",2012,11
201212,1,"YVR",2012,12
201301,8,"YVR",2013,1
201302,7,"YVR",2013,2
201303,14,"YVR",2013,3
201304,13,"YVR",2013,4
201305,13,"YVR",2013,5
201306,34,"YVR",2013,6
201307,32,"YVR",2013,7
201308,8,"YVR",2013,8
201309,9,"YVR",2013,9
201310,17,"YVR",2013,10
201311,9,"YVR",2013,11
201312,8,"YVR",2013,12
201401,15,"YVR",2014,1
201402,9,"YVR",2014,2
201403,3,"YVR",2014,3
201404,6,"YVR",2014,4
201405,13,"YVR",2014,5
201406,9,"YVR",2014,6
201407,16,"YVR",2014,7
201408,11,"YVR",2014,8
201409,14,"YVR",2014,9
201410,5,"YVR",2014,10
201411,10,"YVR",2014,11
201412,5,"YVR",2014,12
201501,7,"YVR",2015,1
201502,11,"YVR",2015,2
201503,9,"YVR",2015,3
201504,7,"YVR",2015,4
201505,18,"YVR",2015,5
201506,22,"YVR",2015,6
201507,12,"YVR",2015,7
201508,10,"YVR",2015,8
201509,10,"YVR",2015,9
201510,5,"YVR",2015,10
201511,6,"YVR",2015,11
201512,8,"YVR",2015,12
201601,4,"YVR",2016,1
201602,4,"YVR",2016,2
201603,6,"YVR",2016,3
201604,9,"YVR",2016,4
201605,14,"YVR",2016,5
201606,10,"YVR",2016,6
201607,20,"YVR",2016,7
201608,21,"YVR",2016,8
201609,10,"YVR",2016,9
201610,4,"YVR",2016,10
201611,2,"YVR",2016,11
201612,5,"YVR",2016,12
201701,11,"YVR",2017,1
201702,4,"YVR",2017,2
201703,2,"YVR",2017,3
201704,2,"YVR",2017,4
201705,13,"YVR",2017,5
201706,33,"YVR",2017,6
201707,21,"YVR",2017,7
201708,25,"YVR",2017,8
201709,7,"YVR",2017,9
201710,7,"YVR",2017,10
201711,4,"YVR",2017,11
201712,13,"YVR",2017,12
201801,4,"YVR",2018,1
201802,6,"YVR",2018,2
201803,7,"YVR",2018,3
201804,9,"YVR",2018,4
201805,29,"YVR",2018,5
201806,10,"YVR",2018,6
201807,34,"YVR",2018,7
201808,13,"YVR",2018,8
201809,7,"YVR",2018,9
201810,15,"YVR",2018,10
201811,5,"YVR",2018,11
201812,6,"YVR",2018,12
201901,7,"YVR",2019,1
201902,10,"YVR",2019,2
201903,10,"YVR",2019,3
201904,21,"YVR",2019,4
201905,13,"YVR",2019,5
201906,19,"YVR",2019,6
201907,9,"YVR",2019,7
201908,9,"YVR",2019,8
201909,7,"YVR",2019,9
201910,14,"YVR",2019,10
201911,8,"YVR",2019,11
201912,3,"YVR",2019,12
202001,2,"YVR",2020,1
202002,6,"YVR",2020,2
202003,12,"YVR",2020,3
202004,20,"YVR",2020,4
202005,5,"YVR",2020,5
202006,6,"YVR",2020,6
202007,25,"YVR",2020,7
202008,23,"YVR",2020,8
202009,13,"YVR",2020,9
202010,8,"YVR",2020,10
202011,4,"YVR",2020,11
202012,5,"YVR",2020,12
202101,7,"YVR",2021,1
202102,6,"YVR",2021,2
202103,6,"YVR",2021,3
202104,16,"YVR",2021,4
202105,8,"YVR",2021,5
202106,52,"YVR",2021,6
202107,37,"YVR",2021,7
202108,12,"YVR",2021,8
202109,6,"YVR",2021,9
202110,4,"YVR",2021,10
202111,5,"YVR",2021,11
202112,3,"YVR",2021,12
202201,8,"YVR",2022,1
202202,5,"YVR",2022,2
202203,8,"YVR",2022,3
202204,3,"YVR",2022,4
202205,7,"YVR",2022,5
202206,9,"YVR",2022,6
202207,16,"YVR",2022,7
202208,31,"YVR",2022,8
202209,34,"YVR",2022,9
202210,20,"YVR",2022,10
202211,13,"YVR",2022,11
202212,6,"YVR",2022,12
202301,3,"YVR",2023,1
202302,4,"YVR",2023,2
202303,6,"YVR",2023,3
202304,8,"YVR",2023,4
202305,34,"YVR",2023,5
202306,28,"YVR",2023,6
202307,23,"YVR",2023,7
202308,15,"YVR",2023,8
202309,18,"YVR",2023,9
202310,6,"YVR",2023,10
