x,y,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_DAY,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,PROVINCE_CODE,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MIN_TEMPERATURE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER
-119.4002111111111,49.94075,8.9,2014-04-18 00:00:00,18,1123996.2014.4.18,,M,M,M,,KELOWNA UBCO,5.3,,2014,,,BC,9.1,,,,,,,4.9,4,0,13.3,,M,,,,,1123996
-119.4002111111111,49.94075,12.5,2014-04-19 00:00:00,19,1123996.2014.4.19,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,5.5,,,,,,,-1,4,0,11.9,,M,,,,,1123996
-119.4002111111111,49.94075,7.1,2014-04-20 00:00:00,20,1123996.2014.4.20,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,10.9,,,,,,,5,4,0,16.8,,M,,,,,1123996
-119.4002111111111,49.94075,7.9,2014-04-21 00:00:00,21,1123996.2014.4.21,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,10.1,,,,,,,4,4,0,16.1,,M,,,,,1123996
-119.4002111111111,49.94075,8.9,2014-04-22 00:00:00,22,1123996.2014.4.22,,M,M,M,,KELOWNA UBCO,5.3,,2014,,,BC,9.1,,,,,,,6,4,0,12.1,,M,,,,,1123996
-119.4002111111111,49.94075,10.1,2014-04-23 00:00:00,23,1123996.2014.4.23,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,7.9,,,,,,,2,4,0,13.7,,M,,,,,1123996
-119.4002111111111,49.94075,9.8,2014-04-24 00:00:00,24,1123996.2014.4.24,,M,M,M,,KELOWNA UBCO,5.8,,2014,,,BC,8.2,,,,,,,4.2,4,0,12.1,,M,,,,,1123996
-119.4002111111111,49.94075,11.1,2014-04-25 00:00:00,25,1123996.2014.4.25,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,6.9,,,,,,,0.6,4,0,13.2,,M,,,,,1123996
-119.4002111111111,49.94075,8.3,2014-04-26 00:00:00,26,1123996.2014.4.26,,M,M,M,,KELOWNA UBCO,1.8,,2014,,,BC,9.7,,,,,,,4.4,4,0,14.9,,M,,,,,1123996
-119.4002111111111,49.94075,9.3,2014-04-27 00:00:00,27,1123996.2014.4.27,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,8.7,,,,,,,3,4,0,14.4,,M,,,,,1123996
-119.4002111111111,49.94075,9.4,2014-04-28 00:00:00,28,1123996.2014.4.28,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,8.6,,,,,,,0.8,4,0,16.4,,M,,,,,1123996
-119.4002111111111,49.94075,7.3,2014-04-29 00:00:00,29,1123996.2014.4.29,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,10.7,,,,,,,0.7,4,0,20.6,,M,,,,,1123996
-119.4002111111111,49.94075,4.6,2014-04-30 00:00:00,30,1123996.2014.4.30,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,13.4,,,,,,,3.5,4,0,23.2,,M,,,,,1123996
-119.4002111111111,49.94075,2.5,2014-05-01 00:00:00,1,1123996.2014.5.1,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.5,,,,,,,5.4,5,0,25.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-02 00:00:00,2,1123996.2014.5.2,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.6,,,,,,,9.3,5,0.6,27.8,,M,,,,,1123996
-119.4002111111111,49.94075,5.2,2014-05-03 00:00:00,3,1123996.2014.5.3,,M,M,M,,KELOWNA UBCO,1.3,,2014,,,BC,12.8,,,,,,,8.3,5,0,17.2,,M,,,,,1123996
-119.4002111111111,49.94075,8.4,2014-05-04 00:00:00,4,1123996.2014.5.4,,M,M,M,,KELOWNA UBCO,6.7,,2014,,,BC,9.6,,,,,,,6.2,5,0,13,,M,,,,,1123996
-119.4002111111111,49.94075,6.6,2014-05-05 00:00:00,5,1123996.2014.5.5,T,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,11.4,,,,,,,7,5,0,15.8,,M,,,,,1123996
-119.4002111111111,49.94075,7.7,2014-05-06 00:00:00,6,1123996.2014.5.6,T,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,10.3,,,,,,,3,5,0,17.5,,M,,,,,1123996
-119.4002111111111,49.94075,8.3,2014-05-07 00:00:00,7,1123996.2014.5.7,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,9.7,,,,,,,0.1,5,0,19.3,,M,,,,,1123996
-119.4002111111111,49.94075,5.6,2014-05-08 00:00:00,8,1123996.2014.5.8,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,12.4,,,,,,,2.8,5,0,21.9,,M,,,,,1123996
-119.4002111111111,49.94075,5.4,2014-05-09 00:00:00,9,1123996.2014.5.9,,M,M,M,,KELOWNA UBCO,2.5,,2014,,,BC,12.6,,,,,,,9.2,5,0,15.9,,M,,,,,1123996
-119.4002111111111,49.94075,7.4,2014-05-10 00:00:00,10,1123996.2014.5.10,,M,M,M,,KELOWNA UBCO,1.3,,2014,,,BC,10.6,,,,,,,5.8,5,0,15.3,,M,,,,,1123996
-119.4002111111111,49.94075,7.1,2014-05-11 00:00:00,11,1123996.2014.5.11,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,10.9,,,,,,,2.1,5,0,19.7,,M,,,,,1123996
-119.4002111111111,49.94075,6.1,2014-05-12 00:00:00,12,1123996.2014.5.12,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,11.9,,,,,,,1.6,5,0,22.2,,M,,,,,1123996
-119.4002111111111,49.94075,2.6,2014-05-13 00:00:00,13,1123996.2014.5.13,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.4,,,,,,,8.8,5,0,22,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-14 00:00:00,14,1123996.2014.5.14,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18,,,,,,,8.3,5,0,27.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-15 00:00:00,15,1123996.2014.5.15,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.5,,,,,,,13.6,5,1.5,25.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-16 00:00:00,16,1123996.2014.5.16,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.5,,,,,,,11.2,5,0.5,25.8,,M,,,,,1123996
-119.4002111111111,49.94075,2.2,2014-05-17 00:00:00,17,1123996.2014.5.17,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.8,,,,,,,11,5,0,20.6,,M,,,,,1123996
-119.4002111111111,49.94075,4.4,2014-05-18 00:00:00,18,1123996.2014.5.18,,M,M,M,,KELOWNA UBCO,2.3,,2014,,,BC,13.6,,,,,,,8.9,5,0,18.3,,M,,,,,1123996
-119.4002111111111,49.94075,2.6,2014-05-19 00:00:00,19,1123996.2014.5.19,,M,M,M,,KELOWNA UBCO,0.4,,2014,,,BC,15.4,,,,,,,7.9,5,0,22.8,,M,,,,,1123996
-119.4002111111111,49.94075,1.1,2014-05-20 00:00:00,20,1123996.2014.5.20,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,16.9,,,,,,,8.3,5,0,25.4,,M,,,,,1123996
-119.4002111111111,49.94075,0.4,2014-05-21 00:00:00,21,1123996.2014.5.21,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,17.6,,,,,,,9.5,5,0,25.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-22 00:00:00,22,1123996.2014.5.22,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.3,,,,,,,8.5,5,0.3,28.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-05-23 00:00:00,23,1123996.2014.5.23,,M,M,M,,KELOWNA UBCO,0.3,,2014,,,BC,18.1,,,,,,,13.9,5,0.1,22.3,,M,,,,,1123996
-119.4002111111111,49.94075,1.9,2014-05-24 00:00:00,24,1123996.2014.5.24,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,16.1,,,,,,,9,5,0,23.2,,M,,,,,1123996
-119.4002111111111,49.94075,5.8,2014-05-25 00:00:00,25,1123996.2014.5.25,,M,M,M,,KELOWNA UBCO,0.3,,2014,,,BC,12.2,,,,,,,8.3,5,0,16.1,,M,,,,,1123996
-119.4002111111111,49.94075,4.1,2014-05-26 00:00:00,26,1123996.2014.5.26,,M,M,M,,KELOWNA UBCO,1.3,,2014,,,BC,13.9,,,,,,,8.6,5,0,19.1,,M,,,,,1123996
-119.4002111111111,49.94075,6.1,2014-05-27 00:00:00,27,1123996.2014.5.27,,M,M,M,,KELOWNA UBCO,0.2,,2014,,,BC,11.9,,,,,,,2.6,5,0,21.2,,M,,,,,1123996
-119.4002111111111,49.94075,3.7,2014-05-28 00:00:00,28,1123996.2014.5.28,,M,M,M,,KELOWNA UBCO,13,,2014,,,BC,14.3,,,,,,,9.4,5,0,19.2,,M,,,,,1123996
-119.4002111111111,49.94075,3.4,2014-05-29 00:00:00,29,1123996.2014.5.29,,M,M,M,,KELOWNA UBCO,2.9,,2014,,,BC,14.6,,,,,,,9.4,5,0,19.7,,M,,,,,1123996
-119.4002111111111,49.94075,4.6,2014-05-30 00:00:00,30,1123996.2014.5.30,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,13.4,,,,,,,4.9,5,0,21.8,,M,,,,,1123996
-119.4002111111111,49.94075,2.2,2014-05-31 00:00:00,31,1123996.2014.5.31,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.8,,,,,,,6.3,5,0,25.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-01 00:00:00,1,1123996.2014.6.1,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.9,,,,,,,10.1,6,0.9,27.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-02 00:00:00,2,1123996.2014.6.2,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.3,,,,,,,9.6,6,0.3,26.9,,M,,,,,1123996
-119.4002111111111,49.94075,1,2014-06-03 00:00:00,3,1123996.2014.6.3,,M,M,M,,KELOWNA UBCO,3.4,,2014,,,BC,17,,,,,,,9.5,6,0,24.4,,M,,,,,1123996
-119.4002111111111,49.94075,1.7,2014-06-04 00:00:00,4,1123996.2014.6.4,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,16.3,,,,,,,7.4,6,0,25.1,,M,,,,,1123996
-119.4002111111111,49.94075,4.6,2014-06-05 00:00:00,5,1123996.2014.6.5,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,13.4,,,,,,,5.3,6,0,21.5,,M,,,,,1123996
-119.4002111111111,49.94075,2.9,2014-06-06 00:00:00,6,1123996.2014.6.6,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.1,,,,,,,7.4,6,0,22.8,,M,,,,,1123996
-119.4002111111111,49.94075,2.7,2014-06-07 00:00:00,7,1123996.2014.6.7,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.3,,,,,,,6.7,6,0,23.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-08 00:00:00,8,1123996.2014.6.8,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19,,,,,,,10.2,6,1,27.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-09 00:00:00,9,1123996.2014.6.9,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.1,,,,,,,15.3,6,1.1,22.9,,M,,,,,1123996
-119.4002111111111,49.94075,2,2014-06-10 00:00:00,10,1123996.2014.6.10,,M,M,M,,KELOWNA UBCO,0.5,,2014,,,BC,16,,,,,,,10.9,6,0,21,,M,,,,,1123996
-119.4002111111111,49.94075,2.3,2014-06-11 00:00:00,11,1123996.2014.6.11,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,15.7,,,,,,,6,6,0,25.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-12 00:00:00,12,1123996.2014.6.12,,M,M,M,,KELOWNA UBCO,0.2,,2014,,,BC,19.7,,,,,,,12.3,6,1.7,27,,M,,,,,1123996
-119.4002111111111,49.94075,3.5,2014-06-13 00:00:00,13,1123996.2014.6.13,,M,M,M,,KELOWNA UBCO,14.4,,2014,,,BC,14.5,,,,,,,11.6,6,0,17.4,,M,,,,,1123996
-119.4002111111111,49.94075,0.9,2014-06-14 00:00:00,14,1123996.2014.6.14,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,17.1,,,,,,,12,6,0,22.1,,M,,,,,1123996
-119.4002111111111,49.94075,1.7,2014-06-15 00:00:00,15,1123996.2014.6.15,,M,M,M,,KELOWNA UBCO,1.5,,2014,,,BC,16.3,,,,,,,10.8,6,0,21.8,,M,,,,,1123996
-119.4002111111111,49.94075,4.9,2014-06-16 00:00:00,16,1123996.2014.6.16,,M,M,M,,KELOWNA UBCO,1.4,,2014,,,BC,13.1,,,,,,,10,6,0,16.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-17 00:00:00,17,1123996.2014.6.17,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.1,,,,,,,10.9,6,0.1,25.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-18 00:00:00,18,1123996.2014.6.18,,M,M,M,,KELOWNA UBCO,1,,2014,,,BC,20.2,,,,,,,12.8,6,2.2,27.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-19 00:00:00,19,1123996.2014.6.19,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.2,,,,,,,11.4,6,0.2,24.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-20 00:00:00,20,1123996.2014.6.20,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.4,,,,,,,13.6,6,0.4,23.1,,M,,,,,1123996
-119.4002111111111,49.94075,1.9,2014-06-21 00:00:00,21,1123996.2014.6.21,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,16.1,,,,,,,6.7,6,0,25.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-22 00:00:00,22,1123996.2014.6.22,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.3,,,,,,,8.6,6,1.3,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-23 00:00:00,23,1123996.2014.6.23,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,21.8,,,,,,,12.6,6,3.8,31,,M,,,,,1123996
-119.4002111111111,49.94075,0.1,2014-06-24 00:00:00,24,1123996.2014.6.24,,M,M,M,,KELOWNA UBCO,0.9,,2014,,,BC,17.9,,,,,,,14.4,6,0,21.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-25 00:00:00,25,1123996.2014.6.25,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.9,,,,,,,10.6,6,0.9,27.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-26 00:00:00,26,1123996.2014.6.26,M,M,M,M,,KELOWNA UBCO,,,2014,,,BC,20,,,,,,,12.2,6,2,27.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-27 00:00:00,27,1123996.2014.6.27,,M,M,M,,KELOWNA UBCO,2.6,,2014,,,BC,18.8,,,,,,,14.1,6,0.8,23.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-28 00:00:00,28,1123996.2014.6.28,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.8,,,,,,,14.5,6,1.8,25.1,,M,,,,,1123996
-119.4002111111111,49.94075,0.9,2014-06-29 00:00:00,29,1123996.2014.6.29,,M,M,M,,KELOWNA UBCO,2.8,,2014,,,BC,17.1,,,,,,,11.9,6,0,22.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-06-30 00:00:00,30,1123996.2014.6.30,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,18.3,,,,,,,9.1,6,0.3,27.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-01 00:00:00,1,1123996.2014.7.1,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,21.6,,,,,,,11.3,7,3.6,31.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-02 00:00:00,2,1123996.2014.7.2,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.6,,,,,,,15.1,7,6.6,34,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-03 00:00:00,3,1123996.2014.7.3,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23.5,,,,,,,15.1,7,5.5,31.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-04 00:00:00,4,1123996.2014.7.4,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.2,,,,,,,10.3,7,1.2,28,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-05 00:00:00,5,1123996.2014.7.5,,M,M,M,,KELOWNA UBCO,0.2,,2014,,,BC,22.9,,,,,,,15.8,7,4.9,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-06 00:00:00,6,1123996.2014.7.6,,M,M,M,,KELOWNA UBCO,10.1,,2014,,,BC,23.4,,,,,,,17.5,7,5.4,29.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-07 00:00:00,7,1123996.2014.7.7,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.7,,,,,,,15.2,7,4.7,30.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-08 00:00:00,8,1123996.2014.7.8,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.9,,,,,,,15,7,6.9,34.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-09 00:00:00,9,1123996.2014.7.9,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.5,,,,,,,16,7,6.5,32.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-10 00:00:00,10,1123996.2014.7.10,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.2,,,,,,,14.3,7,4.2,30,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-11 00:00:00,11,1123996.2014.7.11,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.6,,,,,,,11.5,7,4.6,33.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-12 00:00:00,12,1123996.2014.7.12,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25.6,,,,,,,14.3,7,7.6,36.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-13 00:00:00,13,1123996.2014.7.13,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,27.3,,,,,,,15.6,7,9.3,38.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-14 00:00:00,14,1123996.2014.7.14,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.8,,,,,,,19.4,7,6.8,30.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-15 00:00:00,15,1123996.2014.7.15,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,26.1,,,,,,,15.1,7,8.1,37,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-16 00:00:00,16,1123996.2014.7.16,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,27.3,,,,,,,16.7,7,9.3,37.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-17 00:00:00,17,1123996.2014.7.17,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,27.3,,,,,,,20.1,7,9.3,34.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-18 00:00:00,18,1123996.2014.7.18,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25.7,,,,,,,19.9,7,7.7,31.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-19 00:00:00,19,1123996.2014.7.19,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.8,,,,,,,19.9,7,6.8,29.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-20 00:00:00,20,1123996.2014.7.20,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.2,,,,,,,17.4,7,4.2,26.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-21 00:00:00,21,1123996.2014.7.21,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,20.7,,,,,,,14.1,7,2.7,27.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-22 00:00:00,22,1123996.2014.7.22,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,20.2,,,,,,,14.5,7,2.2,25.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-23 00:00:00,23,1123996.2014.7.23,,M,M,M,,KELOWNA UBCO,19.7,,2014,,,BC,20.6,,,,,,,13.6,7,2.6,27.6,,M,,,,,1123996
-119.4002111111111,49.94075,,2014-07-24 00:00:00,24,1123996.2014.7.24,M,M,M,M,,KELOWNA UBCO,,,2014,M,,BC,,E,,M,,,,9.9,7,,,M,M,,,M,,1123996
-119.4002111111111,49.94075,,2014-07-25 00:00:00,25,1123996.2014.7.25,M,M,M,M,,KELOWNA UBCO,,,2014,M,,BC,,E,,M,,,,12.6,7,,,M,M,,,M,,1123996
-119.4002111111111,49.94075,0,2014-07-26 00:00:00,26,1123996.2014.7.26,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,20.9,,,,,,,12.1,7,2.9,29.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-27 00:00:00,27,1123996.2014.7.27,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.6,,,,,,,12.7,7,4.6,32.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-28 00:00:00,28,1123996.2014.7.28,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25,,,,,,,14.6,7,7,35.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-29 00:00:00,29,1123996.2014.7.29,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,26.3,,,,,,,16,7,8.3,36.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-30 00:00:00,30,1123996.2014.7.30,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25.5,,,,,,,15.3,7,7.5,35.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-07-31 00:00:00,31,1123996.2014.7.31,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.3,,,,,,,14.1,7,6.3,34.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-01 00:00:00,1,1123996.2014.8.1,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25.1,,,,,,,15.1,8,7.1,35.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-02 00:00:00,2,1123996.2014.8.2,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,26.9,,,,,,,19.1,8,8.9,34.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-03 00:00:00,3,1123996.2014.8.3,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.2,,,,,,,16.2,8,6.2,32.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-04 00:00:00,4,1123996.2014.8.4,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.6,,,,,,,15.4,8,6.6,33.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-05 00:00:00,5,1123996.2014.8.5,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,25.7,,,,,,,15.3,8,7.7,36.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-06 00:00:00,6,1123996.2014.8.6,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.1,,,,,,,15.3,8,6.1,32.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-07 00:00:00,7,1123996.2014.8.7,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23.4,,,,,,,14.8,8,5.4,31.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-08 00:00:00,8,1123996.2014.8.8,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23.5,,,,,,,17.1,8,5.5,29.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-09 00:00:00,9,1123996.2014.8.9,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,21.7,,,,,,,12.6,8,3.7,30.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-10 00:00:00,10,1123996.2014.8.10,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23,,,,,,,13.6,8,5,32.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-11 00:00:00,11,1123996.2014.8.11,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,24.4,,,,,,,14.6,8,6.4,34.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-12 00:00:00,12,1123996.2014.8.12,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.6,,,,,,,16.5,8,4.6,28.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-13 00:00:00,13,1123996.2014.8.13,,M,M,M,,KELOWNA UBCO,0.7,,2014,,,BC,24.7,,,,,,,18.6,8,6.7,30.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-14 00:00:00,14,1123996.2014.8.14,,M,M,M,,KELOWNA UBCO,1.3,,2014,,,BC,20.1,,,,,,,15.8,8,2.1,24.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-15 00:00:00,15,1123996.2014.8.15,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.3,,,,,,,13.6,8,1.3,25,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-16 00:00:00,16,1123996.2014.8.16,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,21,,,,,,,18,8,3,23.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-17 00:00:00,17,1123996.2014.8.17,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,22.2,,,,,,,14.5,8,4.2,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-18 00:00:00,18,1123996.2014.8.18,T,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23.9,,,,,,,14.7,8,5.9,33,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-19 00:00:00,19,1123996.2014.8.19,,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,23.1,,,,,,,17.2,8,5.1,29,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-20 00:00:00,20,1123996.2014.8.20,,M,M,M,,KELOWNA UBCO,0.2,,2014,,,BC,20.8,,,,,,,15,8,2.8,26.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2014-08-21 00:00:00,21,1123996.2014.8.21,T,M,M,M,,KELOWNA UBCO,0,,2014,,,BC,19.6,,,,,,,12.3,8,1.6,26.8,,M,,,,,1123996
